"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:9_vc_2_worker_64_rep_1_sharded_false.csv -T 1 60",,,,"Date:","22 Nov 2018 12:51:23 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
3.008,0.876,95.194,0.373,0.0,0.549,0.0,0.0,38951.315,825005.614,0.0,0.0,1669.400,4575.739,1542891083.224
28.997,2.846,66.938,0.0,0.0,1.220,6063406.0,7080798.0,0.0,0.0,0.0,0.0,3233.0,8871.0,1542891084.227
27.248,2.213,69.156,0.0,0.0,1.383,7394337.0,8628368.0,0.0,0.0,0.0,0.0,3548.0,9441.0,1542891085.225
8.634,2.706,86.469,0.0,0.0,2.191,14184157.0,16381389.0,0.0,0.0,0.0,0.0,5598.0,17764.0,1542891086.225
6.202,2.972,88.760,0.0,0.0,2.067,14590221.0,16803018.0,0.0,0.0,0.0,0.0,6612.0,18458.0,1542891087.225
2.420,2.930,92.357,0.0,0.0,2.293,15639939.0,18016161.0,0.0,0.0,0.0,0.0,6993.0,19442.0,1542891088.225
2.281,3.169,92.649,0.0,0.0,1.901,14293824.0,16490911.0,0.0,0.0,0.0,0.0,6448.0,17931.0,1542891089.225
2.174,2.430,92.455,0.0,0.0,2.941,15195447.0,17497383.0,0.0,0.0,0.0,0.0,6868.0,19123.0,1542891090.225
2.893,3.522,91.195,0.0,0.0,2.390,15780335.0,18200373.0,0.0,0.0,0.0,0.0,7117.0,19600.0,1542891091.225
2.538,2.792,92.259,0.0,0.0,2.411,15315595.0,17639712.0,0.0,0.0,0.0,0.0,6823.0,19011.0,1542891092.225
3.193,2.299,92.593,0.0,0.0,1.916,14844523.0,17102633.0,0.0,0.0,0.0,0.0,6638.0,18550.0,1542891093.225
3.453,2.813,91.432,0.0,0.0,2.302,15528016.0,17910138.0,0.0,0.0,0.0,0.0,6969.0,19369.0,1542891094.225
2.803,2.420,92.357,0.0,0.0,2.420,15608630.0,17974973.0,0.0,0.0,0.0,0.0,6894.0,19417.0,1542891095.225
2.658,3.544,91.519,0.0,0.0,2.278,15894622.0,18320602.0,0.0,0.0,0.0,0.0,7196.0,19839.0,1542891096.225
2.672,3.181,92.239,0.0,0.0,1.908,16090667.0,18547765.0,0.0,0.0,0.0,0.0,7160.0,19961.0,1542891097.225
2.430,2.302,92.967,0.0,0.0,2.302,15586249.0,17946865.0,0.0,0.0,0.0,0.0,6974.0,19454.0,1542891098.225
2.803,3.694,92.102,0.0,0.0,1.401,15718915.0,18125625.0,0.0,0.0,0.0,0.0,7081.0,19802.0,1542891099.225
2.427,2.810,92.337,0.0,0.0,2.427,16482728.0,18985994.0,0.0,0.0,0.0,0.0,7239.0,20368.0,1542891100.225
3.073,2.305,91.933,0.0,0.0,2.689,16293957.0,18783210.0,0.0,0.0,0.0,0.0,7235.0,20356.0,1542891101.225
3.426,3.426,90.482,0.254,0.0,2.411,15056526.0,17361925.0,0.0,73728.0,0.0,0.0,6823.0,18986.0,1542891102.225
2.314,2.828,92.931,0.0,0.0,1.928,16189471.0,18652026.0,0.0,65536.0,0.0,0.0,7286.0,20188.0,1542891103.225
2.174,3.197,92.583,0.0,0.0,2.046,15969874.0,18410993.0,0.0,0.0,0.0,0.0,7130.0,19946.0,1542891104.225
2.049,2.817,93.086,0.0,0.0,2.049,15317027.0,17643096.0,0.0,0.0,0.0,0.0,6934.0,19155.0,1542891105.225
3.576,2.554,92.082,0.0,0.0,1.788,15789196.0,18195584.0,0.0,0.0,0.0,0.0,7095.0,19737.0,1542891106.225
2.302,2.430,93.095,0.0,0.0,2.174,15199117.0,17514549.0,0.0,0.0,0.0,0.0,6782.0,18945.0,1542891107.225
3.891,2.335,91.569,0.0,0.0,2.205,15448062.0,17808034.0,0.0,0.0,0.0,0.0,6894.0,19279.0,1542891108.225
2.041,3.061,92.857,0.0,0.0,2.041,15419744.0,17772969.0,0.0,0.0,0.0,0.0,6919.0,19488.0,1542891109.225
2.025,3.544,92.152,0.0,0.0,2.278,15050794.0,17342738.0,0.0,0.0,0.0,0.0,6763.0,18882.0,1542891110.225
2.810,3.193,92.720,0.0,0.0,1.277,15808504.0,18233486.0,0.0,0.0,0.0,0.0,7101.0,19682.0,1542891111.225
1.542,2.828,93.316,0.0,0.0,2.314,15910364.0,18324735.0,0.0,0.0,0.0,0.0,7138.0,19915.0,1542891112.225
3.185,2.930,92.229,0.0,0.0,1.656,15941950.0,18377636.0,0.0,8925184.0,0.0,0.0,7243.0,20060.0,1542891113.225
2.152,2.785,92.152,0.0,0.0,2.911,14773110.0,17026819.0,0.0,0.0,0.0,0.0,6670.0,18521.0,1542891114.225
2.904,3.030,92.045,0.0,0.0,2.020,15262317.0,17578565.0,0.0,0.0,0.0,0.0,6843.0,19041.0,1542891115.225
2.174,3.069,92.455,0.0,0.0,2.302,16234976.0,18707654.0,0.0,0.0,0.0,0.0,7286.0,20261.0,1542891116.225
2.535,3.295,92.142,0.0,0.0,2.028,15321560.0,17649117.0,0.0,0.0,0.0,0.0,6981.0,19166.0,1542891117.225
2.672,2.799,92.112,0.0,0.0,2.417,16257773.0,18742251.0,0.0,4096.0,0.0,0.0,7304.0,20349.0,1542891118.225
2.519,3.904,91.436,0.0,0.0,2.141,15505594.0,17874562.0,0.0,0.0,0.0,0.0,6907.0,19311.0,1542891119.225
1.419,2.710,94.065,0.0,0.0,1.806,14867462.0,17141664.0,0.0,0.0,0.0,0.0,6728.0,18725.0,1542891120.225
2.904,4.167,91.288,0.0,0.0,1.641,16133295.0,18580503.0,0.0,0.0,0.0,0.0,7310.0,20274.0,1542891121.225
2.411,3.173,92.005,0.0,0.0,2.411,16388196.0,18896975.0,0.0,0.0,0.0,0.0,7282.0,20536.0,1542891122.225
2.420,2.803,92.611,0.0,0.0,2.166,15267952.0,17593443.0,0.0,0.0,0.0,0.0,6893.0,19121.0,1542891123.225
2.448,2.320,93.814,0.0,0.0,1.418,15459829.0,17798506.0,0.0,0.0,0.0,0.0,6917.0,19297.0,1542891124.225
