"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:1_vc_2_worker_64_rep_3_sharded_false.csv -T 1 60",,,,"Date:","22 Nov 2018 12:29:16 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.520,2.196,93.623,1.578,0.0,1.082,0.0,0.0,1542889756.346
3.0,4.0,87.0,3.0,0.0,3.0,6560200.0,2240304.0,1542889757.346
2.020,2.020,91.919,0.0,0.0,4.040,7112707.0,2521305.0,1542889758.346
2.083,4.167,89.583,0.0,0.0,4.167,10466815.0,3677640.0,1542889759.346
3.093,5.155,88.660,0.0,0.0,3.093,10445209.0,3729961.0,1542889760.346
3.158,3.158,90.526,0.0,0.0,3.158,10587504.0,3755817.0,1542889761.346
1.020,5.102,89.796,0.0,0.0,4.082,11329491.0,4000013.0,1542889762.346
2.020,5.051,86.869,0.0,0.0,6.061,11760921.0,4161362.0,1542889763.350
2.970,7.921,82.178,0.0,0.0,6.931,10476803.0,3730284.0,1542889764.347
2.041,6.122,88.776,0.0,0.0,3.061,11968691.0,4233940.0,1542889765.346
3.0,5.0,87.0,0.0,0.0,5.0,11399141.0,4010498.0,1542889766.346
2.041,5.102,89.796,0.0,0.0,3.061,10497977.0,3708426.0,1542889767.346
3.0,6.0,85.0,0.0,0.0,6.0,13188052.0,4728046.0,1542889768.346
3.030,8.081,83.838,0.0,0.0,5.051,12552817.0,4422504.0,1542889769.346
3.0,5.0,85.0,0.0,0.0,7.0,11657399.0,4120856.0,1542889770.346
1.042,6.250,89.583,0.0,0.0,3.125,12126893.0,4280509.0,1542889771.346
0.0,5.208,91.667,0.0,0.0,3.125,10910224.0,3883576.0,1542889772.346
2.041,6.122,87.755,0.0,0.0,4.082,10705598.0,3796136.0,1542889773.346
2.151,5.376,91.398,0.0,0.0,1.075,10431172.0,3672574.0,1542889774.346
4.0,4.0,87.0,0.0,0.0,5.0,11262714.0,3992935.0,1542889775.346
2.128,5.319,90.426,0.0,0.0,2.128,11557854.0,4101154.0,1542889776.346
2.041,4.082,89.796,0.0,0.0,4.082,10793072.0,3841740.0,1542889777.346
0.980,9.804,85.294,0.0,0.0,3.922,11449691.0,4041733.0,1542889778.346
5.263,6.316,85.263,0.0,0.0,3.158,10826017.0,3842484.0,1542889779.346
2.062,4.124,90.722,0.0,0.0,3.093,10724093.0,3797017.0,1542889780.346
2.062,4.124,89.691,0.0,0.0,4.124,11615434.0,4136700.0,1542889781.346
2.128,2.128,91.489,0.0,0.0,4.255,9772867.0,3416826.0,1542889782.346
3.960,4.950,86.139,0.0,0.0,4.950,11204624.0,3982474.0,1542889783.346
4.082,5.102,87.755,0.0,0.0,3.061,11164206.0,3925777.0,1542889784.346
1.064,5.319,90.426,0.0,0.0,3.191,11776548.0,4196885.0,1542889785.346
1.042,4.167,91.667,0.0,0.0,3.125,11464770.0,4041665.0,1542889786.346
2.105,4.211,88.421,3.158,0.0,2.105,11186721.0,3966109.0,1542889787.346
3.922,7.843,83.333,0.0,0.0,4.902,11367159.0,4031042.0,1542889788.346
0.990,6.931,85.149,0.0,0.0,6.931,10869710.0,3852643.0,1542889789.346
2.083,6.250,89.583,0.0,0.0,2.083,11501257.0,4068954.0,1542889790.346
4.082,5.102,86.735,0.0,0.0,4.082,11128036.0,3946768.0,1542889791.346
4.040,3.030,88.889,0.0,0.0,4.040,10693145.0,3787378.0,1542889792.346
3.0,5.0,87.0,0.0,0.0,5.0,11445205.0,4045840.0,1542889793.346
4.854,8.738,80.583,0.0,0.0,5.825,10935666.0,3870751.0,1542889794.347
2.885,6.731,84.615,0.0,0.0,5.769,11269105.0,3994917.0,1542889795.346
2.020,4.040,85.859,0.0,0.0,8.081,13341548.0,4728844.0,1542889796.346
2.020,7.071,85.859,0.0,0.0,5.051,12756869.0,4548357.0,1542889797.346
3.125,6.250,88.542,0.0,0.0,2.083,13845807.0,4886169.0,1542889798.346
1.064,9.574,87.234,0.0,0.0,2.128,13868533.0,4928770.0,1542889799.346
4.124,9.278,84.536,0.0,0.0,2.062,13656879.0,4845983.0,1542889800.346
3.030,6.061,86.869,0.0,0.0,4.040,13503745.0,4802630.0,1542889801.346
2.062,4.124,88.660,0.0,0.0,5.155,13008553.0,4611648.0,1542889802.346
3.158,5.263,87.368,0.0,0.0,4.211,13034887.0,4630213.0,1542889803.346
2.083,7.292,85.417,0.0,0.0,5.208,12789495.0,4498244.0,1542889804.346
2.062,7.216,87.629,0.0,0.0,3.093,13852562.0,4932867.0,1542889805.346
3.030,7.071,86.869,0.0,0.0,3.030,12309769.0,4359218.0,1542889806.346
2.020,6.061,86.869,0.0,0.0,5.051,12772370.0,4522950.0,1542889807.346
3.125,6.250,88.542,0.0,0.0,2.083,14240365.0,5094660.0,1542889808.346
4.211,5.263,85.263,0.0,0.0,5.263,13447790.0,4735304.0,1542889809.350
1.020,5.102,87.755,0.0,0.0,6.122,13757932.0,4884489.0,1542889810.346
3.0,8.0,85.0,0.0,0.0,4.0,14332970.0,5089086.0,1542889811.346
4.040,8.081,83.838,0.0,0.0,4.040,13974324.0,4953795.0,1542889812.346
2.222,5.556,87.778,0.0,0.0,4.444,13562709.0,4812441.0,1542889813.346
4.082,7.143,84.694,0.0,0.0,4.082,13382265.0,4726264.0,1542889814.346
3.191,4.255,89.362,0.0,0.0,3.191,12234538.0,4364377.0,1542889815.347
1.010,4.040,88.889,0.0,0.0,6.061,11834973.0,4221523.0,1542889816.346
