"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:6_vc_2_worker_64_rep_2_sharded_false.csv -T 1 60",,,,"Date:","22 Nov 2018 12:44:27 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
2.927,0.864,95.265,0.403,0.0,0.541,0.0,0.0,42109.921,884534.568,0.0,0.0,1637.333,4484.355,1542890667.158
31.362,3.576,62.724,0.0,0.0,2.338,8366997.0,10387211.0,0.0,0.0,0.0,0.0,3912.0,11777.0,1542890668.164
33.978,2.901,60.497,0.0,0.0,2.624,10262756.0,12704275.0,0.0,0.0,0.0,0.0,4408.0,13273.0,1542890669.160
12.160,3.105,83.053,0.0,0.0,1.682,13777520.0,16954044.0,0.0,0.0,0.0,0.0,6203.0,17547.0,1542890670.159
4.172,4.046,90.013,0.0,0.0,1.770,14769812.0,18158677.0,0.0,0.0,0.0,0.0,6831.0,18645.0,1542890671.160
2.672,3.053,91.730,0.0,0.0,2.545,15617370.0,19225122.0,0.0,0.0,0.0,0.0,7117.0,19473.0,1542890672.159
2.408,3.422,91.888,0.0,0.0,2.281,15184949.0,18659376.0,0.0,0.0,0.0,0.0,6901.0,18940.0,1542890673.160
3.287,3.287,90.898,0.0,0.0,2.528,15729392.0,19345562.0,0.0,12288.0,0.0,0.0,7203.0,19800.0,1542890674.160
3.599,2.828,91.902,0.0,0.0,1.671,15468982.0,19028486.0,0.0,0.0,0.0,0.0,7098.0,19455.0,1542890675.160
2.685,2.558,92.711,0.0,0.0,2.046,14862519.0,18275721.0,0.0,0.0,0.0,0.0,6768.0,18605.0,1542890676.160
2.427,3.831,91.826,0.0,0.0,1.916,15943777.0,19611444.0,0.0,0.0,0.0,0.0,7362.0,20122.0,1542890677.159
2.433,3.329,92.318,0.0,0.0,1.921,15626609.0,19214805.0,0.0,0.0,0.0,0.0,7107.0,19530.0,1542890678.160
2.665,2.919,91.878,0.0,0.0,2.538,15315571.0,18851249.0,0.0,0.0,0.0,0.0,7018.0,19268.0,1542890679.160
2.922,3.431,91.360,0.0,0.0,2.287,15832242.0,19459849.0,0.0,0.0,0.0,0.0,7287.0,20018.0,1542890680.159
2.774,4.414,90.668,0.0,0.0,2.144,16351799.0,20105953.0,0.0,0.0,0.0,0.0,7427.0,20403.0,1542890681.159
2.323,2.581,93.548,0.0,0.0,1.548,14940155.0,18368182.0,0.0,0.0,0.0,0.0,6874.0,18782.0,1542890682.160
2.679,3.189,91.582,0.0,0.0,2.551,16296224.0,20044282.0,0.0,0.0,0.0,0.0,7478.0,20472.0,1542890683.160
3.316,2.934,91.199,0.0,0.0,2.551,15784725.0,19408201.0,0.0,0.0,0.0,0.0,7209.0,19845.0,1542890684.159
2.433,2.305,92.958,0.0,0.0,2.305,14875827.0,18294721.0,0.0,0.0,0.0,0.0,6809.0,18795.0,1542890685.159
3.283,3.283,90.783,0.0,0.0,2.652,14173728.0,17435849.0,0.0,0.0,0.0,0.0,6525.0,17900.0,1542890686.160
2.571,2.828,92.931,0.0,0.0,1.671,15482045.0,19023438.0,0.0,0.0,0.0,0.0,7054.0,19295.0,1542890687.160
2.771,4.030,91.310,0.0,0.0,1.889,15594972.0,19198656.0,0.0,0.0,0.0,0.0,7041.0,19451.0,1542890688.159
2.278,4.177,91.013,0.0,0.0,2.532,16111223.0,19805934.0,0.0,8192.0,0.0,0.0,7401.0,20461.0,1542890689.160
2.900,3.531,91.047,0.0,0.0,2.522,15653362.0,19239649.0,0.0,0.0,0.0,0.0,7109.0,19647.0,1542890690.160
2.774,3.026,91.173,0.0,0.0,3.026,15581069.0,19178142.0,0.0,0.0,0.0,0.0,7051.0,19604.0,1542890691.159
2.675,3.312,91.338,0.0,0.0,2.675,16820580.0,20686005.0,0.0,0.0,0.0,0.0,7780.0,21267.0,1542890692.159
2.926,2.672,92.112,0.0,0.0,2.290,15395503.0,18921113.0,0.0,0.0,0.0,0.0,7039.0,19474.0,1542890693.160
2.146,3.788,91.667,0.0,0.0,2.399,14980538.0,18408638.0,0.0,24576.0,0.0,0.0,6804.0,18838.0,1542890694.159
3.383,3.509,90.226,0.251,0.0,2.632,15461428.0,19039865.0,0.0,69632.0,0.0,0.0,7158.0,19553.0,1542890695.159
2.655,3.793,91.024,0.0,0.0,2.528,16158955.0,19870473.0,0.0,0.0,0.0,0.0,7368.0,20260.0,1542890696.160
2.414,3.558,91.995,0.0,0.0,2.033,15188435.0,18682331.0,0.0,0.0,0.0,0.0,6954.0,19066.0,1542890697.160
3.657,3.153,90.921,0.0,0.0,2.270,15956941.0,19608708.0,0.0,0.0,0.0,0.0,7376.0,20142.0,1542890698.159
2.326,2.455,93.282,0.129,0.0,1.809,15861737.0,19526375.0,0.0,9568256.0,0.0,0.0,7223.0,19912.0,1542890699.160
2.548,3.439,91.465,0.0,0.0,2.548,15335474.0,18851603.0,0.0,0.0,0.0,0.0,7069.0,19270.0,1542890700.160
2.033,3.304,91.741,0.0,0.0,2.922,15591103.0,19162393.0,0.0,0.0,0.0,0.0,7147.0,19627.0,1542890701.159
3.141,3.392,91.206,0.0,0.0,2.261,14990442.0,18457819.0,0.0,0.0,0.0,0.0,6845.0,18846.0,1542890702.160
2.414,2.541,92.630,0.0,0.0,2.414,14298352.0,17586914.0,0.0,0.0,0.0,0.0,6555.0,18074.0,1542890703.159
2.926,2.417,92.748,0.0,0.0,1.908,14465943.0,17795281.0,0.0,0.0,0.0,0.0,6629.0,18340.0,1542890704.159
1.923,2.949,92.949,0.0,0.0,2.179,14850267.0,18257235.0,0.0,0.0,0.0,0.0,6837.0,18842.0,1542890705.160
2.261,3.643,91.583,0.0,0.0,2.513,14289643.0,17576435.0,0.0,0.0,0.0,0.0,6654.0,18144.0,1542890706.159
2.774,3.531,91.425,0.0,0.0,2.270,15074987.0,18554931.0,0.0,0.0,0.0,0.0,6976.0,19222.0,1542890707.160
2.548,2.930,92.229,0.0,0.0,2.293,15154147.0,18643343.0,0.0,0.0,0.0,0.0,6974.0,19299.0,1542890708.160
3.034,2.908,91.656,0.0,0.0,2.402,14899016.0,18329356.0,0.0,0.0,0.0,0.0,6837.0,18846.0,1542890709.159
3.046,3.173,91.624,0.0,0.0,2.157,16113732.0,19784146.0,0.0,0.0,0.0,0.0,7431.0,20444.0,1542890710.160
3.053,2.799,92.239,0.0,0.0,1.908,15700271.0,19339252.0,0.0,0.0,0.0,0.0,7167.0,19810.0,1542890711.163
2.792,3.426,91.878,0.0,0.0,1.904,15084478.0,18552600.0,0.0,0.0,0.0,0.0,6904.0,18971.0,1542890712.160
3.392,3.141,90.955,0.0,0.0,2.513,15743934.0,19358990.0,0.0,0.0,0.0,0.0,7218.0,19816.0,1542890713.159
2.561,2.561,92.446,0.0,0.0,2.433,15830864.0,19455678.0,0.0,0.0,0.0,0.0,7243.0,20033.0,1542890714.159
2.408,3.295,91.888,0.0,0.0,2.408,15142928.0,18642005.0,0.0,0.0,0.0,0.0,7002.0,19211.0,1542890715.160
2.160,2.668,92.630,0.0,0.0,2.541,14720204.0,18107996.0,0.0,0.0,0.0,0.0,6711.0,18525.0,1542890716.160
3.165,3.418,91.266,0.0,0.0,2.152,16183576.0,19911731.0,0.0,0.0,0.0,0.0,7455.0,20356.0,1542890717.159
2.430,2.813,92.711,0.0,0.0,2.046,15029652.0,18462660.0,0.0,0.0,0.0,0.0,6923.0,18955.0,1542890718.160
2.405,3.544,91.899,0.0,0.0,2.152,15133544.0,18606839.0,0.0,0.0,0.0,0.0,6900.0,19019.0,1542890719.160
3.034,3.287,91.150,0.0,0.0,2.528,15931292.0,19613034.0,0.0,0.0,0.0,0.0,7323.0,20044.0,1542890720.160
2.038,3.185,92.611,0.0,0.0,2.166,14740868.0,18129863.0,0.0,0.0,0.0,0.0,6757.0,18577.0,1542890721.159
2.795,3.050,91.995,0.0,0.0,2.160,15377754.0,18873384.0,0.0,0.0,0.0,0.0,7059.0,19436.0,1542890722.159
2.824,2.696,92.298,0.0,0.0,2.182,16236725.0,19999900.0,0.0,0.0,0.0,0.0,7466.0,20510.0,1542890723.160
2.662,3.295,91.635,0.0,0.0,2.408,15609106.0,19210209.0,0.0,0.0,0.0,0.0,7167.0,19705.0,1542890724.159
2.813,3.453,91.944,0.256,0.0,1.535,16073420.0,19757959.0,0.0,57344.0,0.0,0.0,7463.0,20564.0,1542890725.159
3.426,3.934,90.863,0.0,0.0,1.777,16408932.0,20158491.0,0.0,0.0,0.0,0.0,7564.0,20935.0,1542890726.160
2.041,3.316,92.092,0.0,0.0,2.551,16042709.0,19744185.0,0.0,0.0,0.0,0.0,7327.0,20247.0,1542890727.160
