"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_1:3_vc_2_worker_64_rep_3_sharded_false.csv -T 1 60",,,,"Date:","22 Nov 2018 12:38:01 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.090,1.462,95.656,0.869,0.0,0.922,0.0,0.0,1542890281.256
2.956,3.941,90.148,0.0,0.0,2.956,4046718.0,1450196.0,1542890282.257
2.0,3.0,92.0,0.0,0.0,3.0,5341325.0,1890524.0,1542890283.257
3.465,4.455,88.614,0.0,0.0,3.465,6771876.0,2396928.0,1542890284.257
2.030,5.076,89.848,0.0,0.0,3.046,7136366.0,2526783.0,1542890285.257
3.571,4.082,89.286,0.0,0.0,3.061,7913490.0,2801033.0,1542890286.257
2.488,3.980,88.557,0.0,0.0,4.975,7423367.0,2628692.0,1542890287.257
2.525,4.545,90.404,0.0,0.0,2.525,6655199.0,2351084.0,1542890288.257
3.030,3.030,90.404,0.0,0.0,3.535,6400072.0,2270767.0,1542890289.257
1.058,2.116,94.709,0.0,0.0,2.116,6605444.0,2336591.0,1542890290.257
2.083,3.125,92.708,0.0,0.0,2.083,6528195.0,2312679.0,1542890291.257
2.463,3.941,88.670,0.0,0.0,4.926,6518350.0,2312881.0,1542890292.257
2.030,3.046,91.371,0.0,0.0,3.553,6460949.0,2285330.0,1542890293.257
2.577,3.608,91.237,0.0,0.0,2.577,6406485.0,2267297.0,1542890294.257
1.010,3.535,90.909,0.0,0.0,4.545,6063154.0,2146413.0,1542890295.257
1.015,3.553,90.863,0.0,0.0,4.569,6443721.0,2280819.0,1542890296.257
3.0,4.0,89.0,0.0,0.0,4.0,6567580.0,2326786.0,1542890297.257
2.073,3.627,93.264,0.0,0.0,1.036,6400126.0,2266730.0,1542890298.257
2.030,3.046,91.371,0.0,0.0,3.553,6242452.0,2210797.0,1542890299.258
4.082,5.102,87.245,0.0,0.0,3.571,5748355.0,2032431.0,1542890300.257
2.020,4.040,90.909,0.0,0.0,3.030,5779314.0,2045934.0,1542890301.257
1.026,3.590,90.256,1.538,0.0,3.590,6601286.0,2340739.0,1542890302.257
4.390,3.415,87.805,0.0,0.0,4.390,6247021.0,2211127.0,1542890303.257
3.015,4.020,90.955,0.0,0.0,2.010,5968025.0,2108861.0,1542890304.257
4.0,2.500,89.0,0.0,0.0,4.500,6562052.0,2326874.0,1542890305.257
2.513,4.523,89.950,0.0,0.0,3.015,6623184.0,2345580.0,1542890306.257
2.463,4.433,87.685,0.0,0.0,5.419,6484344.0,2294645.0,1542890307.257
3.535,3.535,90.909,0.0,0.0,2.020,6623047.0,2349788.0,1542890308.257
3.046,2.030,91.371,0.0,0.0,3.553,6487511.0,2290790.0,1542890309.257
2.0,4.500,88.500,0.0,0.0,5.0,6287800.0,2228881.0,1542890310.257
2.020,3.030,90.404,0.0,0.0,4.545,6443651.0,2281025.0,1542890311.257
2.475,4.950,89.109,0.0,0.0,3.465,6623124.0,2345604.0,1542890312.257
1.538,3.590,91.282,0.0,0.0,3.590,6554387.0,2323502.0,1542890313.257
1.523,4.061,91.878,0.0,0.0,2.538,6120187.0,2164914.0,1542890314.257
2.564,3.077,91.282,0.0,0.0,3.077,6622968.0,2341239.0,1542890315.257
3.0,4.0,88.500,0.0,0.0,4.500,6541339.0,2321614.0,1542890316.257
2.041,3.061,91.837,0.0,0.0,3.061,6548729.0,2317966.0,1542890317.257
2.010,4.523,89.950,0.0,0.0,3.518,6754373.0,2388027.0,1542890318.257
2.051,3.590,91.795,0.0,0.0,2.564,6370728.0,2256808.0,1542890319.260
1.523,4.061,90.863,0.0,0.0,3.553,6500544.0,2303618.0,1542890320.257
1.036,2.073,93.264,0.0,0.0,3.627,6736855.0,2379090.0,1542890321.257
2.041,3.061,92.347,0.0,0.0,2.551,6331577.0,2247606.0,1542890322.257
3.030,2.525,91.414,0.0,0.0,3.030,6644838.0,2354544.0,1542890323.257
