"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:6_vc_2_worker_64_rep_2_sharded_true.csv -T 1 60",,,,"Date:","22 Nov 2018 12:06:38 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
2.010,0.660,96.235,0.709,0.0,0.387,0.0,0.0,75491.152,1509435.896,0.0,0.0,1157.552,3159.218,1542888398.295
32.236,3.155,62.551,0.0,0.0,2.058,7345531.0,9123975.0,0.0,0.0,0.0,0.0,3687.0,10590.0,1542888399.296
30.0,2.603,65.342,0.0,0.0,2.055,7610415.0,9434225.0,0.0,0.0,0.0,0.0,3353.0,9929.0,1542888400.299
16.146,2.865,79.036,0.0,0.0,1.953,8975467.0,11106033.0,0.0,0.0,0.0,0.0,4149.0,11644.0,1542888401.296
12.874,2.471,82.055,0.0,0.0,2.601,12722223.0,15657699.0,0.0,0.0,0.0,0.0,5946.0,16424.0,1542888402.296
3.161,3.161,90.771,0.0,0.0,2.908,15694523.0,19298580.0,0.0,0.0,0.0,0.0,7270.0,19908.0,1542888403.296
3.270,3.145,90.692,0.0,0.0,2.893,14764966.0,18170088.0,0.0,0.0,0.0,0.0,6740.0,18707.0,1542888404.296
4.489,3.990,88.778,0.0,0.0,2.743,15106518.0,18583237.0,0.0,0.0,0.0,0.0,7017.0,19249.0,1542888405.296
4.193,3.685,90.089,0.0,0.0,2.033,15476960.0,19016552.0,0.0,0.0,0.0,0.0,7134.0,19606.0,1542888406.296
4.141,3.639,89.837,0.0,0.0,2.384,15072521.0,18533956.0,0.0,0.0,0.0,0.0,6925.0,19226.0,1542888407.296
4.010,3.383,90.100,0.0,0.0,2.506,15378053.0,18910155.0,0.0,0.0,0.0,0.0,7050.0,19392.0,1542888408.296
3.046,2.665,91.624,0.0,0.0,2.665,15282733.0,18800215.0,0.0,0.0,0.0,0.0,7004.0,19377.0,1542888409.296
3.050,3.050,91.487,0.0,0.0,2.414,14643012.0,18014775.0,0.0,0.0,0.0,0.0,6745.0,18747.0,1542888410.296
2.788,3.422,91.128,0.0,0.0,2.662,16132754.0,19838884.0,0.0,0.0,0.0,0.0,7484.0,20653.0,1542888411.296
3.046,3.426,91.624,0.0,0.0,1.904,15417987.0,18951388.0,0.0,0.0,0.0,0.0,7019.0,19415.0,1542888412.296
4.087,2.554,91.954,0.0,0.0,1.405,14440994.0,17781746.0,0.0,0.0,0.0,0.0,6654.0,18444.0,1542888413.296
2.414,2.795,92.122,0.0,0.0,2.668,14708623.0,18069714.0,0.0,0.0,0.0,0.0,6746.0,18694.0,1542888414.296
3.046,2.665,91.497,0.0,0.0,2.792,15329101.0,18872554.0,0.0,0.0,0.0,0.0,7098.0,19491.0,1542888415.296
3.954,3.444,90.179,0.0,0.0,2.423,14879811.0,18293781.0,0.0,0.0,0.0,0.0,7032.0,19255.0,1542888416.296
2.813,2.685,92.199,0.0,0.0,2.302,15334168.0,18863029.0,0.0,0.0,0.0,0.0,7016.0,19637.0,1542888417.296
3.558,2.922,90.978,0.0,0.0,2.541,15015929.0,18470479.0,0.0,0.0,0.0,0.0,6994.0,19255.0,1542888418.296
3.413,3.919,91.277,0.0,0.0,1.391,15572477.0,19138195.0,0.0,0.0,0.0,0.0,7142.0,19796.0,1542888419.296
2.442,3.085,92.416,0.0,0.0,2.057,15758678.0,19379678.0,0.0,0.0,0.0,0.0,7234.0,20136.0,1542888420.296
2.545,3.690,91.349,0.0,0.0,2.417,15946984.0,19617367.0,0.0,16384.0,0.0,0.0,7388.0,20392.0,1542888421.296
3.299,3.807,91.371,0.0,0.0,1.523,15603859.0,19191675.0,0.0,0.0,0.0,0.0,7138.0,19680.0,1542888422.296
2.911,3.418,91.266,0.0,0.0,2.405,15631961.0,19218158.0,0.0,0.0,0.0,0.0,7146.0,19861.0,1542888423.296
2.396,3.153,91.425,0.0,0.0,3.026,14727850.0,18111872.0,0.0,0.0,0.0,0.0,6750.0,18753.0,1542888424.296
2.658,3.544,91.519,0.0,0.0,2.278,14777005.0,18184735.0,0.0,0.0,0.0,0.0,6730.0,18712.0,1542888425.296
2.420,3.312,91.592,0.255,0.0,2.420,15402872.0,18934501.0,0.0,81920.0,0.0,0.0,7197.0,19740.0,1542888426.296
2.930,2.548,92.357,0.0,0.0,2.166,14704897.0,18090215.0,0.0,114688.0,0.0,0.0,6698.0,18718.0,1542888427.296
2.904,3.283,91.414,0.0,0.0,2.399,15157838.0,18653287.0,0.0,0.0,0.0,0.0,6966.0,19302.0,1542888428.296
2.423,3.316,92.219,0.0,0.0,2.041,14746687.0,18123444.0,0.0,0.0,0.0,0.0,6792.0,18878.0,1542888429.296
3.019,3.648,90.943,0.0,0.0,2.390,14872930.0,18305623.0,0.0,0.0,0.0,0.0,6757.0,18893.0,1542888430.296
2.668,3.685,91.487,0.0,0.0,2.160,15639706.0,19219598.0,0.0,0.0,0.0,0.0,7315.0,20161.0,1542888431.296
3.133,4.010,90.226,0.0,0.0,2.632,15488007.0,19048336.0,0.0,9576448.0,0.0,0.0,7153.0,19915.0,1542888432.296
2.824,2.567,92.683,0.0,0.0,1.926,15486103.0,19046979.0,0.0,0.0,0.0,0.0,7116.0,19726.0,1542888433.296
2.945,2.305,92.702,0.0,0.0,2.049,15029945.0,18473587.0,0.0,0.0,0.0,0.0,6941.0,19275.0,1542888434.296
3.295,3.169,91.128,0.0,0.0,2.408,15578918.0,19169355.0,0.0,0.0,0.0,0.0,7202.0,19894.0,1542888435.296
3.544,3.038,91.139,0.0,0.0,2.278,15183204.0,18673108.0,0.0,0.0,0.0,0.0,7054.0,19509.0,1542888436.296
3.250,3.875,90.375,0.0,0.0,2.500,15355066.0,18872923.0,0.0,0.0,0.0,0.0,7082.0,19440.0,1542888437.296
3.662,3.030,90.909,0.0,0.0,2.399,15560191.0,19154407.0,0.0,0.0,0.0,0.0,7079.0,19722.0,1542888438.296
2.792,3.046,92.005,0.0,0.0,2.157,14818058.0,18215374.0,0.0,0.0,0.0,0.0,6842.0,18936.0,1542888439.296
