"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:1_vc_2_worker_64_rep_3_sharded_true.csv -T 1 60",,,,"Date:","22 Nov 2018 11:51:18 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
1.034,0.428,97.299,1.032,0.0,0.208,0.0,0.0,111225.696,2178037.135,0.0,0.0,620.691,1684.816,1542887478.824
31.629,3.230,63.392,0.0,0.0,1.750,7113899.0,13302357.0,0.0,0.0,0.0,0.0,3590.0,10661.0,1542887479.825
32.462,2.751,62.724,0.0,0.0,2.063,8745513.0,16316248.0,0.0,0.0,0.0,0.0,3805.0,11942.0,1542887480.825
16.324,3.342,77.635,0.0,0.0,2.699,11226868.0,20933212.0,0.0,0.0,0.0,0.0,4975.0,14930.0,1542887481.825
15.045,3.243,79.118,0.0,0.0,2.594,10237680.0,19074585.0,0.0,0.0,0.0,0.0,4967.0,13751.0,1542887482.825
5.102,3.061,89.541,0.0,0.0,2.296,13437648.0,24981028.0,0.0,0.0,0.0,0.0,6582.0,17616.0,1542887483.825
4.719,3.699,89.796,0.0,0.0,1.786,14321830.0,26601580.0,0.0,0.0,0.0,0.0,7039.0,18665.0,1542887484.825
3.181,2.926,91.349,0.0,0.0,2.545,14278149.0,26531002.0,0.0,0.0,0.0,0.0,6892.0,18564.0,1542887485.825
2.788,3.676,91.381,0.0,0.0,2.155,14229790.0,26414350.0,0.0,0.0,0.0,0.0,6949.0,18638.0,1542887486.825
2.989,4.110,89.913,0.0,0.0,2.989,13966991.0,25960711.0,0.0,0.0,0.0,0.0,6812.0,18341.0,1542887487.825
3.226,2.968,91.226,0.0,0.0,2.581,14443206.0,26811833.0,0.0,0.0,0.0,0.0,7048.0,19035.0,1542887488.825
3.042,3.169,91.128,0.0,0.0,2.662,14507011.0,26936175.0,0.0,0.0,0.0,0.0,6990.0,18891.0,1542887489.825
2.919,3.934,90.863,0.0,0.0,2.284,14906444.0,27642556.0,0.0,0.0,0.0,0.0,7260.0,19465.0,1542887490.825
3.405,3.909,90.038,0.0,0.0,2.648,14776920.0,27447737.0,0.0,0.0,0.0,0.0,7220.0,19341.0,1542887491.825
3.266,3.518,90.075,0.0,0.0,3.141,14838343.0,27553925.0,0.0,0.0,0.0,0.0,7184.0,19266.0,1542887492.825
3.050,3.177,90.978,0.0,0.0,2.795,14515900.0,26937521.0,0.0,0.0,0.0,0.0,6910.0,18696.0,1542887493.825
3.165,4.430,90.506,0.0,0.0,1.899,14412932.0,26747765.0,0.0,0.0,0.0,0.0,6966.0,18992.0,1542887494.825
3.544,3.291,90.380,0.0,0.0,2.785,14841367.0,27547942.0,0.0,0.0,0.0,0.0,7335.0,19545.0,1542887495.825
3.439,2.675,91.210,0.255,0.0,2.420,15115284.0,28044359.0,0.0,69632.0,0.0,0.0,7323.0,19547.0,1542887496.825
3.929,3.042,90.748,0.0,0.0,2.281,13180581.0,24496342.0,0.0,0.0,0.0,0.0,6529.0,17334.0,1542887497.825
2.911,3.418,90.886,0.0,0.0,2.785,14359492.0,26669471.0,0.0,57344.0,0.0,0.0,6960.0,18844.0,1542887498.825
3.590,2.949,91.154,0.0,0.0,2.308,14556205.0,27016024.0,0.0,0.0,0.0,0.0,7187.0,19157.0,1542887499.825
