"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:9_vc_2_worker_64_rep_1_sharded_true.csv -T 1 60",,,,"Date:","22 Nov 2018 12:13:28 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.596,2.303,93.053,2.015,0.0,1.033,0.0,0.0,1542888808.310
3.158,2.105,93.684,0.0,0.0,1.053,2000864.0,5185286.0,1542888809.310
1.020,2.041,91.837,0.0,0.0,5.102,2361290.0,6242833.0,1542888810.310
3.0,5.0,88.0,0.0,0.0,4.0,2674398.0,7148114.0,1542888811.310
2.062,3.093,90.722,0.0,0.0,4.124,3228662.0,8703020.0,1542888812.310
2.970,6.931,87.129,0.0,0.0,2.970,3582439.0,9617107.0,1542888813.310
2.128,3.191,90.426,0.0,0.0,4.255,3365881.0,9081943.0,1542888814.310
1.010,6.061,88.889,0.0,0.0,4.040,3604304.0,9707164.0,1542888815.310
2.0,4.0,89.0,0.0,0.0,5.0,3422974.0,9168683.0,1542888816.310
3.061,2.041,88.776,0.0,0.0,6.122,3312178.0,8897589.0,1542888817.310
2.020,5.051,88.889,0.0,0.0,4.040,3202560.0,8634054.0,1542888818.310
3.030,6.061,86.869,0.0,0.0,4.040,3438836.0,9280365.0,1542888819.310
3.093,3.093,88.660,0.0,0.0,5.155,3402148.0,9100220.0,1542888820.311
1.0,4.0,88.0,0.0,0.0,7.0,3114117.0,8405518.0,1542888821.310
2.041,4.082,89.796,0.0,0.0,4.082,3337243.0,8962050.0,1542888822.310
3.093,5.155,89.691,0.0,0.0,2.062,3137009.0,8440280.0,1542888823.310
2.083,3.125,91.667,0.0,0.0,3.125,2899075.0,7764216.0,1542888824.310
2.041,3.061,88.776,0.0,0.0,6.122,3546974.0,9552360.0,1542888825.310
2.0,5.0,88.0,0.0,0.0,5.0,3359863.0,9018418.0,1542888826.318
4.124,4.124,88.660,0.0,0.0,3.093,3436641.0,9279915.0,1542888827.310
2.041,5.102,89.796,0.0,0.0,3.061,3393849.0,9138303.0,1542888828.310
1.020,5.102,89.796,0.0,0.0,4.082,3526718.0,9448812.0,1542888829.315
3.125,6.250,87.500,0.0,0.0,3.125,3357595.0,9035967.0,1542888830.310
2.041,5.102,86.735,2.041,0.0,4.082,3561440.0,9586595.0,1542888831.310
1.010,6.061,87.879,0.0,0.0,5.051,3420425.0,9215855.0,1542888832.310
2.970,6.931,85.149,0.0,0.0,4.950,3293031.0,8862552.0,1542888833.310
2.020,6.061,88.889,0.0,0.0,3.030,3394404.0,9113023.0,1542888834.310
2.041,7.143,87.755,0.0,0.0,3.061,3253717.0,8772003.0,1542888835.310
1.020,3.061,87.755,0.0,0.0,8.163,3157625.0,8487841.0,1542888836.310
1.010,4.040,89.899,0.0,0.0,5.051,3270557.0,8768266.0,1542888837.310
3.0,4.0,89.0,0.0,0.0,4.0,3015499.0,8117064.0,1542888838.310
3.061,2.041,89.796,0.0,0.0,5.102,3178577.0,8539581.0,1542888839.310
2.105,5.263,88.421,0.0,0.0,4.211,2925205.0,7833356.0,1542888840.310
2.0,6.0,90.0,0.0,0.0,2.0,3069551.0,8280687.0,1542888841.310
3.093,3.093,90.722,0.0,0.0,3.093,3007228.0,8065573.0,1542888842.310
1.0,6.0,91.0,0.0,0.0,2.0,2722864.0,7290503.0,1542888843.310
1.980,5.941,88.119,0.0,0.0,3.960,2591181.0,6979544.0,1542888844.310
4.082,4.082,87.755,0.0,0.0,4.082,2568352.0,6893581.0,1542888845.310
2.020,4.040,90.909,0.0,0.0,3.030,2589453.0,6907005.0,1542888846.310
1.010,3.030,90.909,0.0,0.0,5.051,2582982.0,6996327.0,1542888847.310
2.020,6.061,88.889,0.0,0.0,3.030,2429978.0,6489032.0,1542888848.310
2.0,4.0,90.0,0.0,0.0,4.0,2609216.0,6984398.0,1542888849.310
1.961,7.843,86.275,0.0,0.0,3.922,2625505.0,7040228.0,1542888850.310
3.226,7.527,86.022,0.0,0.0,3.226,2520743.0,6713024.0,1542888851.310
2.0,4.0,90.0,0.0,0.0,4.0,2583637.0,6983565.0,1542888852.310
0.990,5.941,89.109,0.0,0.0,3.960,2605984.0,6992795.0,1542888853.310
1.010,5.051,89.899,0.0,0.0,4.040,2681429.0,7173972.0,1542888854.310
2.020,7.071,86.869,0.0,0.0,4.040,2609633.0,6967365.0,1542888855.310
2.913,6.796,87.379,0.0,0.0,2.913,2693308.0,7276583.0,1542888856.310
1.064,3.191,94.681,0.0,0.0,1.064,2561674.0,6820992.0,1542888857.310
1.031,3.093,93.814,0.0,0.0,2.062,2570656.0,6906442.0,1542888858.310
1.031,3.093,92.784,0.0,0.0,3.093,2667829.0,7156682.0,1542888859.310
4.040,5.051,88.889,0.0,0.0,2.020,2401013.0,6428396.0,1542888860.310
1.031,3.093,90.722,2.062,0.0,3.093,2640460.0,7125885.0,1542888861.310
1.942,4.854,87.379,0.0,0.0,5.825,2907208.0,7768613.0,1542888862.310
1.031,5.155,90.722,0.0,0.0,3.093,3132312.0,8465988.0,1542888863.310
1.010,5.051,89.899,0.0,0.0,4.040,3018355.0,8091752.0,1542888864.310
3.030,5.051,88.889,0.0,0.0,3.030,3059994.0,8225014.0,1542888865.311
2.020,4.040,89.899,0.0,0.0,4.040,2830808.0,7596112.0,1542888866.310
1.020,2.041,91.837,0.0,0.0,5.102,2690743.0,7187088.0,1542888867.310
2.0,5.0,90.0,0.0,0.0,3.0,2635938.0,7142815.0,1542888868.310
