"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_0:1_vc_4_worker_16_rep_1.csv -T 1 80",,,,"Date:","06 Dec 2018 22:36:40 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
3.269,6.650,86.508,2.117,0.0,1.456,0.0,0.0,1544135800.598
3.158,6.316,87.368,0.0,0.0,3.158,408602.0,11433447.0,1544135801.599
1.042,7.292,91.667,0.0,0.0,0.0,439710.0,12500208.0,1544135802.599
2.151,4.301,93.548,0.0,0.0,0.0,439778.0,12500118.0,1544135803.599
5.155,7.216,86.598,0.0,0.0,1.031,445370.0,12500208.0,1544135804.599
2.083,5.208,91.667,0.0,0.0,1.042,439800.0,12500218.0,1544135805.599
2.062,8.247,88.660,0.0,0.0,1.031,439681.0,12500099.0,1544135806.599
3.093,7.216,89.691,0.0,0.0,0.0,445824.0,12499486.0,1544135807.599
1.031,6.186,91.753,0.0,0.0,1.031,439570.0,12499991.0,1544135808.599
2.151,5.376,91.398,0.0,0.0,1.075,439651.0,12501533.0,1544135809.599
1.031,9.278,88.660,0.0,0.0,1.031,445399.0,12498772.0,1544135810.599
2.083,7.292,90.625,0.0,0.0,0.0,439622.0,12500117.0,1544135811.599
1.031,8.247,90.722,0.0,0.0,0.0,439586.0,12500085.0,1544135812.599
4.082,8.163,87.755,0.0,0.0,0.0,452071.0,12694962.0,1544135813.599
0.0,7.527,92.473,0.0,0.0,0.0,446627.0,12696196.0,1544135814.599
2.105,6.316,91.579,0.0,0.0,0.0,439650.0,12498677.0,1544135815.599
2.062,7.216,88.660,0.0,0.0,2.062,445546.0,12500241.0,1544135816.599
2.128,4.255,93.617,0.0,0.0,0.0,439667.0,12500163.0,1544135817.599
0.0,6.452,93.548,0.0,0.0,0.0,439669.0,12500164.0,1544135818.599
3.158,7.368,87.368,0.0,0.0,2.105,451776.0,12693407.0,1544135819.599
1.053,6.316,92.632,0.0,0.0,0.0,440518.0,12500518.0,1544135820.599
1.053,6.316,91.579,0.0,0.0,1.053,440523.0,12500863.0,1544135821.599
0.0,10.204,89.796,0.0,0.0,0.0,440244.0,12499165.0,1544135822.599
4.301,6.452,87.097,1.075,0.0,1.075,447729.0,12500149.0,1544135823.599
3.125,8.333,88.542,0.0,0.0,0.0,439847.0,12500046.0,1544135824.599
1.087,4.348,93.478,0.0,0.0,1.087,439620.0,12500037.0,1544135825.599
3.191,5.319,91.489,0.0,0.0,0.0,445125.0,12500188.0,1544135826.599
1.075,5.376,92.473,0.0,0.0,1.075,439907.0,12500100.0,1544135827.599
1.064,7.447,91.489,0.0,0.0,0.0,445871.0,12698852.0,1544135828.599
4.167,8.333,85.417,0.0,0.0,2.083,453406.0,12696258.0,1544135829.599
2.062,6.186,89.691,0.0,0.0,2.062,439674.0,12498759.0,1544135830.599
2.083,7.292,89.583,0.0,0.0,1.042,439655.0,12500158.0,1544135831.599
4.211,6.316,88.421,0.0,0.0,1.053,445571.0,12501712.0,1544135832.599
1.053,7.368,91.579,0.0,0.0,0.0,438803.0,12498678.0,1544135833.599
1.064,7.447,90.426,0.0,0.0,1.064,447582.0,12698953.0,1544135834.599
2.151,6.452,91.398,0.0,0.0,0.0,442043.0,12440496.0,1544135835.599
0.0,4.301,94.624,0.0,0.0,1.075,442834.0,12559796.0,1544135836.599
3.093,8.247,88.660,0.0,0.0,0.0,439637.0,12498798.0,1544135837.599
3.226,3.226,92.473,0.0,0.0,1.075,439701.0,12339541.0,1544135838.601
0.0,9.474,89.474,0.0,0.0,1.053,439272.0,12501573.0,1544135839.599
4.167,5.208,90.625,0.0,0.0,0.0,440866.0,12498653.0,1544135840.599
4.167,8.333,86.458,0.0,0.0,1.042,445933.0,12499945.0,1544135841.599
2.0,10.0,88.0,0.0,0.0,0.0,440172.0,12499945.0,1544135842.599
0.0,6.383,92.553,0.0,0.0,1.064,436668.0,12449001.0,1544135843.599
2.151,7.527,89.247,0.0,0.0,1.075,447572.0,12551336.0,1544135844.599
2.083,8.333,89.583,0.0,0.0,0.0,440621.0,12500263.0,1544135845.599
2.041,7.143,88.776,0.0,0.0,2.041,440101.0,12500107.0,1544135846.599
2.083,6.250,90.625,0.0,0.0,1.042,445260.0,12500176.0,1544135847.599
2.151,4.301,93.548,0.0,0.0,0.0,439664.0,12500083.0,1544135848.599
