"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_0:1_vc_16_worker_32_rep_2.csv -T 1 80",,,,"Date:","06 Dec 2018 23:29:54 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.935,2.332,93.874,0.768,0.0,1.092,0.0,0.0,1544138994.842
1.005,1.005,97.487,0.0,0.0,0.503,1503388.0,56077.0,1544138995.843
2.030,1.523,95.939,0.0,0.0,0.508,4229288.0,146350.0,1544138996.843
1.508,1.508,95.477,0.0,0.0,1.508,4260811.0,147144.0,1544138997.843
1.523,1.523,95.939,0.0,0.0,1.015,4315114.0,153020.0,1544138998.843
1.531,1.020,96.939,0.0,0.0,0.510,4321317.0,148986.0,1544138999.843
1.020,2.041,96.429,0.0,0.0,0.510,4322482.0,149203.0,1544139000.843
1.990,2.488,94.030,0.0,0.0,1.493,4298326.0,152482.0,1544139001.843
1.015,2.030,95.431,0.0,0.0,1.523,4246562.0,146521.0,1544139002.843
1.0,2.500,95.0,0.0,0.0,1.500,4337958.0,149731.0,1544139003.843
2.525,2.020,94.949,0.0,0.0,0.505,4334989.0,153614.0,1544139004.843
1.515,1.515,95.960,0.0,0.0,1.010,4285349.0,147825.0,1544139005.843
2.010,2.513,94.975,0.0,0.0,0.503,4279802.0,147640.0,1544139006.843
2.513,1.005,94.472,0.0,0.0,2.010,4290479.0,152251.0,1544139007.843
1.515,2.020,95.960,0.0,0.0,0.505,4307850.0,148511.0,1544139008.843
1.026,1.026,96.923,0.0,0.0,1.026,4271203.0,147219.0,1544139009.843
1.005,3.015,94.472,1.005,0.0,0.503,4276765.0,151684.0,1544139010.843
1.531,1.020,96.939,0.0,0.0,0.510,4282748.0,147685.0,1544139011.843
2.020,1.515,94.949,0.0,0.0,1.515,4332985.0,149502.0,1544139012.843
2.010,2.513,94.472,0.0,0.0,1.005,4331260.0,153535.0,1544139013.843
1.010,2.525,95.960,0.0,0.0,0.505,4278918.0,147505.0,1544139014.843
2.525,2.525,93.939,0.0,0.0,1.010,4293922.0,153629.0,1544139015.843
1.538,1.538,96.923,0.0,0.0,0.0,4312724.0,152833.0,1544139016.843
1.515,1.515,94.949,0.0,0.0,2.020,4277169.0,147471.0,1544139017.843
1.500,3.0,95.0,0.0,0.0,0.500,4305294.0,148411.0,1544139018.843
2.488,2.985,93.532,0.0,0.0,0.995,4369708.0,154847.0,1544139019.843
1.515,2.020,95.960,0.0,0.0,0.505,4356698.0,150389.0,1544139020.843
1.500,3.0,95.0,0.0,0.0,0.500,4311565.0,148711.0,1544139021.843
1.531,2.041,95.918,0.0,0.0,0.510,4303414.0,152602.0,1544139022.843
1.015,1.015,96.447,0.0,0.0,1.523,4308826.0,148610.0,1544139023.843
0.508,2.538,96.447,0.0,0.0,0.508,4376194.0,150859.0,1544139024.843
1.523,1.523,95.431,0.0,0.0,1.523,4307018.0,152690.0,1544139025.843
0.513,1.026,97.436,0.0,0.0,1.026,4274944.0,147318.0,1544139026.843
1.523,1.523,95.939,0.0,0.0,1.015,4283843.0,147762.0,1544139027.843
3.030,1.515,94.949,0.0,0.0,0.505,4314878.0,152880.0,1544139028.843
1.010,1.515,95.960,0.0,0.0,1.515,4302662.0,148359.0,1544139029.843
1.508,2.010,95.477,0.0,0.0,1.005,4284260.0,147792.0,1544139030.843
2.030,1.523,96.447,0.0,0.0,0.0,4353202.0,154364.0,1544139031.843
1.015,2.030,95.939,0.0,0.0,1.015,4291408.0,148102.0,1544139032.843
1.990,1.493,94.527,0.0,0.0,1.990,4310775.0,148710.0,1544139033.843
1.026,1.026,96.923,0.0,0.0,1.026,4279627.0,151704.0,1544139034.843
1.015,1.523,96.954,0.0,0.0,0.508,4319134.0,148979.0,1544139035.843
1.493,2.488,95.025,0.0,0.0,0.995,4266326.0,147045.0,1544139036.843
2.513,1.508,94.472,0.0,0.0,1.508,4286727.0,151975.0,1544139037.843
0.503,3.015,95.980,0.0,0.0,0.503,4334520.0,149451.0,1544139038.843
0.505,2.020,95.960,0.0,0.0,1.515,4263130.0,147023.0,1544139039.843
2.041,1.531,95.918,0.0,0.0,0.510,4327773.0,153481.0,1544139040.843
1.005,2.513,94.975,1.005,0.0,0.503,4254924.0,146705.0,1544139041.843
2.0,2.0,94.500,0.0,0.0,1.500,4320846.0,148976.0,1544139042.843
1.010,3.535,94.949,0.0,0.0,0.505,4340039.0,153935.0,1544139043.843
1.015,0.508,96.954,0.0,0.0,1.523,4289934.0,147904.0,1544139044.843
1.531,1.020,96.429,0.0,0.0,1.020,4355353.0,150183.0,1544139045.843
1.515,1.010,95.455,0.0,0.0,2.020,4306083.0,153320.0,1544139046.843
1.523,2.538,95.431,0.0,0.0,0.508,4283973.0,147660.0,1544139047.843
0.518,1.036,98.446,0.0,0.0,0.0,4281518.0,147637.0,1544139048.843
1.508,2.513,94.975,0.0,0.0,1.005,4309729.0,152762.0,1544139049.843
1.0,3.0,95.0,0.0,0.0,1.0,4288053.0,147938.0,1544139050.843
1.015,2.030,96.447,0.0,0.0,0.508,4261194.0,146888.0,1544139051.843
1.990,4.478,93.035,0.0,0.0,0.498,4253977.0,150793.0,1544139052.843
1.015,1.523,95.939,0.0,0.0,1.523,4315539.0,148835.0,1544139053.842
1.005,2.513,95.477,0.0,0.0,1.005,4311712.0,148717.0,1544139054.843
2.041,1.531,95.408,0.0,0.0,1.020,4308067.0,152754.0,1544139055.843
0.508,1.523,96.447,0.0,0.0,1.523,4287325.0,147933.0,1544139056.843
0.508,2.538,95.939,0.0,0.0,1.015,4291034.0,147941.0,1544139057.843
1.546,1.546,95.876,0.0,0.0,1.031,4255312.0,150814.0,1544139058.843
0.0,1.546,97.938,0.0,0.0,0.515,4274144.0,147371.0,1544139059.843
1.508,1.005,95.477,0.0,0.0,2.010,4306975.0,148556.0,1544139060.843
0.508,2.538,96.447,0.0,0.0,0.508,4376183.0,154998.0,1544139061.843
1.500,2.0,94.0,0.0,0.0,2.500,4289853.0,148094.0,1544139062.843
0.503,2.513,95.477,0.0,0.0,1.508,4281456.0,147645.0,1544139063.843
1.015,2.030,95.939,0.0,0.0,1.015,4315159.0,148849.0,1544139064.843
2.010,2.010,94.975,0.0,0.0,1.005,4340392.0,153785.0,1544139065.843
1.493,2.985,94.030,0.0,0.0,1.493,4284092.0,147816.0,1544139066.843
1.0,3.0,94.500,0.0,0.0,1.500,4287022.0,147963.0,1544139067.843
1.515,2.020,94.949,0.0,0.0,1.515,4315534.0,153045.0,1544139068.843
1.508,2.010,95.477,0.0,0.0,1.005,4275686.0,147509.0,1544139069.843
1.026,1.026,96.923,0.0,0.0,1.026,4291080.0,147922.0,1544139070.843
2.500,1.500,93.0,1.500,0.0,1.500,4307699.0,152711.0,1544139071.843
1.500,2.500,94.500,0.0,0.0,1.500,4275134.0,147483.0,1544139072.843
2.0,1.500,94.500,0.0,0.0,2.0,4319658.0,149151.0,1544139073.843
1.523,1.523,95.431,0.0,0.0,1.523,4094800.0,147171.0,1544139074.843
