"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:0_vc_40_worker_16_rep_2.csv -T 1 80",,,,"Date:","07 Dec 2018 07:34:43 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
3.856,3.167,92.051,0.103,0.0,0.823,0.0,0.0,14141.490,378848.621,0.0,0.0,3092.004,9884.263,1544168083.821
43.882,7.314,46.132,0.0,0.0,2.672,12266663.0,11141588.0,0.0,0.0,0.0,0.0,4404.0,12495.0,1544168084.822
47.857,11.429,36.857,0.0,0.0,3.857,25805900.0,24795245.0,0.0,0.0,0.0,0.0,4850.0,17849.0,1544168085.822
26.454,11.357,59.557,0.0,0.0,2.632,30705885.0,29441111.0,0.0,0.0,0.0,0.0,7352.0,23723.0,1544168086.822
14.634,8.672,73.848,0.0,0.0,2.846,35905896.0,34116234.0,0.0,0.0,0.0,0.0,7514.0,25411.0,1544168087.823
12.060,10.027,74.390,0.271,0.0,3.252,38194063.0,36997234.0,0.0,143360.0,0.0,0.0,7597.0,27179.0,1544168088.822
11.647,10.308,75.368,0.0,0.0,2.677,38670749.0,36950807.0,0.0,0.0,0.0,0.0,7913.0,27624.0,1544168089.822
12.364,10.190,74.864,0.0,0.0,2.582,38740709.0,37374752.0,0.0,0.0,0.0,0.0,7889.0,27566.0,1544168090.822
11.585,11.318,74.700,0.0,0.0,2.397,36975467.0,35598291.0,0.0,0.0,0.0,0.0,7874.0,26705.0,1544168091.823
12.071,10.837,74.760,0.0,0.0,2.332,37949398.0,36562945.0,0.0,0.0,0.0,0.0,8492.0,28508.0,1544168092.822
13.102,9.893,74.465,0.0,0.0,2.540,39356440.0,38062334.0,0.0,0.0,0.0,0.0,8169.0,28879.0,1544168093.822
11.565,10.204,76.599,0.0,0.0,1.633,39530157.0,38327610.0,0.0,0.0,0.0,0.0,7916.0,28491.0,1544168094.822
11.757,10.235,76.072,0.0,0.0,1.936,39144961.0,37849414.0,0.0,0.0,0.0,0.0,8007.0,28183.0,1544168095.822
12.838,10.135,75.135,0.0,0.0,1.892,40062000.0,38824958.0,0.0,0.0,0.0,0.0,8197.0,29264.0,1544168096.823
10.729,10.867,76.204,0.0,0.0,2.201,39591999.0,38224378.0,0.0,0.0,0.0,0.0,8101.0,28942.0,1544168097.822
11.724,10.069,76.414,0.0,0.0,1.793,40738953.0,38986363.0,0.0,0.0,0.0,0.0,8178.0,29228.0,1544168098.822
11.156,9.796,77.551,0.0,0.0,1.497,39425364.0,38170170.0,0.0,0.0,0.0,0.0,8118.0,28519.0,1544168099.822
11.066,11.475,75.273,0.0,0.0,2.186,39154018.0,37312178.0,0.0,0.0,0.0,0.0,8355.0,28167.0,1544168100.822
12.417,10.681,74.366,0.0,0.0,2.537,39716948.0,38371537.0,0.0,0.0,0.0,0.0,8369.0,28476.0,1544168101.822
11.765,9.626,76.604,0.0,0.0,2.005,39278911.0,37764907.0,0.0,0.0,0.0,0.0,7976.0,28003.0,1544168102.822
11.491,10.807,76.197,0.0,0.0,1.505,39795348.0,38471007.0,0.0,0.0,0.0,0.0,8319.0,29079.0,1544168103.822
9.699,10.383,78.142,0.0,0.0,1.776,38306396.0,36986530.0,0.0,0.0,0.0,0.0,8105.0,28203.0,1544168104.822
11.892,10.135,75.541,0.0,0.0,2.432,40988023.0,39614117.0,0.0,0.0,0.0,0.0,8303.0,29721.0,1544168105.822
10.591,10.316,77.166,0.0,0.0,1.926,37682953.0,36547724.0,0.0,0.0,0.0,0.0,7968.0,27963.0,1544168106.822
10.541,10.0,76.892,0.0,0.0,2.568,41747920.0,40504710.0,0.0,0.0,0.0,0.0,8431.0,30886.0,1544168107.822
9.863,10.137,78.219,0.0,0.0,1.781,39912943.0,38567679.0,0.0,0.0,0.0,0.0,8175.0,29230.0,1544168108.822
10.933,9.733,77.333,0.0,0.0,2.0,38162778.0,36799768.0,0.0,0.0,0.0,0.0,7614.0,27365.0,1544168109.822
9.946,11.172,77.112,0.0,0.0,1.771,40870876.0,39587478.0,0.0,0.0,0.0,0.0,8444.0,29837.0,1544168110.822
10.946,9.730,77.162,0.0,0.0,2.162,37090252.0,35949931.0,0.0,0.0,0.0,0.0,7993.0,27374.0,1544168111.822
10.135,10.0,77.568,0.0,0.0,2.297,38181648.0,37075559.0,0.0,0.0,0.0,0.0,7957.0,28230.0,1544168112.822
10.519,10.656,77.322,0.0,0.0,1.503,39964349.0,38579851.0,0.0,0.0,0.0,0.0,8235.0,29284.0,1544168113.822
12.155,8.978,76.796,0.138,0.0,1.934,36958467.0,35788386.0,0.0,24788992.0,0.0,0.0,7803.0,27018.0,1544168114.822
11.111,12.209,73.937,0.0,0.0,2.743,38488303.0,36825017.0,0.0,0.0,0.0,0.0,8444.0,28792.0,1544168115.822
11.034,9.793,76.966,0.0,0.0,2.207,38552679.0,37134884.0,0.0,0.0,0.0,0.0,7782.0,27698.0,1544168116.822
10.714,11.264,75.962,0.0,0.0,2.060,39431036.0,38144028.0,0.0,0.0,0.0,0.0,8141.0,28642.0,1544168117.822
11.081,11.081,75.0,0.270,0.0,2.568,38429256.0,37255545.0,0.0,40960.0,0.0,0.0,8301.0,28587.0,1544168118.822
10.470,9.530,77.315,0.0,0.0,2.685,39735604.0,38288705.0,0.0,0.0,0.0,0.0,8610.0,29842.0,1544168119.824
10.042,9.066,79.079,0.0,0.0,1.813,39580810.0,37940742.0,0.0,0.0,0.0,0.0,8424.0,28998.0,1544168120.822
11.096,9.726,76.575,0.0,0.0,2.603,38459033.0,36976934.0,0.0,0.0,0.0,0.0,8388.0,29012.0,1544168121.822
10.612,8.980,78.776,0.0,0.0,1.633,38434509.0,36888372.0,0.0,0.0,0.0,0.0,7979.0,27912.0,1544168122.822
9.557,9.280,78.809,0.0,0.0,2.355,39912948.0,38530909.0,0.0,0.0,0.0,0.0,8371.0,29291.0,1544168123.822
12.414,11.586,74.621,0.0,0.0,1.379,41035958.0,39684021.0,0.0,0.0,0.0,0.0,8526.0,30015.0,1544168124.822
10.855,10.583,76.391,0.0,0.0,2.171,39433749.0,37682438.0,0.0,0.0,0.0,0.0,8031.0,28395.0,1544168125.821
12.991,9.878,74.290,0.0,0.0,2.842,40491698.0,39068034.0,0.0,0.0,0.0,0.0,8638.0,29980.0,1544168126.822
10.562,10.562,77.229,0.0,0.0,1.646,41046406.0,39523770.0,0.0,0.0,0.0,0.0,8258.0,29444.0,1544168127.822
9.583,10.417,77.917,0.0,0.0,2.083,38330518.0,36747647.0,0.0,0.0,0.0,0.0,7990.0,27870.0,1544168128.821
10.940,9.818,77.139,0.0,0.0,2.104,38838152.0,37520234.0,0.0,0.0,0.0,0.0,8027.0,28341.0,1544168129.822
11.805,9.769,76.119,0.0,0.0,2.307,39274884.0,38053504.0,0.0,0.0,0.0,0.0,8226.0,28799.0,1544168130.822
10.454,10.454,77.029,0.0,0.0,2.063,39011390.0,37814071.0,0.0,0.0,0.0,0.0,8250.0,28596.0,1544168131.822
9.838,9.704,78.302,0.0,0.0,2.156,38079821.0,36642463.0,0.0,0.0,0.0,0.0,8169.0,28204.0,1544168132.822
12.179,10.284,75.372,0.0,0.0,2.165,40399064.0,38661469.0,0.0,0.0,0.0,0.0,8371.0,29682.0,1544168133.822
10.818,8.599,78.641,0.0,0.0,1.942,41161346.0,39402574.0,0.0,0.0,0.0,0.0,8382.0,29856.0,1544168134.822
12.334,11.936,73.210,0.0,0.0,2.520,41451085.0,40165048.0,0.0,0.0,0.0,0.0,8502.0,30084.0,1544168135.822
12.859,9.850,73.735,0.0,0.0,3.557,38805211.0,37152317.0,0.0,0.0,0.0,0.0,8070.0,28114.0,1544168136.822
11.364,9.759,76.604,0.0,0.0,2.273,38720943.0,37158240.0,0.0,0.0,0.0,0.0,7933.0,28196.0,1544168137.822
11.918,10.685,75.479,0.0,0.0,1.918,40633327.0,39331746.0,0.0,0.0,0.0,0.0,8276.0,29450.0,1544168138.822
11.004,11.142,75.653,0.0,0.0,2.201,40430353.0,39137282.0,0.0,0.0,0.0,0.0,8495.0,29638.0,1544168139.823
10.400,10.133,75.733,1.867,0.0,1.867,38107282.0,36665736.0,303104.0,0.0,0.0,0.0,7993.0,27874.0,1544168140.822
12.011,11.336,74.359,0.0,0.0,2.294,40101625.0,38467689.0,0.0,0.0,0.0,0.0,8557.0,29170.0,1544168141.822
10.590,10.724,76.944,0.0,0.0,1.743,38632002.0,37427733.0,0.0,0.0,0.0,0.0,7933.0,28651.0,1544168142.822
10.256,10.256,77.463,0.0,0.0,2.024,38129521.0,36865447.0,0.0,0.0,0.0,0.0,7904.0,27917.0,1544168143.822
10.541,10.541,77.027,0.0,0.0,1.892,35778454.0,34429441.0,0.0,0.0,0.0,0.0,8108.0,26977.0,1544168144.822
10.095,9.959,77.626,0.136,0.0,2.183,37248668.0,35430736.0,0.0,26243072.0,0.0,0.0,7917.0,26992.0,1544168145.822
10.476,9.388,77.551,0.0,0.0,2.585,37788974.0,36432826.0,0.0,0.0,0.0,0.0,8267.0,27851.0,1544168146.825
9.454,11.451,76.964,0.0,0.0,2.130,35813736.0,34270550.0,0.0,0.0,0.0,0.0,7542.0,25730.0,1544168147.822
11.413,9.511,77.174,0.136,0.0,1.766,38940761.0,37267607.0,0.0,61440.0,0.0,0.0,7994.0,27763.0,1544168148.822
10.738,10.336,76.913,0.0,0.0,2.013,38202951.0,36976981.0,0.0,0.0,0.0,0.0,7891.0,27806.0,1544168149.822
10.700,10.014,77.366,0.0,0.0,1.920,39478182.0,37980582.0,0.0,61440.0,0.0,0.0,8185.0,28462.0,1544168150.823
10.165,10.440,77.060,0.0,0.0,2.335,37447865.0,36329669.0,0.0,0.0,0.0,0.0,7939.0,27483.0,1544168151.822
8.390,9.743,79.838,0.0,0.0,2.030,36300097.0,35138407.0,0.0,0.0,0.0,0.0,7777.0,26623.0,1544168152.822
10.359,11.602,76.657,0.0,0.0,1.381,39323151.0,37977488.0,0.0,0.0,0.0,0.0,7832.0,27745.0,1544168153.822
11.429,11.020,75.646,0.0,0.0,1.905,40982345.0,39690911.0,0.0,0.0,0.0,0.0,8496.0,29918.0,1544168154.822
11.596,9.686,77.217,0.0,0.0,1.501,38798798.0,37467037.0,0.0,0.0,0.0,0.0,7927.0,27770.0,1544168155.822
10.855,10.176,76.391,0.0,0.0,2.578,39944247.0,38668221.0,0.0,0.0,0.0,0.0,8237.0,29393.0,1544168156.822
10.345,9.379,78.207,0.0,0.0,2.069,40559521.0,39128857.0,0.0,0.0,0.0,0.0,8398.0,29722.0,1544168157.822
10.782,9.973,77.763,0.0,0.0,1.482,38639950.0,37423108.0,0.0,0.0,0.0,0.0,8142.0,28480.0,1544168158.822
10.604,10.067,77.315,0.0,0.0,2.013,39065017.0,37794423.0,0.0,0.0,0.0,0.0,8001.0,28385.0,1544168159.822
9.726,10.137,77.671,0.0,0.0,2.466,38442126.0,37179575.0,0.0,0.0,0.0,0.0,8036.0,27731.0,1544168160.821
9.597,9.458,78.860,0.0,0.0,2.086,36698901.0,35491657.0,0.0,0.0,0.0,0.0,7723.0,26335.0,1544168161.822
9.861,8.472,80.278,0.0,0.0,1.389,38266159.0,37139961.0,0.0,0.0,0.0,0.0,8140.0,28497.0,1544168162.822
12.281,9.177,76.788,0.0,0.0,1.754,40811587.0,39355425.0,0.0,0.0,0.0,0.0,8186.0,29439.0,1544168163.822
