"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_0:1_vc_40_worker_16_rep_3.csv -T 1 80",,,,"Date:","07 Dec 2018 00:34:33 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
3.363,2.366,93.081,0.296,0.0,0.894,0.0,0.0,39528.414,654425.491,0.0,0.0,2157.435,7313.943,1544142873.525
42.937,5.315,48.951,0.0,0.0,2.797,10576754.0,10270640.0,0.0,0.0,0.0,0.0,3323.0,9196.0,1544142874.527
24.374,3.426,70.092,0.0,0.0,2.108,13131236.0,13007238.0,0.0,0.0,0.0,0.0,2049.0,7326.0,1544142875.527
10.065,2.065,85.548,0.0,0.0,2.323,13139776.0,13003350.0,0.0,0.0,0.0,0.0,1986.0,7348.0,1544142876.527
2.405,3.544,91.519,0.0,0.0,2.532,13338105.0,13198193.0,0.0,0.0,0.0,0.0,2064.0,7656.0,1544142877.526
2.911,3.671,91.899,0.0,0.0,1.519,13129396.0,12952520.0,0.0,12288.0,0.0,0.0,2118.0,7448.0,1544142878.527
2.817,2.689,92.318,0.0,0.0,2.177,13139675.0,12944821.0,0.0,0.0,0.0,0.0,2056.0,7540.0,1544142879.526
3.209,2.182,91.913,0.0,0.0,2.696,13337960.0,13138531.0,0.0,0.0,0.0,0.0,2104.0,7512.0,1544142880.527
3.504,4.130,90.613,0.0,0.0,1.752,13333323.0,13138413.0,0.0,0.0,0.0,0.0,2104.0,7650.0,1544142881.526
3.531,3.531,91.173,0.0,0.0,1.765,13139199.0,12944238.0,0.0,0.0,0.0,0.0,2106.0,7560.0,1544142882.526
