"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:0_vc_4_worker_32_rep_2.csv -T 1 80",,,,"Date:","07 Dec 2018 01:24:01 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
3.639,2.634,92.621,0.236,0.0,0.870,0.0,0.0,30693.736,572355.265,0.0,0.0,2575.092,8531.931,1544145841.544
44.901,7.790,44.476,0.0,0.0,2.833,11373305.0,10983798.0,0.0,0.0,0.0,0.0,4668.0,12877.0,1544145842.545
39.829,9.388,47.937,0.0,0.0,2.845,19972939.0,19418655.0,0.0,12288.0,0.0,0.0,7415.0,21085.0,1544145843.545
15.604,10.312,71.777,0.0,0.0,2.307,25289144.0,24435766.0,0.0,0.0,0.0,0.0,10165.0,28963.0,1544145844.545
10.533,11.067,76.800,0.0,0.0,1.600,26925003.0,26112047.0,0.0,0.0,0.0,0.0,10875.0,31226.0,1544145845.545
12.162,10.0,75.676,0.0,0.0,2.162,27361307.0,26571308.0,0.0,0.0,0.0,0.0,11141.0,31723.0,1544145846.545
12.129,10.108,75.337,0.0,0.0,2.426,28249769.0,27438667.0,0.0,0.0,0.0,0.0,11135.0,32312.0,1544145847.545
9.677,10.081,78.495,0.0,0.0,1.747,27733143.0,26933185.0,0.0,0.0,0.0,0.0,11236.0,32676.0,1544145848.545
10.705,8.943,78.591,0.0,0.0,1.762,26262627.0,25431756.0,0.0,0.0,0.0,0.0,10370.0,30256.0,1544145849.545
9.686,9.959,78.172,0.0,0.0,2.183,29642665.0,28797655.0,0.0,0.0,0.0,0.0,11918.0,34615.0,1544145850.545
9.660,10.204,78.639,0.0,0.0,1.497,29329652.0,28460160.0,0.0,0.0,0.0,0.0,11582.0,33747.0,1544145851.545
11.637,10.555,76.319,0.0,0.0,1.488,28822661.0,27975963.0,0.0,0.0,0.0,0.0,11512.0,33419.0,1544145852.545
9.626,11.364,77.005,0.0,0.0,2.005,28934516.0,28091783.0,0.0,0.0,0.0,0.0,11575.0,33674.0,1544145853.545
11.111,8.969,77.778,0.0,0.0,2.142,28210406.0,27400023.0,0.0,0.0,0.0,0.0,11289.0,32960.0,1544145854.545
11.585,10.386,75.632,0.0,0.0,2.397,28769802.0,27906989.0,0.0,0.0,0.0,0.0,11496.0,33472.0,1544145855.545
9.103,10.843,77.778,0.0,0.0,2.276,28441780.0,27633739.0,0.0,0.0,0.0,0.0,11394.0,33068.0,1544145856.545
9.959,10.095,78.035,0.0,0.0,1.910,29325539.0,28405922.0,0.0,0.0,0.0,0.0,11801.0,34271.0,1544145857.545
8.660,10.014,79.567,0.0,0.0,1.759,28408718.0,27614593.0,0.0,0.0,0.0,0.0,11447.0,33533.0,1544145858.545
10.308,10.040,78.046,0.0,0.0,1.606,29324486.0,28452868.0,0.0,0.0,0.0,0.0,11484.0,34026.0,1544145859.545
10.326,11.005,77.038,0.0,0.0,1.630,29669149.0,28752575.0,0.0,0.0,0.0,0.0,12057.0,35334.0,1544145860.545
9.608,10.825,77.537,0.0,0.0,2.030,29646295.0,28796015.0,0.0,0.0,0.0,0.0,12118.0,34800.0,1544145861.545
10.391,10.526,77.193,0.0,0.0,1.889,29035148.0,28115941.0,0.0,0.0,0.0,0.0,11662.0,34074.0,1544145862.545
9.505,10.710,77.912,0.0,0.0,1.874,29423585.0,28578298.0,0.0,0.0,0.0,0.0,11807.0,34538.0,1544145863.545
8.583,10.490,79.155,0.0,0.0,1.771,28276872.0,27460357.0,0.0,0.0,0.0,0.0,11286.0,32925.0,1544145864.545
9.401,10.763,77.657,0.0,0.0,2.180,28433345.0,27569308.0,0.0,0.0,0.0,0.0,11503.0,33534.0,1544145865.545
9.202,10.014,78.484,0.0,0.0,2.300,29061965.0,28193485.0,0.0,0.0,0.0,0.0,11649.0,34138.0,1544145866.550
9.780,10.055,78.788,0.0,0.0,1.377,28436718.0,27594975.0,0.0,81920.0,0.0,0.0,11345.0,33234.0,1544145867.545
9.743,9.878,78.349,0.271,0.0,1.759,28661686.0,27791057.0,0.0,4096.0,0.0,0.0,11481.0,33378.0,1544145868.545
8.299,10.512,79.530,0.0,0.0,1.660,29003687.0,28131038.0,0.0,77824.0,0.0,0.0,11697.0,34043.0,1544145869.545
9.537,11.444,76.975,0.0,0.0,2.044,27654674.0,26815111.0,0.0,0.0,0.0,0.0,11273.0,32900.0,1544145870.545
9.324,9.865,79.189,0.0,0.0,1.622,28836754.0,28027924.0,0.0,0.0,0.0,0.0,11380.0,33381.0,1544145871.551
7.978,8.941,80.880,0.0,0.0,2.201,29054385.0,28231120.0,0.0,0.0,0.0,0.0,11538.0,33985.0,1544145872.545
7.692,8.907,81.781,0.0,0.0,1.619,25706283.0,24908380.0,0.0,0.0,0.0,0.0,10572.0,30704.0,1544145873.545
8.743,10.656,79.098,0.0,0.0,1.503,30695273.0,29801650.0,0.0,19283968.0,0.0,0.0,12005.0,35751.0,1544145874.549
9.354,9.766,78.955,0.0,0.0,1.926,29766308.0,28835220.0,0.0,0.0,0.0,0.0,11775.0,34649.0,1544145875.545
9.202,9.472,79.567,0.0,0.0,1.759,27489340.0,26658167.0,0.0,0.0,0.0,0.0,10928.0,31999.0,1544145876.548
10.519,10.786,76.698,0.0,0.0,1.997,27890473.0,27048216.0,0.0,0.0,0.0,0.0,10991.0,32355.0,1544145877.545
8.941,9.904,79.230,0.0,0.0,1.926,29165686.0,28313997.0,0.0,0.0,0.0,0.0,11658.0,34096.0,1544145878.545
8.883,9.960,79.812,0.0,0.0,1.346,27993036.0,27153266.0,0.0,0.0,0.0,0.0,11117.0,32760.0,1544145879.545
9.401,9.128,79.155,0.0,0.0,2.316,29739836.0,28860755.0,0.0,0.0,0.0,0.0,11912.0,34872.0,1544145880.545
10.345,9.517,78.069,0.0,0.0,2.069,29462200.0,28550728.0,0.0,0.0,0.0,0.0,12016.0,34633.0,1544145881.546
8.852,9.405,80.083,0.0,0.0,1.660,30138925.0,29224204.0,0.0,0.0,0.0,0.0,12002.0,35489.0,1544145882.545
8.186,10.778,79.127,0.0,0.0,1.910,30057552.0,29202945.0,0.0,0.0,0.0,0.0,12066.0,35059.0,1544145883.545
9.973,11.569,76.596,0.0,0.0,1.862,29798631.0,28920976.0,0.0,0.0,0.0,0.0,11837.0,34583.0,1544145884.545
8.941,8.528,81.431,0.0,0.0,1.100,27671424.0,26853780.0,0.0,0.0,0.0,0.0,11039.0,32299.0,1544145885.545
9.788,10.847,77.381,0.0,0.0,1.984,29931014.0,29004589.0,0.0,0.0,0.0,0.0,12072.0,35006.0,1544145886.545
9.312,10.796,78.543,0.0,0.0,1.350,28788783.0,27958519.0,0.0,0.0,0.0,0.0,11655.0,33758.0,1544145887.545
8.152,11.005,78.940,0.0,0.0,1.902,28592951.0,27738186.0,0.0,0.0,0.0,0.0,11430.0,33152.0,1544145888.545
8.591,8.993,80.805,0.0,0.0,1.611,26499407.0,25662931.0,0.0,0.0,0.0,0.0,10667.0,31035.0,1544145889.545
10.054,10.188,77.480,0.0,0.0,2.279,29640359.0,28851145.0,0.0,0.0,0.0,0.0,11804.0,34487.0,1544145890.545
9.809,9.264,79.292,0.0,0.0,1.635,28534959.0,27636579.0,0.0,0.0,0.0,0.0,11541.0,33335.0,1544145891.545
10.456,8.981,79.088,0.0,0.0,1.475,29703312.0,28829985.0,0.0,0.0,0.0,0.0,11909.0,35033.0,1544145892.546
8.472,9.861,79.444,0.0,0.0,2.222,30151471.0,29241967.0,0.0,0.0,0.0,0.0,12123.0,35303.0,1544145893.546
9.634,10.176,78.697,0.0,0.0,1.493,28782664.0,27915736.0,0.0,0.0,0.0,0.0,11524.0,33710.0,1544145894.545
10.829,11.096,77.005,0.0,0.0,1.070,30876979.0,29983746.0,0.0,0.0,0.0,0.0,12111.0,35633.0,1544145895.545
9.362,9.634,79.240,0.0,0.0,1.764,27798459.0,26963428.0,0.0,0.0,0.0,0.0,11086.0,32360.0,1544145896.545
10.440,9.753,77.885,0.137,0.0,1.786,30212371.0,29307209.0,0.0,40960.0,0.0,0.0,12045.0,35123.0,1544145897.545
9.164,10.108,78.571,0.674,0.0,1.482,29182898.0,28332222.0,0.0,4096.0,0.0,0.0,11508.0,33556.0,1544145898.545
9.413,10.778,78.718,0.0,0.0,1.091,29131399.0,28219211.0,0.0,0.0,0.0,0.0,11471.0,33557.0,1544145899.545
9.626,11.497,76.070,0.0,0.0,2.807,29967333.0,29073883.0,0.0,0.0,0.0,0.0,12049.0,35182.0,1544145900.545
8.322,8.731,80.764,0.0,0.0,2.183,28698627.0,27846018.0,0.0,0.0,0.0,0.0,11120.0,32927.0,1544145901.545
10.054,10.590,76.676,0.0,0.0,2.681,28349905.0,27496224.0,0.0,0.0,0.0,0.0,11574.0,33545.0,1544145902.545
9.647,10.462,78.125,0.0,0.0,1.766,29149240.0,28331380.0,0.0,0.0,0.0,0.0,11895.0,34480.0,1544145903.545
8.824,10.695,78.610,0.0,0.0,1.872,29637565.0,28789003.0,0.0,0.0,0.0,0.0,11444.0,33914.0,1544145904.545
9.498,9.634,78.290,0.678,0.0,1.900,29306307.0,28371702.0,0.0,19267584.0,0.0,0.0,11605.0,33878.0,1544145905.545
9.809,9.128,78.747,0.0,0.0,2.316,28445475.0,27650682.0,0.0,0.0,0.0,0.0,11455.0,33533.0,1544145906.545
9.324,9.324,79.865,0.0,0.0,1.486,28687043.0,27876185.0,0.0,0.0,0.0,0.0,11367.0,33429.0,1544145907.545
9.103,9.517,79.172,0.0,0.0,2.207,29570569.0,28644807.0,0.0,0.0,0.0,0.0,11738.0,34448.0,1544145908.545
8.731,10.095,79.400,0.0,0.0,1.774,29421736.0,28595325.0,0.0,0.0,0.0,0.0,11737.0,34331.0,1544145909.545
9.621,10.027,78.455,0.0,0.0,1.897,29268878.0,28367120.0,0.0,0.0,0.0,0.0,11858.0,34551.0,1544145910.545
9.556,11.171,77.389,0.0,0.0,1.884,28264547.0,27399509.0,0.0,0.0,0.0,0.0,11627.0,33588.0,1544145911.545
10.855,9.905,77.069,0.0,0.0,2.171,29208117.0,28383813.0,0.0,0.0,0.0,0.0,11803.0,34318.0,1544145912.545
9.543,9.946,78.629,0.0,0.0,1.882,28918332.0,28084729.0,0.0,0.0,0.0,0.0,11519.0,33581.0,1544145913.545
10.294,12.032,75.936,0.0,0.0,1.738,29712154.0,28812659.0,0.0,0.0,0.0,0.0,11964.0,35118.0,1544145914.545
9.946,11.022,76.478,0.0,0.0,2.554,29249109.0,28345730.0,0.0,0.0,0.0,0.0,11800.0,34325.0,1544145915.549
10.201,10.470,77.450,0.0,0.0,1.879,29425368.0,28566373.0,0.0,0.0,0.0,0.0,11683.0,34207.0,1544145916.545
9.141,9.695,79.086,0.0,0.0,2.078,30103244.0,29207368.0,0.0,0.0,0.0,0.0,12118.0,35362.0,1544145917.545
9.401,9.128,79.973,0.0,0.0,1.499,30267927.0,29406572.0,0.0,0.0,0.0,0.0,12241.0,35947.0,1544145918.545
8.311,11.172,78.747,0.0,0.0,1.771,29590390.0,28627053.0,0.0,0.0,0.0,0.0,11840.0,34547.0,1544145919.545
9.252,9.660,79.048,0.0,0.0,2.041,29539602.0,28693858.0,0.0,0.0,0.0,0.0,11902.0,35061.0,1544145920.545
9.743,10.149,78.078,0.0,0.0,2.030,27811319.0,27019503.0,0.0,0.0,0.0,0.0,11049.0,32464.0,1544145921.545
