"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_0:1_vc_24_worker_32_rep_1.csv -T 1 80",,,,"Date:","06 Dec 2018 23:50:53 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.913,2.260,94.061,0.664,0.0,1.103,0.0,0.0,1544140253.069
0.0,0.0,99.495,0.0,0.0,0.505,397476.0,18231.0,1544140254.070
1.500,1.0,94.500,0.0,0.0,3.0,4279378.0,146052.0,1544140255.070
1.500,3.0,94.500,0.0,0.0,1.0,4279312.0,146052.0,1544140256.070
1.020,1.020,95.408,0.0,0.0,2.551,4338036.0,152091.0,1544140257.070
1.990,1.493,94.030,0.0,0.0,2.488,4309893.0,146155.0,1544140258.070
2.020,1.515,95.960,0.0,0.0,0.505,4306488.0,147646.0,1544140259.070
1.036,1.036,97.409,0.0,0.0,0.518,4320047.0,151504.0,1544140260.070
2.0,2.0,94.500,0.0,0.0,1.500,4293088.0,146652.0,1544140261.070
1.523,2.030,95.431,0.0,0.0,1.015,4336896.0,147618.0,1544140262.070
1.531,1.020,95.918,0.0,0.0,1.531,4298926.0,151393.0,1544140263.070
1.515,1.515,95.455,0.0,0.0,1.515,4301340.0,146725.0,1544140264.070
0.505,1.515,95.960,0.0,0.0,2.020,4309954.0,147055.0,1544140265.070
1.485,3.960,93.069,0.0,0.0,1.485,4365043.0,153743.0,1544140266.070
1.020,2.041,95.918,0.0,0.0,1.020,4310318.0,146872.0,1544140267.070
2.463,1.970,93.596,0.0,0.0,1.970,4305992.0,146722.0,1544140268.070
1.031,1.031,96.907,0.0,0.0,1.031,4246413.0,149315.0,1544140269.070
1.010,1.515,95.960,0.0,0.0,1.515,4336508.0,147790.0,1544140270.070
2.0,1.500,94.500,0.0,0.0,2.0,4327457.0,147352.0,1544140271.070
2.0,3.0,93.500,0.0,0.0,1.500,4294647.0,150928.0,1544140272.070
1.523,1.015,95.939,0.0,0.0,1.523,4310008.0,146822.0,1544140273.070
1.005,1.508,95.477,0.0,0.0,2.010,4341149.0,148382.0,1544140274.070
1.508,2.010,94.472,0.0,0.0,2.010,4285764.0,149920.0,1544140275.070
1.005,2.513,95.477,0.0,0.0,1.005,4305761.0,147352.0,1544140276.070
1.515,2.020,94.949,0.0,0.0,1.515,4266530.0,144788.0,1544140277.070
0.505,2.020,95.455,0.0,0.0,2.020,4333683.0,152138.0,1544140278.070
1.523,2.538,93.909,0.0,0.0,2.030,4260488.0,151489.0,1544140279.070
0.0,1.523,96.447,0.0,0.0,2.030,4344833.0,148161.0,1544140280.070
1.546,0.515,96.392,0.515,0.0,1.031,4285924.0,149263.0,1544140281.070
1.523,1.523,95.431,0.0,0.0,1.523,4297529.0,147915.0,1544140282.070
1.026,1.026,96.923,0.0,0.0,1.026,4336039.0,146769.0,1544140283.070
1.508,3.015,94.472,0.0,0.0,1.005,4259622.0,150140.0,1544140284.070
1.020,0.510,96.939,0.0,0.0,1.531,4248524.0,143857.0,1544140285.070
0.0,2.551,96.429,0.0,0.0,1.020,4389437.0,150731.0,1544140286.070
1.020,2.551,95.408,0.0,0.0,1.020,4454181.0,151202.0,1544140287.070
1.515,0.505,94.949,0.0,0.0,3.030,4350730.0,152002.0,1544140288.070
0.505,2.525,95.455,0.0,0.0,1.515,4327806.0,148764.0,1544140289.070
1.500,1.500,95.0,0.0,0.0,2.0,4284568.0,145943.0,1544140290.070
2.0,2.0,94.0,0.0,0.0,2.0,4303583.0,151546.0,1544140291.070
0.505,3.030,94.949,0.0,0.0,1.515,4327104.0,146474.0,1544140292.070
1.0,2.500,94.500,0.0,0.0,2.0,4280425.0,147560.0,1544140293.070
1.493,2.985,93.532,0.0,0.0,1.990,4355329.0,152304.0,1544140294.070
1.010,2.525,95.455,0.0,0.0,1.010,4349240.0,147955.0,1544140295.070
0.505,1.515,95.455,0.0,0.0,2.525,4306028.0,146544.0,1544140296.070
2.051,1.538,95.385,0.0,0.0,1.026,4391302.0,155049.0,1544140297.070
0.500,2.500,95.0,0.0,0.0,2.0,4270791.0,145615.0,1544140298.070
1.020,1.531,96.429,0.0,0.0,1.020,4406263.0,149964.0,1544140299.070
0.508,3.046,94.924,0.0,0.0,1.523,4408179.0,154483.0,1544140300.070
1.471,2.451,93.137,0.0,0.0,2.941,4279436.0,145827.0,1544140301.070
0.513,2.051,96.410,0.0,0.0,1.026,4266459.0,145981.0,1544140302.070
1.531,1.531,95.918,0.0,0.0,1.020,4399023.0,154213.0,1544140303.070
1.990,1.990,94.527,0.0,0.0,1.493,4314914.0,147170.0,1544140304.070
0.505,2.525,95.455,0.0,0.0,1.515,4266510.0,145522.0,1544140305.070
0.513,1.538,96.410,0.0,0.0,1.538,4324789.0,151662.0,1544140306.070
0.513,1.538,96.410,0.0,0.0,1.538,4306080.0,146896.0,1544140307.070
1.015,1.523,96.447,0.0,0.0,1.015,4275175.0,145829.0,1544140308.070
0.513,1.538,96.410,0.0,0.0,1.538,4311827.0,151229.0,1544140309.070
0.503,2.010,94.975,0.0,0.0,2.513,4314737.0,147197.0,1544140310.070
1.0,2.0,93.500,1.500,0.0,2.0,4275137.0,145857.0,1544140311.070
1.515,1.515,93.939,0.0,0.0,3.030,4363986.0,153056.0,1544140312.070
0.508,1.015,96.447,0.0,0.0,2.030,4375332.0,149300.0,1544140313.070
0.505,2.020,95.455,0.0,0.0,2.020,4297975.0,146613.0,1544140314.070
1.538,1.538,96.410,0.0,0.0,0.513,4302777.0,150936.0,1544140315.070
1.515,2.020,95.960,0.0,0.0,0.505,4371657.0,149137.0,1544140316.070
1.515,1.515,95.455,0.0,0.0,1.515,4310325.0,147028.0,1544140317.070
2.500,2.0,94.0,0.0,0.0,1.500,4316345.0,151373.0,1544140318.070
1.010,1.515,95.455,0.0,0.0,2.020,4297019.0,146587.0,1544140319.070
0.505,2.525,95.960,0.0,0.0,1.010,4289885.0,146374.0,1544140320.070
0.995,2.985,93.532,0.0,0.0,2.488,4333010.0,151978.0,1544140321.070
1.531,1.020,95.918,0.0,0.0,1.531,4266990.0,145546.0,1544140322.070
1.010,1.515,95.960,0.0,0.0,1.515,4336820.0,147923.0,1544140323.070
1.531,1.020,95.918,0.0,0.0,1.531,4307207.0,151054.0,1544140324.070
1.010,2.020,95.455,0.0,0.0,1.515,4335694.0,146684.0,1544140325.070
0.505,2.020,95.455,0.0,0.0,2.020,4276290.0,147061.0,1544140326.070
2.513,2.010,93.970,0.0,0.0,1.508,4399910.0,154985.0,1544140327.070
1.010,2.020,95.960,0.0,0.0,1.010,4301407.0,146733.0,1544140328.070
0.0,1.026,96.923,0.0,0.0,2.051,4270844.0,145671.0,1544140329.070
1.523,1.015,95.431,0.0,0.0,2.030,4355639.0,152742.0,1544140330.070
0.500,2.500,95.0,0.0,0.0,2.0,4283990.0,146155.0,1544140331.070
1.026,1.538,96.410,0.0,0.0,1.026,4301630.0,146753.0,1544140332.070
1.515,2.525,95.455,0.0,0.0,0.505,4282044.0,146318.0,1544140333.070
