"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:0_vc_32_worker_16_rep_1.csv -T 1 80",,,,"Date:","07 Dec 2018 06:23:11 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
2.872,5.729,90.252,0.304,0.0,0.843,0.0,0.0,1544163791.586
4.211,9.474,84.211,0.0,0.0,2.105,13169851.0,430229.0,1544163792.587
4.444,12.222,81.111,0.0,0.0,2.222,30637880.0,989100.0,1544163793.587
9.639,21.687,62.651,0.0,0.0,6.024,36846018.0,1194076.0,1544163794.587
10.976,26.829,58.537,0.0,0.0,3.659,39381421.0,1276821.0,1544163795.589
10.345,24.138,65.517,0.0,0.0,0.0,39518241.0,1278760.0,1544163796.587
6.818,27.273,63.636,0.0,0.0,2.273,40426570.0,1309280.0,1544163797.587
14.286,25.0,55.952,0.0,0.0,4.762,38905184.0,1261549.0,1544163798.587
10.227,26.136,61.364,0.0,0.0,2.273,41002813.0,1326080.0,1544163799.589
10.588,24.706,62.353,0.0,0.0,2.353,40310414.0,1305500.0,1544163800.587
13.793,17.241,63.218,0.0,0.0,5.747,40428175.0,1312929.0,1544163801.587
11.111,25.556,60.0,0.0,0.0,3.333,40261795.0,1300386.0,1544163802.587
9.639,25.301,62.651,0.0,0.0,2.410,40595033.0,1313274.0,1544163803.588
11.905,21.429,63.095,0.0,0.0,3.571,41089906.0,1335749.0,1544163804.587
10.345,28.736,58.621,0.0,0.0,2.299,39837536.0,1287646.0,1544163805.587
9.877,25.926,62.963,0.0,0.0,1.235,41153438.0,1330634.0,1544163806.587
8.434,26.506,60.241,0.0,0.0,4.819,37810089.0,1228089.0,1544163807.587
11.628,22.093,62.791,0.0,0.0,3.488,40461075.0,1309140.0,1544163808.587
9.756,25.610,60.976,0.0,0.0,3.659,38569997.0,1246980.0,1544163809.587
12.048,22.892,61.446,0.0,0.0,3.614,38623395.0,1254129.0,1544163810.587
7.500,22.500,68.750,0.0,0.0,1.250,40729224.0,1316980.0,1544163811.588
9.639,18.072,69.880,0.0,0.0,2.410,40759357.0,1320480.0,1544163812.587
9.302,26.744,56.977,0.0,0.0,6.977,39531742.0,1281355.0,1544163813.592
8.750,25.0,63.750,0.0,0.0,2.500,39787781.0,1286872.0,1544163814.589
9.091,25.0,62.500,0.0,0.0,3.409,41183445.0,1334620.0,1544163815.587
12.791,19.767,62.791,1.163,0.0,3.488,40112011.0,1300189.0,1544163816.587
9.756,24.390,64.634,0.0,0.0,1.220,40172601.0,1299138.0,1544163817.587
9.639,24.096,62.651,0.0,0.0,3.614,40725471.0,1317680.0,1544163818.587
13.253,28.916,55.422,0.0,0.0,2.410,40168681.0,1303829.0,1544163819.590
9.302,27.907,56.977,0.0,0.0,5.814,39474668.0,1277566.0,1544163820.587
16.049,23.457,58.025,0.0,0.0,2.469,39804463.0,1287032.0,1544163821.589
11.905,28.571,55.952,0.0,0.0,3.571,41180436.0,1336449.0,1544163822.587
12.941,27.059,57.647,0.0,0.0,2.353,40136099.0,1298566.0,1544163823.592
8.861,27.848,62.025,0.0,0.0,1.266,38997240.0,1261794.0,1544163824.587
9.524,29.762,57.143,0.0,0.0,3.571,38471795.0,1248389.0,1544163825.587
8.140,26.744,63.953,0.0,0.0,1.163,41209594.0,1333920.0,1544163826.587
7.317,25.610,63.415,0.0,0.0,3.659,39859554.0,1288560.0,1544163827.587
10.127,22.785,64.557,0.0,0.0,2.532,38957550.0,1261780.0,1544163828.587
11.765,27.059,58.824,0.0,0.0,2.353,39092249.0,1267535.0,1544163829.587
13.158,21.053,61.842,0.0,0.0,3.947,40244159.0,1302214.0,1544163830.587
