"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_0:1_vc_8_worker_32_rep_2.csv -T 1 80",,,,"Date:","06 Dec 2018 23:07:10 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
2.820,6.089,88.491,1.387,0.0,1.213,0.0,0.0,1544137630.742
4.0,8.0,84.0,0.0,0.0,4.0,396490.0,11012980.0,1544137631.743
0.0,5.376,94.624,0.0,0.0,0.0,439747.0,12500171.0,1544137632.743
1.042,5.208,92.708,0.0,0.0,1.042,439935.0,12498806.0,1544137633.743
3.125,7.292,88.542,0.0,0.0,1.042,445331.0,12500247.0,1544137634.743
2.041,8.163,89.796,0.0,0.0,0.0,440210.0,12498509.0,1544137635.743
3.125,4.167,92.708,0.0,0.0,0.0,439631.0,12500134.0,1544137636.743
3.158,4.211,91.579,0.0,0.0,1.053,452066.0,12696201.0,1544137637.743
2.062,6.186,90.722,0.0,0.0,1.031,439895.0,12500162.0,1544137638.743
2.062,8.247,88.660,0.0,0.0,1.031,440085.0,12498728.0,1544137639.743
2.083,4.167,91.667,0.0,0.0,2.083,445771.0,12500982.0,1544137640.743
3.0,7.0,89.0,0.0,0.0,1.0,445767.0,12694742.0,1544137641.743
1.064,6.383,92.553,0.0,0.0,0.0,440211.0,12500120.0,1544137642.743
2.020,7.071,88.889,0.0,0.0,2.020,444893.0,12499578.0,1544137643.743
3.125,6.250,90.625,0.0,0.0,0.0,440296.0,12500870.0,1544137644.743
1.042,7.292,91.667,0.0,0.0,0.0,439512.0,12498464.0,1544137645.743
1.042,6.250,91.667,0.0,0.0,1.042,453383.0,12893573.0,1544137646.743
2.062,9.278,88.660,0.0,0.0,0.0,445377.0,12498745.0,1544137647.743
3.030,7.071,88.889,0.0,0.0,1.010,439654.0,12500076.0,1544137648.743
2.105,7.368,88.421,0.0,0.0,2.105,453434.0,12890765.0,1544137649.743
3.125,6.250,89.583,0.0,0.0,1.042,460280.0,12890908.0,1544137650.743
1.042,7.292,90.625,0.0,0.0,1.042,440342.0,12500126.0,1544137651.743
3.0,8.0,88.0,0.0,0.0,1.0,453978.0,12889351.0,1544137652.743
3.030,7.071,88.889,0.0,0.0,1.010,445388.0,12500225.0,1544137653.743
1.042,8.333,89.583,0.0,0.0,1.042,439569.0,12500066.0,1544137654.743
1.0,8.0,89.0,0.0,0.0,2.0,439597.0,12500094.0,1544137655.743
2.083,6.250,90.625,0.0,0.0,1.042,445361.0,12500276.0,1544137656.743
