"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_0:1_vc_24_worker_32_rep_3.csv -T 1 80",,,,"Date:","06 Dec 2018 23:54:40 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.906,2.246,94.099,0.647,0.0,1.102,0.0,0.0,1544140480.429
1.010,1.515,95.455,0.0,0.0,2.020,3639899.0,126085.0,1544140481.430
2.030,2.538,94.416,0.0,0.0,1.015,4360034.0,152954.0,1544140482.430
1.515,1.010,94.949,0.0,0.0,2.525,4332373.0,147852.0,1544140483.430
1.500,2.500,95.0,0.0,0.0,1.0,4332104.0,147852.0,1544140484.430
1.508,2.513,93.970,0.0,0.0,2.010,4377405.0,153479.0,1544140485.430
2.020,0.505,95.455,0.0,0.0,2.020,4402213.0,150182.0,1544140486.430
1.515,1.515,94.444,0.0,0.0,2.525,4350049.0,148428.0,1544140487.430
2.513,2.010,93.970,0.0,0.0,1.508,4338383.0,152190.0,1544140488.430
0.510,2.041,96.429,0.0,0.0,1.020,4332158.0,147840.0,1544140489.430
1.500,1.500,94.500,0.0,0.0,2.500,4354649.0,148575.0,1544140490.430
2.010,1.508,94.975,0.0,0.0,1.508,4355433.0,152730.0,1544140491.430
1.515,2.020,94.949,0.0,0.0,1.515,4345812.0,148236.0,1544140492.430
0.503,2.010,94.975,0.0,0.0,2.513,4340959.0,148083.0,1544140493.430
2.488,2.985,93.532,0.0,0.0,0.995,4329130.0,151822.0,1544140494.430
2.010,2.010,95.477,0.0,0.0,0.503,4323456.0,147493.0,1544140495.430
1.0,3.0,93.500,1.0,0.0,1.500,4336716.0,147955.0,1544140496.430
3.0,2.500,93.0,0.0,0.0,1.500,4324677.0,151675.0,1544140497.430
0.505,3.030,95.455,0.0,0.0,1.010,4410466.0,150483.0,1544140498.430
0.0,1.546,97.938,0.0,0.0,0.515,4354459.0,148526.0,1544140499.430
2.538,0.508,95.939,0.0,0.0,1.015,4342692.0,152252.0,1544140500.430
1.026,1.538,96.923,0.0,0.0,0.513,4358474.0,148697.0,1544140501.430
1.531,1.020,95.918,0.0,0.0,1.531,4341380.0,148105.0,1544140502.430
1.531,2.041,95.918,0.0,0.0,0.510,4333691.0,152010.0,1544140503.430
2.010,2.010,95.477,0.0,0.0,0.503,4367011.0,149006.0,1544140504.430
1.015,2.030,95.939,0.0,0.0,1.015,4363257.0,148897.0,1544140505.430
1.015,2.030,94.924,0.0,0.0,2.030,4315876.0,151430.0,1544140506.430
1.015,2.030,94.924,0.0,0.0,2.030,4319373.0,147392.0,1544140507.430
1.026,0.513,96.923,0.0,0.0,1.538,4345533.0,148281.0,1544140508.430
1.990,2.488,93.035,0.0,0.0,2.488,4364582.0,153748.0,1544140509.430
1.508,2.513,95.477,0.0,0.0,0.503,4419990.0,150788.0,1544140510.430
1.026,0.513,96.410,0.0,0.0,2.051,4349774.0,148344.0,1544140511.430
1.500,3.0,93.500,0.0,0.0,2.0,4351472.0,152549.0,1544140512.430
1.005,3.518,94.472,0.0,0.0,1.005,4332100.0,147782.0,1544140513.430
1.015,1.523,95.939,0.0,0.0,1.523,4301857.0,146718.0,1544140514.430
1.015,2.030,94.924,0.0,0.0,2.030,4298259.0,150791.0,1544140515.430
1.970,2.463,93.103,0.0,0.0,2.463,4341118.0,148114.0,1544140516.430
1.026,1.538,96.410,0.0,0.0,1.026,4354505.0,148566.0,1544140517.430
2.0,2.500,94.0,0.0,0.0,1.500,4355603.0,152767.0,1544140518.430
2.030,1.523,93.909,0.0,0.0,2.538,4357395.0,154147.0,1544140519.430
0.0,2.538,95.939,0.0,0.0,1.523,4332183.0,147798.0,1544140520.430
0.995,2.488,93.532,0.0,0.0,2.985,4311566.0,151230.0,1544140521.430
1.523,2.030,95.431,0.0,0.0,1.015,4423951.0,150903.0,1544140522.430
1.005,2.010,94.975,0.0,0.0,2.010,4332363.0,147709.0,1544140523.430
1.538,1.026,96.410,0.0,0.0,1.026,4412371.0,154635.0,1544140524.430
1.980,2.970,93.564,0.0,0.0,1.485,4336455.0,147887.0,1544140525.430
1.015,2.030,95.431,0.0,0.0,1.523,4371084.0,149095.0,1544140526.430
1.508,3.518,92.965,1.005,0.0,1.005,4355799.0,152698.0,1544140527.430
1.515,1.515,95.455,0.0,0.0,1.515,4323831.0,147469.0,1544140528.430
1.026,1.026,96.410,0.0,0.0,1.538,4332156.0,147775.0,1544140529.430
1.010,3.030,94.949,0.0,0.0,1.010,4429718.0,155262.0,1544140530.430
0.503,2.513,94.975,0.0,0.0,2.010,4310600.0,147035.0,1544140531.430
2.500,2.0,93.500,0.0,0.0,2.0,4349912.0,148356.0,1544140532.430
2.010,2.010,94.472,0.0,0.0,1.508,4320418.0,151532.0,1544140533.430
0.505,2.525,95.455,0.0,0.0,1.515,4332440.0,147793.0,1544140534.430
1.005,1.508,94.975,0.0,0.0,2.513,4336578.0,147942.0,1544140535.430
1.508,1.508,94.472,0.0,0.0,2.513,4338112.0,152126.0,1544140536.430
