"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_0:1_vc_8_worker_64_rep_2.csv -T 1 80",,,,"Date:","06 Dec 2018 23:12:49 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.975,2.418,93.576,0.902,0.0,1.130,0.0,0.0,1544137969.056
2.500,4.0,92.500,0.0,0.0,1.0,4238563.0,151152.0,1544137970.057
0.510,1.020,97.449,0.0,0.0,1.020,4203436.0,145544.0,1544137971.057
1.0,3.0,95.0,0.0,0.0,1.0,4211621.0,145896.0,1544137972.057
1.015,1.015,96.954,0.0,0.0,1.015,4221578.0,150336.0,1544137973.057
1.010,2.020,96.465,0.0,0.0,0.505,4216287.0,145991.0,1544137974.057
0.508,2.538,96.447,0.0,0.0,0.508,4293659.0,148685.0,1544137975.057
1.508,2.513,94.975,0.0,0.0,1.005,4204389.0,149729.0,1544137976.057
1.005,2.513,95.980,0.0,0.0,0.503,4268635.0,147808.0,1544137977.057
1.005,1.508,95.980,0.0,0.0,1.508,4211954.0,145967.0,1544137978.057
1.010,2.020,95.455,0.0,0.0,1.515,4261316.0,152922.0,1544137979.057
1.531,1.020,96.939,0.0,0.0,0.510,4215991.0,145959.0,1544137980.057
1.010,1.515,96.465,0.0,0.0,1.010,4241859.0,146892.0,1544137981.057
0.508,1.015,96.447,0.0,0.0,2.030,4187658.0,149179.0,1544137982.057
1.010,1.515,95.960,0.0,0.0,1.515,4198308.0,145380.0,1544137983.057
1.500,2.500,95.500,0.0,0.0,0.500,4164419.0,144130.0,1544137984.057
1.010,2.525,95.960,0.0,0.0,0.505,4217877.0,150151.0,1544137985.057
0.503,3.015,95.980,0.0,0.0,0.503,4276332.0,148069.0,1544137986.057
1.020,2.041,95.408,1.531,0.0,0.0,4251104.0,148486.0,1544137987.057
2.0,2.500,94.500,0.0,0.0,1.0,4230883.0,150637.0,1544137988.057
1.010,2.020,96.465,0.0,0.0,0.505,4224436.0,146309.0,1544137989.057
1.010,2.020,95.960,0.0,0.0,1.010,4241721.0,146886.0,1544137990.057
1.010,1.515,95.960,0.0,0.0,1.515,4256729.0,151533.0,1544137991.057
1.515,1.515,96.465,0.0,0.0,0.505,4216338.0,146039.0,1544137992.057
1.508,3.015,93.970,0.0,0.0,1.508,4218680.0,151532.0,1544137993.057
2.020,1.515,94.949,0.0,0.0,1.515,4320400.0,153945.0,1544137994.057
0.508,2.538,95.939,0.0,0.0,1.015,4169533.0,145476.0,1544137995.057
0.508,1.523,96.954,0.0,0.0,1.015,4250797.0,147211.0,1544137996.057
1.523,2.030,95.939,0.0,0.0,0.508,4257134.0,151543.0,1544137997.057
1.020,1.020,97.449,0.0,0.0,0.510,4215626.0,145992.0,1544137998.057
0.995,3.483,94.527,0.0,0.0,0.995,4264957.0,147787.0,1544137999.057
1.515,2.525,94.949,0.0,0.0,1.010,4230118.0,150649.0,1544138000.057
1.515,1.010,96.970,0.0,0.0,0.505,4194781.0,145246.0,1544138001.057
1.508,2.010,95.980,0.0,0.0,0.503,4250279.0,147218.0,1544138002.057
2.020,2.020,95.455,0.0,0.0,0.505,4204474.0,149812.0,1544138003.057
1.015,2.030,96.447,0.0,0.0,0.508,4169668.0,145576.0,1544138004.057
1.523,2.030,95.939,0.0,0.0,0.508,4175777.0,144591.0,1544138005.057
1.508,2.010,95.477,0.0,0.0,1.005,4269602.0,152009.0,1544138006.057
1.005,2.010,96.482,0.0,0.0,0.503,4259773.0,147558.0,1544138007.057
0.503,2.010,95.980,0.0,0.0,1.508,4242095.0,146862.0,1544138008.057
2.010,2.010,94.975,0.0,0.0,1.005,4230388.0,151346.0,1544138009.057
2.020,1.515,95.960,0.0,0.0,0.505,4203813.0,146308.0,1544138010.057
1.515,1.010,96.465,0.0,0.0,1.010,4263829.0,147877.0,1544138011.057
1.531,1.020,96.939,0.0,0.0,0.510,4265025.0,151887.0,1544138012.057
0.503,2.010,96.482,0.0,0.0,1.005,4259307.0,147655.0,1544138013.057
2.020,2.020,95.455,0.0,0.0,0.505,4168736.0,144576.0,1544138014.057
1.531,2.041,95.918,0.0,0.0,0.510,4230889.0,151711.0,1544138015.057
1.010,1.515,96.465,0.0,0.0,1.010,4216816.0,145940.0,1544138016.057
1.005,2.010,96.482,0.0,0.0,0.503,4177456.0,144628.0,1544138017.057
0.510,2.041,95.408,2.041,0.0,0.0,4213034.0,150014.0,1544138018.057
1.010,1.010,96.970,0.0,0.0,1.010,4259220.0,147531.0,1544138019.057
1.005,2.010,95.477,0.0,0.0,1.508,4258885.0,147474.0,1544138020.057
1.508,1.005,95.980,0.0,0.0,1.508,4264391.0,151687.0,1544138021.057
2.010,2.010,95.980,0.0,0.0,0.0,4224995.0,146421.0,1544138022.057
0.510,1.020,97.449,0.0,0.0,1.020,4193869.0,145253.0,1544138023.057
1.010,1.010,96.970,0.0,0.0,1.010,4190039.0,145075.0,1544138024.057
2.010,2.010,94.975,0.0,0.0,1.005,4334101.0,154230.0,1544138025.057
1.010,2.020,96.465,0.0,0.0,0.505,4255625.0,147328.0,1544138026.057
0.513,1.026,97.949,0.0,0.0,0.513,4226115.0,146418.0,1544138027.057
1.531,1.020,96.939,0.0,0.0,0.510,4222245.0,150344.0,1544138028.057
1.020,1.020,97.959,0.0,0.0,0.0,4190068.0,145103.0,1544138029.057
1.523,1.015,96.447,0.0,0.0,1.015,4280563.0,148255.0,1544138030.057
1.508,2.010,94.975,0.0,0.0,1.508,4249811.0,151258.0,1544138031.057
1.493,1.990,95.522,0.0,0.0,0.995,4195208.0,145275.0,1544138032.057
1.508,1.005,95.980,0.0,0.0,1.508,4222866.0,146173.0,1544138033.057
1.010,2.020,95.960,0.0,0.0,1.010,4195745.0,149437.0,1544138034.057
1.005,1.508,95.980,0.0,0.0,1.508,4207639.0,145702.0,1544138035.057
1.500,2.0,95.500,0.0,0.0,1.0,4185895.0,144976.0,1544138036.057
1.005,2.010,95.477,0.0,0.0,1.508,4238934.0,150980.0,1544138037.057
1.015,1.523,96.954,0.0,0.0,0.508,4229676.0,146450.0,1544138038.057
