"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_0:1_vc_4_rep_3.csv -T 1 80",,,,"Date:","06 Dec 2018 07:06:29 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
5.115,5.629,83.449,3.256,0.0,2.550,0.0,0.0,1544079989.909
1.523,1.523,96.447,0.0,0.0,0.508,4212670.0,145878.0,1544079990.910
1.010,2.020,95.960,0.0,0.0,1.010,4172139.0,148715.0,1544079991.910
1.531,1.020,96.429,0.0,0.0,1.020,4089856.0,141646.0,1544079992.910
1.531,1.531,95.918,0.0,0.0,1.020,4139107.0,143462.0,1544079993.910
1.515,2.525,94.949,0.0,0.0,1.010,4156305.0,148126.0,1544079994.910
0.500,2.0,95.500,0.0,0.0,2.0,4114337.0,142603.0,1544079995.910
0.513,1.026,97.436,0.0,0.0,1.026,4176441.0,144668.0,1544079996.910
1.026,1.026,96.923,0.0,0.0,1.026,4166325.0,148329.0,1544079997.910
1.523,2.030,95.431,0.0,0.0,1.015,4066734.0,140882.0,1544079998.910
1.005,1.508,95.477,0.0,0.0,2.010,4163431.0,144195.0,1544079999.910
1.523,2.030,94.924,1.015,0.0,0.508,4190887.0,149286.0,1544080000.910
1.500,1.500,95.500,0.0,0.0,1.500,4061021.0,140589.0,1544080001.910
1.020,1.020,96.939,0.0,0.0,1.020,4114346.0,142535.0,1544080002.910
2.051,1.538,95.897,0.0,0.0,0.513,4173588.0,148855.0,1544080003.910
1.010,1.010,95.960,0.0,0.0,2.020,4193720.0,145237.0,1544080004.910
1.015,1.015,96.447,0.0,0.0,1.523,4211054.0,145860.0,1544080005.910
1.515,1.515,95.455,0.0,0.0,1.515,4277454.0,152373.0,1544080006.910
1.508,1.508,95.477,0.0,0.0,1.508,4138943.0,143386.0,1544080007.910
1.015,1.523,96.447,0.0,0.0,1.015,4086932.0,141523.0,1544080008.910
0.503,0.503,98.492,0.0,0.0,0.503,1260560.0,41836.0,1544080009.910
2.0,1.0,95.500,0.0,0.0,1.500,3010951.0,74970.0,1544080010.910
1.015,1.015,96.447,0.0,0.0,1.523,4005111.0,148937.0,1544080011.910
0.0,0.0,100.0,0.0,0.0,0.0,1418263.0,76259.0,1544080012.910
1.523,2.030,94.924,0.0,0.0,1.523,3667267.0,126429.0,1544080013.910
0.521,0.521,98.438,0.0,0.0,0.521,4006581.0,145046.0,1544080014.910
1.010,1.515,95.960,0.0,0.0,1.515,4133071.0,143080.0,1544080015.910
1.523,4.061,93.401,0.0,0.0,1.015,3626210.0,135652.0,1544080016.910
1.546,1.031,97.423,0.0,0.0,0.0,4189389.0,145086.0,1544080017.910
0.505,3.030,94.949,0.0,0.0,1.515,4089845.0,141635.0,1544080018.910
0.513,1.026,96.410,0.0,0.0,2.051,4149069.0,147782.0,1544080019.910
1.523,1.015,96.954,0.0,0.0,0.508,4159086.0,144028.0,1544080020.910
0.510,1.531,96.939,0.0,0.0,1.020,4167763.0,144349.0,1544080021.910
1.531,1.531,95.918,0.0,0.0,1.020,4130303.0,147195.0,1544080022.910
1.523,2.030,95.431,0.0,0.0,1.015,4140530.0,142576.0,1544080023.910
0.513,1.538,97.436,0.0,0.0,0.513,4177904.0,145651.0,1544080024.910
1.523,2.030,95.431,0.0,0.0,1.015,4176438.0,148915.0,1544080025.910
1.0,2.0,95.0,0.0,0.0,2.0,4208212.0,145731.0,1544080026.910
1.010,1.515,95.960,0.0,0.0,1.515,4137446.0,143278.0,1544080027.910
1.036,1.036,97.927,0.0,0.0,0.0,4212114.0,146737.0,1544080028.910
2.020,2.020,94.949,0.0,0.0,1.010,4067118.0,144225.0,1544080029.910
0.515,1.546,97.423,0.0,0.0,0.515,4148903.0,143889.0,1544080030.910
1.523,1.523,95.431,1.015,0.0,0.508,4232668.0,146584.0,1544080031.910
1.500,3.0,94.0,0.0,0.0,1.500,4160581.0,148304.0,1544080032.910
1.010,1.515,95.960,0.0,0.0,1.515,4159091.0,144112.0,1544080033.910
2.030,1.015,95.431,0.0,0.0,1.523,4111469.0,142369.0,1544080034.910
1.531,1.531,95.918,0.0,0.0,1.020,4177882.0,148814.0,1544080035.910
1.031,1.031,97.423,0.0,0.0,0.515,4242784.0,146878.0,1544080036.910
1.026,1.538,96.923,0.0,0.0,0.513,4150461.0,144137.0,1544080037.910
2.513,1.005,94.975,0.0,0.0,1.508,4183695.0,148983.0,1544080038.910
