"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_0:1_vc_8_rep_2.csv -T 1 80",,,,"Date:","06 Dec 2018 07:14:38 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
8.733,11.108,73.720,4.472,0.0,1.968,0.0,0.0,1544080478.936
0.0,6.122,93.878,0.0,0.0,0.0,440207.0,12499006.0,1544080479.937
1.053,5.263,93.684,0.0,0.0,0.0,446752.0,12531425.0,1544080480.938
0.0,4.167,94.792,0.0,0.0,1.042,439071.0,12469105.0,1544080481.937
0.0,6.250,92.708,0.0,0.0,1.042,440335.0,12500036.0,1544080482.937
1.053,4.211,93.684,0.0,0.0,1.053,446208.0,12500395.0,1544080483.937
2.0,6.0,91.0,0.0,0.0,1.0,439802.0,12499981.0,1544080484.937
1.031,4.124,93.814,0.0,0.0,1.031,446890.0,12694714.0,1544080485.937
1.042,6.250,91.667,0.0,0.0,1.042,452470.0,12695009.0,1544080486.937
2.062,5.155,90.722,0.0,0.0,2.062,440657.0,12500313.0,1544080487.937
0.0,5.155,93.814,0.0,0.0,1.031,439956.0,12500166.0,1544080488.937
0.0,4.124,94.845,0.0,0.0,1.031,439997.0,12499995.0,1544080489.937
4.082,6.122,89.796,0.0,0.0,0.0,453155.0,12694869.0,1544080490.937
0.0,4.167,94.792,0.0,0.0,1.042,440219.0,12500266.0,1544080491.937
1.010,8.081,90.909,0.0,0.0,0.0,446660.0,12694625.0,1544080492.936
1.042,4.167,93.750,0.0,0.0,1.042,445285.0,12499961.0,1544080493.937
0.0,5.208,94.792,0.0,0.0,0.0,446785.0,12696126.0,1544080494.937
2.041,5.102,91.837,0.0,0.0,1.020,439767.0,12498725.0,1544080495.936
2.041,5.102,91.837,0.0,0.0,1.020,447241.0,12501603.0,1544080496.937
2.041,6.122,90.816,0.0,0.0,1.020,440641.0,12498803.0,1544080497.937
0.0,3.158,95.789,0.0,0.0,1.053,440466.0,12501456.0,1544080498.936
1.031,6.186,91.753,0.0,0.0,1.031,452334.0,12693408.0,1544080499.937
1.031,4.124,93.814,0.0,0.0,1.031,440023.0,12500225.0,1544080500.937
0.0,4.211,95.789,0.0,0.0,0.0,439881.0,12500235.0,1544080501.937
2.083,5.208,91.667,0.0,0.0,1.042,445847.0,12501367.0,1544080502.937
0.0,4.167,94.792,0.0,0.0,1.042,439755.0,12498781.0,1544080503.936
1.031,4.124,93.814,0.0,0.0,1.031,440473.0,12499980.0,1544080504.937
1.010,7.071,90.909,0.0,0.0,1.010,445802.0,12500392.0,1544080505.937
0.0,4.167,94.792,0.0,0.0,1.042,440275.0,12500121.0,1544080506.937
2.083,6.250,91.667,0.0,0.0,0.0,440146.0,12500119.0,1544080507.937
2.105,4.211,93.684,0.0,0.0,0.0,445767.0,12498772.0,1544080508.937
0.0,5.155,90.722,3.093,0.0,1.031,439901.0,12500246.0,1544080509.937
2.062,3.093,93.814,0.0,0.0,1.031,439929.0,12500051.0,1544080510.937
