"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_0:1_vc_8_rep_1.csv -T 1 80",,,,"Date:","06 Dec 2018 07:13:01 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
4.763,5.289,84.703,2.770,0.0,2.475,0.0,0.0,1544080381.130
0.508,2.030,96.954,0.0,0.0,0.508,4170699.0,144648.0,1544080382.131
1.523,2.030,95.939,0.0,0.0,0.508,4222642.0,150331.0,1544080383.131
1.005,2.513,95.980,0.0,0.0,0.503,4241496.0,147384.0,1544080384.131
1.015,2.538,95.939,0.0,0.0,0.508,4236987.0,146804.0,1544080385.131
2.020,2.020,94.444,0.0,0.0,1.515,4212968.0,150960.0,1544080386.131
1.015,1.523,96.954,0.0,0.0,0.508,4189380.0,145155.0,1544080387.131
0.510,1.531,96.939,0.0,0.0,1.020,4154780.0,143981.0,1544080388.131
1.508,3.015,94.472,0.0,0.0,1.005,4299086.0,153113.0,1544080389.131
0.505,1.010,96.465,0.0,0.0,2.020,4268838.0,148086.0,1544080390.131
1.020,2.041,96.429,0.0,0.0,0.510,4232685.0,146600.0,1544080391.131
1.515,2.020,95.455,0.0,0.0,1.010,4228228.0,150714.0,1544080392.131
0.0,1.026,97.949,0.0,0.0,1.026,4166373.0,144269.0,1544080393.131
1.010,1.515,95.960,0.0,0.0,1.515,4215353.0,146358.0,1544080394.131
0.508,1.523,96.954,0.0,0.0,1.015,4205230.0,145809.0,1544080395.131
1.562,0.0,97.917,0.0,0.0,0.521,4278798.0,152318.0,1544080396.131
1.0,2.0,96.0,0.0,0.0,1.0,4232602.0,146805.0,1544080397.131
1.508,2.010,95.477,0.0,0.0,1.005,4262951.0,147618.0,1544080398.131
0.508,3.046,96.447,0.0,0.0,0.0,4229817.0,150694.0,1544080399.131
0.510,1.531,96.429,1.020,0.0,0.510,4249985.0,147187.0,1544080400.131
1.010,2.525,95.960,0.0,0.0,0.505,4224061.0,146401.0,1544080401.131
1.015,1.015,96.447,0.0,0.0,1.523,4350995.0,154809.0,1544080402.131
0.510,1.020,97.449,0.0,0.0,1.020,4199446.0,145605.0,1544080403.131
1.010,1.515,96.970,0.0,0.0,0.505,4273092.0,148085.0,1544080404.131
0.510,1.531,96.429,0.0,0.0,1.531,4340846.0,154702.0,1544080405.131
1.515,2.020,96.465,0.0,0.0,0.0,4211054.0,146212.0,1544080406.131
0.0,1.523,97.462,0.0,0.0,1.015,4210942.0,146116.0,1544080407.131
1.015,1.523,96.447,0.0,0.0,1.015,4288995.0,152843.0,1544080408.131
1.005,2.010,95.980,0.0,0.0,1.005,4248442.0,147266.0,1544080409.131
0.505,2.020,96.465,0.0,0.0,1.010,4225477.0,146283.0,1544080410.131
1.515,2.020,94.949,0.0,0.0,1.515,4167789.0,148754.0,1544080411.131
0.510,1.020,97.959,0.0,0.0,0.510,4264475.0,147821.0,1544080412.131
1.015,1.523,96.954,0.0,0.0,0.508,4226865.0,146493.0,1544080413.131
1.523,1.015,96.447,0.0,0.0,1.015,4266135.0,152097.0,1544080414.131
0.508,1.523,97.462,0.0,0.0,0.508,4280310.0,148266.0,1544080415.131
2.030,2.030,95.431,0.0,0.0,0.508,4239863.0,146969.0,1544080416.131
2.551,0.510,95.918,0.0,0.0,1.020,4251472.0,151455.0,1544080417.131
1.020,0.510,97.449,0.0,0.0,1.020,4251487.0,147759.0,1544080418.131
1.015,2.030,96.447,0.0,0.0,0.508,4281775.0,148622.0,1544080419.131
1.015,2.538,95.431,0.0,0.0,1.015,4268753.0,152102.0,1544080420.131
1.015,1.523,95.939,0.0,0.0,1.523,4244159.0,147177.0,1544080421.131
1.005,2.513,95.980,0.0,0.0,0.503,4189338.0,145633.0,1544080422.131
1.010,2.525,95.455,0.0,0.0,1.010,4183694.0,149202.0,1544080423.131
1.005,1.508,95.980,0.0,0.0,1.508,4223996.0,146349.0,1544080424.131
0.0,0.515,98.454,0.0,0.0,1.031,4310559.0,149581.0,1544080425.131
1.508,3.015,94.472,0.0,0.0,1.005,4277431.0,152349.0,1544080426.131
1.020,1.020,97.449,0.0,0.0,0.510,4192196.0,145337.0,1544080427.131
1.010,1.515,95.960,0.0,0.0,1.515,4185017.0,144952.0,1544080428.131
1.020,1.020,96.939,0.0,0.0,1.020,4301879.0,153116.0,1544080429.131
1.015,1.015,96.954,0.0,0.0,1.015,4199432.0,145465.0,1544080430.131
1.020,1.020,95.408,1.531,0.0,1.020,4164832.0,144348.0,1544080431.131
1.0,2.500,95.0,0.0,0.0,1.500,4242809.0,151150.0,1544080432.131
1.015,1.523,96.954,0.0,0.0,0.508,4228338.0,146577.0,1544080433.131
1.010,1.010,96.465,0.0,0.0,1.515,4228338.0,146565.0,1544080434.131
1.523,1.523,95.939,0.0,0.0,1.015,4238493.0,151012.0,1544080435.131
1.020,2.041,96.429,0.0,0.0,0.510,4186539.0,145102.0,1544080436.131
1.010,1.515,96.970,0.0,0.0,0.505,4244191.0,147104.0,1544080437.131
2.525,1.515,93.939,0.0,0.0,2.020,4141621.0,153387.0,1544080438.131
1.015,1.523,96.954,0.0,0.0,0.508,4248493.0,147307.0,1544080439.131
1.005,2.513,95.477,0.0,0.0,1.005,4247054.0,147333.0,1544080440.131
1.010,3.030,94.444,0.0,0.0,1.515,4226988.0,150577.0,1544080441.131
0.508,2.030,96.954,0.0,0.0,0.508,4172104.0,144666.0,1544080442.131
1.020,1.531,96.939,0.0,0.0,0.510,4356745.0,151188.0,1544080443.131
1.015,2.538,95.939,0.0,0.0,0.508,4260284.0,152032.0,1544080444.131
0.508,2.030,96.954,0.0,0.0,0.508,4163525.0,144522.0,1544080445.131
1.515,2.020,95.455,0.0,0.0,1.010,4185136.0,144858.0,1544080446.131
2.525,1.515,94.949,0.0,0.0,1.010,4283507.0,153655.0,1544080447.131
1.531,0.510,97.449,0.0,0.0,0.510,4307738.0,149306.0,1544080448.131
0.508,1.523,96.954,0.0,0.0,1.015,4333648.0,150534.0,1544080449.131
1.031,1.546,97.423,0.0,0.0,0.0,4226938.0,150681.0,1544080450.131
1.538,1.026,96.923,0.0,0.0,0.513,4327804.0,150100.0,1544080451.131
1.010,2.525,95.960,0.0,0.0,0.505,4219651.0,146258.0,1544080452.131
0.508,1.523,96.447,0.0,0.0,1.523,4221126.0,150411.0,1544080453.131
0.510,1.531,97.449,0.0,0.0,0.510,4180612.0,145027.0,1544080454.131
1.015,1.523,96.447,0.0,0.0,1.015,4260028.0,147693.0,1544080455.131
1.036,1.036,97.409,0.0,0.0,0.518,4212528.0,150104.0,1544080456.131
1.015,1.523,96.447,0.0,0.0,1.015,4192276.0,145420.0,1544080457.131
0.508,1.523,97.462,0.0,0.0,0.508,4166287.0,144949.0,1544080458.131
0.515,1.546,97.938,0.0,0.0,0.0,4179293.0,149292.0,1544080459.131
0.510,1.020,97.449,0.0,0.0,1.020,4280271.0,148307.0,1544080460.131
0.0,1.554,96.891,1.036,0.0,0.518,3516672.0,122670.0,1544080461.131
