"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:6_vc_2_worker_64_rep_3_sharded_true.csv -T 1 90",,,,"Date:","21 Nov 2018 18:37:25 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
3.074,0.913,95.231,0.373,0.0,0.409,0.0,0.0,36431.280,789901.594,0.0,0.0,1130.662,2956.466,1542825445.997
41.823,5.094,51.072,0.0,0.0,2.011,6701430.0,8314155.0,0.0,0.0,0.0,0.0,3259.0,9195.0,1542825446.998
41.633,4.016,51.539,0.0,0.0,2.811,9828041.0,12189718.0,0.0,0.0,0.0,0.0,4204.0,12582.0,1542825447.998
32.680,4.444,60.523,0.0,0.0,2.353,10667773.0,13149426.0,0.0,0.0,0.0,0.0,4655.0,13368.0,1542825448.998
18.799,4.308,74.543,0.0,0.0,2.350,12341818.0,15200806.0,0.0,0.0,0.0,0.0,5630.0,15543.0,1542825449.998
4.916,4.010,88.357,0.0,0.0,2.717,14574302.0,17933377.0,0.0,0.0,0.0,0.0,6748.0,18110.0,1542825450.998
5.549,5.044,85.750,0.0,0.0,3.657,14326794.0,17615993.0,0.0,0.0,0.0,0.0,6743.0,17914.0,1542825451.998
4.528,4.010,89.133,0.259,0.0,2.070,13847259.0,17049112.0,0.0,90112.0,0.0,0.0,6372.0,17091.0,1542825452.998
6.226,4.574,86.150,0.0,0.0,3.050,13313764.0,16380032.0,0.0,77824.0,0.0,0.0,6247.0,16493.0,1542825453.998
5.913,4.113,87.147,0.0,0.0,2.828,13920019.0,17129107.0,0.0,0.0,0.0,0.0,6467.0,17240.0,1542825454.998
6.624,3.949,86.115,0.0,0.0,3.312,13729339.0,16882414.0,0.0,0.0,0.0,0.0,6428.0,16878.0,1542825455.998
4.621,4.750,88.062,0.0,0.0,2.567,14182319.0,17474903.0,0.0,0.0,0.0,0.0,6583.0,17563.0,1542825456.998
5.591,4.828,87.166,0.0,0.0,2.414,13960832.0,17167279.0,0.0,0.0,0.0,0.0,6537.0,17269.0,1542825457.998
4.866,4.738,87.964,0.0,0.0,2.433,14573403.0,17917261.0,0.0,0.0,0.0,0.0,6841.0,18079.0,1542825458.998
4.835,4.198,87.659,0.0,0.0,3.308,14733491.0,18146651.0,0.0,0.0,0.0,0.0,6897.0,18289.0,1542825459.998
5.135,4.493,87.805,0.0,0.0,2.567,15003276.0,18438321.0,0.0,0.0,0.0,0.0,7017.0,18698.0,1542825460.998
4.242,4.499,88.432,0.0,0.0,2.828,14619986.0,17987288.0,0.0,0.0,0.0,0.0,6843.0,18051.0,1542825461.998
4.236,4.750,88.062,0.0,0.0,2.953,14741116.0,18136494.0,0.0,0.0,0.0,0.0,6868.0,18184.0,1542825462.998
5.957,4.943,86.058,0.0,0.0,3.042,14426233.0,17734060.0,0.0,16384.0,0.0,0.0,6792.0,18059.0,1542825463.998
5.039,3.747,88.630,0.0,0.0,2.584,14704934.0,18099988.0,0.0,0.0,0.0,0.0,6827.0,18164.0,1542825464.998
5.330,4.949,86.041,0.0,0.0,3.680,14890239.0,18319121.0,0.0,0.0,0.0,0.0,6937.0,18490.0,1542825465.998
6.003,4.981,86.590,0.0,0.0,2.427,14620528.0,17966198.0,0.0,0.0,0.0,0.0,6872.0,18172.0,1542825466.998
5.089,5.344,86.641,0.0,0.0,2.926,14294068.0,17597363.0,0.0,0.0,0.0,0.0,6677.0,17684.0,1542825467.998
5.284,4.510,87.887,0.0,0.0,2.320,15550147.0,19122404.0,0.0,0.0,0.0,0.0,7252.0,19303.0,1542825468.998
5.357,4.974,87.500,0.0,0.0,2.168,14652202.0,18027172.0,0.0,0.0,0.0,0.0,6909.0,18396.0,1542825469.998
4.348,4.987,88.235,0.0,0.0,2.430,13991575.0,17216223.0,0.0,0.0,0.0,0.0,6520.0,17351.0,1542825470.998
4.799,4.150,88.975,0.0,0.0,2.075,14727626.0,18126283.0,0.0,0.0,0.0,0.0,6923.0,18330.0,1542825471.998
4.884,4.756,88.175,0.0,0.0,2.185,14427024.0,17751568.0,0.0,0.0,0.0,0.0,6738.0,18130.0,1542825472.998
3.995,4.639,88.402,0.0,0.0,2.964,14582290.0,17921968.0,0.0,0.0,0.0,0.0,6848.0,18187.0,1542825473.998
4.621,4.750,87.548,0.0,0.0,3.081,15301913.0,18832873.0,0.0,32768.0,0.0,0.0,7302.0,19161.0,1542825474.998
4.145,4.534,88.990,0.0,0.0,2.332,14908888.0,18317987.0,0.0,0.0,0.0,0.0,6951.0,18545.0,1542825475.998
4.225,5.122,87.964,0.0,0.0,2.689,14339651.0,17663215.0,0.0,0.0,0.0,0.0,6727.0,17918.0,1542825476.998
5.019,4.247,88.288,0.0,0.0,2.445,14632160.0,17980244.0,0.0,0.0,0.0,0.0,6842.0,18092.0,1542825477.998
4.359,5.513,87.692,0.0,0.0,2.436,14843162.0,18287679.0,0.0,0.0,0.0,0.0,6956.0,18352.0,1542825478.998
5.682,4.798,86.490,0.0,0.0,3.030,14902723.0,18312659.0,0.0,9252864.0,0.0,0.0,6991.0,18450.0,1542825479.998
5.019,4.505,88.031,0.0,0.0,2.445,15342309.0,18880191.0,0.0,0.0,0.0,0.0,7223.0,19048.0,1542825480.998
5.627,4.476,87.596,0.0,0.0,2.302,14354463.0,17663216.0,0.0,0.0,0.0,0.0,6722.0,17941.0,1542825481.999
4.242,4.499,88.175,0.386,0.0,2.699,14722595.0,18093075.0,0.0,49152.0,0.0,0.0,6880.0,18429.0,1542825482.998
4.370,4.756,88.560,0.0,0.0,2.314,14710069.0,18110913.0,0.0,0.0,0.0,0.0,6902.0,18249.0,1542825483.998
