"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:6_vc_2_worker_64_rep_1_sharded_true.csv -T 1 90",,,,"Date:","21 Nov 2018 18:25:11 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
2.759,0.866,95.573,0.422,0.0,0.379,0.0,0.0,41570.103,890925.721,0.0,0.0,1046.567,2723.327,1542824711.488
42.742,4.973,50.806,0.0,0.0,1.478,6963464.0,8648602.0,0.0,0.0,0.0,0.0,3552.0,9535.0,1542824712.491
40.457,3.629,53.226,0.0,0.0,2.688,9268291.0,11477154.0,0.0,0.0,0.0,0.0,4179.0,11745.0,1542824713.489
24.514,4.150,67.445,0.0,0.0,3.891,10825671.0,13356587.0,0.0,0.0,0.0,0.0,4925.0,13914.0,1542824714.489
12.160,5.045,80.595,0.0,0.0,2.199,13816850.0,16999948.0,0.0,0.0,0.0,0.0,6410.0,17630.0,1542824715.489
5.784,4.627,86.761,0.0,0.0,2.828,14938597.0,18376411.0,0.0,0.0,0.0,0.0,7039.0,18760.0,1542824716.489
7.692,4.615,85.128,0.0,0.0,2.564,14636502.0,18008660.0,0.0,0.0,0.0,0.0,6932.0,18509.0,1542824717.489
5.890,4.866,86.940,0.0,0.0,2.305,14585039.0,17941118.0,0.0,0.0,0.0,0.0,7005.0,18529.0,1542824718.489
7.189,4.365,85.623,0.0,0.0,2.824,14470319.0,17799453.0,0.0,0.0,0.0,0.0,6926.0,18414.0,1542824719.489
6.138,5.243,85.678,0.0,0.0,2.941,15083866.0,18556678.0,0.0,0.0,0.0,0.0,7242.0,19218.0,1542824720.489
6.914,4.994,85.915,0.0,0.0,2.177,14855831.0,18266404.0,0.0,0.0,0.0,0.0,7095.0,18750.0,1542824721.489
6.460,4.910,86.693,0.0,0.0,1.938,14104066.0,17351412.0,0.0,0.0,0.0,0.0,6729.0,17805.0,1542824722.489
5.148,4.376,87.645,0.0,0.0,2.831,13964034.0,17189446.0,0.0,0.0,0.0,0.0,6659.0,17742.0,1542824723.489
5.485,5.612,86.607,0.0,0.0,2.296,14765551.0,18172746.0,0.0,0.0,0.0,0.0,7049.0,18673.0,1542824724.489
5.867,4.464,87.117,0.0,0.0,2.551,14451329.0,17760477.0,0.0,0.0,0.0,0.0,6924.0,18344.0,1542824725.489
4.793,4.793,87.824,0.0,0.0,2.591,14154925.0,17425919.0,0.0,0.0,0.0,0.0,6743.0,18094.0,1542824726.489
5.385,5.0,86.667,0.0,0.0,2.949,14913823.0,18345924.0,0.0,0.0,0.0,0.0,7093.0,18916.0,1542824727.489
5.058,4.410,87.549,0.0,0.0,2.983,14780433.0,18166974.0,0.0,0.0,0.0,0.0,7067.0,18912.0,1542824728.489
7.015,4.974,85.332,0.255,0.0,2.423,14605415.0,17963840.0,0.0,86016.0,0.0,0.0,6937.0,18475.0,1542824729.489
6.026,4.231,87.051,0.0,0.0,2.692,13974962.0,17184556.0,0.0,0.0,0.0,0.0,6683.0,17727.0,1542824730.489
5.837,3.761,87.938,0.0,0.0,2.464,15260140.0,18770511.0,0.0,0.0,0.0,0.0,7194.0,19224.0,1542824731.489
5.290,4.387,87.742,0.0,0.0,2.581,14976523.0,18424185.0,0.0,0.0,0.0,0.0,7214.0,19044.0,1542824732.489
