"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:3_vc_2_worker_64_rep_2_sharded_true.csv -T 1 90",,,,"Date:","21 Nov 2018 18:14:15 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.613,2.321,93.715,1.290,0.0,1.061,0.0,0.0,1542824055.293
2.0,4.0,89.0,0.0,0.0,5.0,3503577.0,3339202.0,1542824056.294
2.083,4.167,89.583,0.0,0.0,4.167,4501408.0,4336148.0,1542824057.294
3.093,5.155,88.660,0.0,0.0,3.093,5671295.0,5523915.0,1542824058.294
5.102,9.184,82.653,0.0,0.0,3.061,6012383.0,5866974.0,1542824059.294
4.124,8.247,82.474,0.0,0.0,5.155,7582272.0,7404345.0,1542824060.294
2.083,6.250,83.333,0.0,0.0,8.333,7619814.0,7456208.0,1542824061.294
2.083,9.375,82.292,0.0,0.0,6.250,7606100.0,7409595.0,1542824062.294
2.062,7.216,83.505,0.0,0.0,7.216,7393300.0,7227689.0,1542824063.294
1.020,10.204,81.633,0.0,0.0,7.143,7856244.0,7681224.0,1542824064.294
4.082,10.204,79.592,0.0,0.0,6.122,7615240.0,7460843.0,1542824065.294
2.105,8.421,84.211,0.0,0.0,5.263,7550795.0,7347999.0,1542824066.294
2.083,6.250,84.375,0.0,0.0,7.292,7672823.0,7522126.0,1542824067.294
4.082,8.163,80.612,0.0,0.0,7.143,7332026.0,7161668.0,1542824068.294
3.030,8.081,82.828,0.0,0.0,6.061,7625488.0,7431079.0,1542824069.298
4.040,8.081,80.808,0.0,0.0,7.071,7420412.0,7292707.0,1542824070.294
4.211,7.368,82.105,0.0,0.0,6.316,7372321.0,7188664.0,1542824071.294
3.125,9.375,82.292,0.0,0.0,5.208,7665483.0,7453664.0,1542824072.294
3.960,9.901,80.198,0.0,0.0,5.941,7228638.0,7073722.0,1542824073.294
4.167,7.292,82.292,0.0,0.0,6.250,7428398.0,7275562.0,1542824074.294
3.191,8.511,85.106,0.0,0.0,3.191,7085052.0,6906919.0,1542824075.294
2.083,5.208,86.458,0.0,0.0,6.250,7543637.0,7386304.0,1542824076.294
6.0,8.0,81.0,0.0,0.0,5.0,7601770.0,7444446.0,1542824077.294
1.042,8.333,82.292,2.083,0.0,6.250,7474981.0,7288483.0,1542824078.294
4.167,8.333,82.292,0.0,0.0,5.208,7539889.0,7398450.0,1542824079.294
4.124,10.309,78.351,0.0,0.0,7.216,7308394.0,7089005.0,1542824080.294
0.0,6.316,86.316,0.0,0.0,7.368,7726432.0,7608976.0,1542824081.294
2.041,9.184,81.633,0.0,0.0,7.143,7622530.0,7452250.0,1542824082.294
3.261,5.435,84.783,0.0,0.0,6.522,7627073.0,7457032.0,1542824083.294
0.0,8.511,85.106,0.0,0.0,6.383,7384764.0,7223225.0,1542824084.294
2.174,6.522,85.870,0.0,0.0,5.435,7687825.0,7509901.0,1542824085.294
5.155,8.247,80.412,0.0,0.0,6.186,7372487.0,7188505.0,1542824086.294
