"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:9_vc_2_worker_64_rep_1_sharded_true.csv -T 1 90",,,,"Date:","21 Nov 2018 18:43:30 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.514,2.275,94.074,0.954,0.0,1.182,0.0,0.0,1542825810.606
3.030,3.030,87.879,0.0,0.0,6.061,1750795.0,4492841.0,1542825811.607
2.041,4.082,88.776,0.0,0.0,5.102,2024169.0,5329240.0,1542825812.607
2.020,8.081,85.859,0.0,0.0,4.040,2344210.0,6230440.0,1542825813.607
4.0,5.0,84.0,0.0,0.0,7.0,2872497.0,7712315.0,1542825814.607
2.041,7.143,85.714,0.0,0.0,5.102,3361611.0,9052241.0,1542825815.607
4.167,5.208,85.417,0.0,0.0,5.208,3395685.0,9152644.0,1542825816.607
4.211,5.263,87.368,0.0,0.0,3.158,3194079.0,8534178.0,1542825817.607
3.093,7.216,85.567,0.0,0.0,4.124,3204313.0,8646849.0,1542825818.607
3.061,8.163,84.694,0.0,0.0,4.082,3411681.0,9160436.0,1542825819.607
4.082,7.143,83.673,0.0,0.0,5.102,3340654.0,9025893.0,1542825820.607
1.042,6.250,86.458,0.0,0.0,6.250,3450906.0,9255129.0,1542825821.607
3.158,6.316,86.316,0.0,0.0,4.211,3385404.0,9138126.0,1542825822.607
4.301,7.527,83.871,0.0,0.0,4.301,3347147.0,9000489.0,1542825823.607
2.062,7.216,84.536,0.0,0.0,6.186,3480323.0,9353959.0,1542825824.607
2.041,7.143,86.735,0.0,0.0,4.082,3388167.0,9061710.0,1542825825.607
4.167,6.250,84.375,0.0,0.0,5.208,3229221.0,8724351.0,1542825826.607
2.0,7.0,84.0,0.0,0.0,7.0,3335847.0,8987465.0,1542825827.607
5.208,6.250,84.375,0.0,0.0,4.167,3295870.0,8811624.0,1542825828.607
3.0,8.0,83.0,0.0,0.0,6.0,3198922.0,8633765.0,1542825829.607
3.093,5.155,86.598,0.0,0.0,5.155,3381854.0,9099960.0,1542825830.607
1.042,5.208,86.458,0.0,0.0,7.292,3227941.0,8724260.0,1542825831.607
2.151,5.376,88.172,0.0,0.0,4.301,3246080.0,8673773.0,1542825832.607
4.082,9.184,81.633,1.020,0.0,4.082,3148587.0,8474843.0,1542825833.607
1.980,9.901,82.178,0.0,0.0,5.941,3349065.0,9000688.0,1542825834.607
4.808,7.692,79.808,0.0,0.0,7.692,3391612.0,9104173.0,1542825835.607
1.020,8.163,86.735,0.0,0.0,4.082,3404539.0,9144297.0,1542825836.607
1.064,7.447,89.362,0.0,0.0,2.128,3404936.0,9175781.0,1542825837.607
5.0,8.0,81.0,0.0,0.0,6.0,3212162.0,8638416.0,1542825838.607
1.031,7.216,86.598,0.0,0.0,5.155,3285306.0,8807209.0,1542825839.607
0.990,7.921,82.178,0.0,0.0,8.911,3496735.0,9452352.0,1542825840.609
4.124,9.278,83.505,0.0,0.0,3.093,3313792.0,8880313.0,1542825841.607
1.980,10.891,83.168,0.0,0.0,3.960,3605919.0,9720089.0,1542825842.607
2.105,8.421,86.316,0.0,0.0,3.158,3311277.0,8935614.0,1542825843.607
3.0,10.0,82.0,0.0,0.0,5.0,3315696.0,8914432.0,1542825844.607
