"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:6_vc_2_worker_64_rep_3_sharded_false.csv -T 1 90",,,,"Date:","21 Nov 2018 19:42:05 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
3.843,1.064,94.337,0.235,0.0,0.522,0.0,0.0,25645.799,507654.078,0.0,0.0,1391.046,3657.702,1542829325.253
38.956,4.150,55.154,0.0,0.0,1.740,7062625.0,8750181.0,0.0,0.0,0.0,0.0,3585.0,9485.0,1542829326.254
38.492,4.233,55.159,0.0,0.0,2.116,8386548.0,10405222.0,0.0,16384.0,0.0,0.0,4048.0,10708.0,1542829327.254
18.394,4.663,74.223,0.0,0.0,2.720,11608092.0,14317344.0,0.0,0.0,0.0,0.0,5188.0,14663.0,1542829328.254
10.0,5.065,82.857,0.0,0.0,2.078,13914775.0,17133338.0,0.0,0.0,0.0,0.0,6622.0,17414.0,1542829329.254
4.010,5.045,87.969,0.0,0.0,2.975,14588018.0,17932739.0,0.0,0.0,0.0,0.0,7086.0,18129.0,1542829330.254
5.440,3.627,88.860,0.0,0.0,2.073,14516778.0,17866644.0,0.0,0.0,0.0,0.0,7014.0,18019.0,1542829331.254
4.134,5.039,88.114,0.0,0.0,2.713,15268824.0,18767323.0,0.0,0.0,0.0,0.0,7336.0,19025.0,1542829332.254
5.806,4.774,86.581,0.0,0.0,2.839,15423306.0,18964293.0,0.0,8192.0,0.0,0.0,7437.0,19131.0,1542829333.254
4.298,5.057,87.231,0.0,0.0,3.413,13663474.0,16821386.0,0.0,0.0,0.0,0.0,6570.0,17024.0,1542829334.254
4.134,5.168,88.114,0.0,0.0,2.584,14817357.0,18210161.0,0.0,0.0,0.0,0.0,7109.0,18400.0,1542829335.254
3.470,4.627,89.332,0.0,0.0,2.571,13924172.0,17164120.0,0.0,0.0,0.0,0.0,6634.0,17191.0,1542829336.254
5.0,4.359,88.333,0.0,0.0,2.308,14268605.0,17551106.0,0.0,0.0,0.0,0.0,6806.0,17629.0,1542829337.254
4.242,4.627,88.046,0.0,0.0,3.085,14867027.0,18269656.0,0.0,0.0,0.0,0.0,7152.0,18486.0,1542829338.254
5.115,3.836,88.875,0.0,0.0,2.174,13716865.0,16911356.0,0.0,0.0,0.0,0.0,6494.0,17067.0,1542829339.254
4.231,3.974,89.359,0.0,0.0,2.436,13527592.0,16644377.0,0.0,0.0,0.0,0.0,6441.0,16740.0,1542829340.254
4.510,4.897,89.046,0.0,0.0,1.546,14506071.0,17833235.0,0.0,0.0,0.0,0.0,6930.0,17910.0,1542829341.254
5.032,4.129,88.516,0.0,0.0,2.323,14344224.0,17667845.0,0.0,0.0,0.0,0.0,6865.0,17944.0,1542829342.254
4.481,4.481,87.708,0.768,0.0,2.561,14124759.0,17354307.0,0.0,90112.0,0.0,0.0,6678.0,17593.0,1542829343.254
4.916,4.398,88.228,0.0,0.0,2.458,14645237.0,18020242.0,0.0,0.0,0.0,0.0,6896.0,18259.0,1542829344.254
4.365,4.236,88.575,0.0,0.0,2.824,14185172.0,17446332.0,0.0,0.0,0.0,0.0,6723.0,17512.0,1542829345.254
5.935,4.387,87.355,0.0,0.0,2.323,13225227.0,16287478.0,0.0,0.0,0.0,0.0,6356.0,16530.0,1542829346.254
5.141,4.884,87.661,0.0,0.0,2.314,14746684.0,18151008.0,0.0,0.0,0.0,0.0,6985.0,18218.0,1542829347.254
4.878,5.006,87.933,0.0,0.0,2.182,14889196.0,18302234.0,0.0,8192.0,0.0,0.0,7058.0,18447.0,1542829348.254
