"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_1:9_vc_2_worker_64_rep_1_sharded_true.csv -T 1 90",,,,"Date:","21 Nov 2018 18:43:30 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.043,1.435,96.184,0.585,0.0,0.752,0.0,0.0,1542825810.811
1.0,3.500,92.500,0.0,0.0,3.0,5160098.0,736070.0,1542825811.812
3.902,3.415,89.268,0.0,0.0,3.415,5417702.0,765679.0,1542825812.812
1.531,2.551,92.857,0.0,0.0,3.061,5941807.0,847051.0,1542825813.812
4.082,4.592,89.286,0.0,0.0,2.041,8382925.0,1186883.0,1542825814.812
3.553,5.076,88.832,0.0,0.0,2.538,9266068.0,1318587.0,1542825815.812
3.553,3.046,89.848,0.0,0.0,3.553,8973404.0,1270168.0,1542825816.812
2.551,4.082,89.796,0.0,0.0,3.571,8930255.0,1272858.0,1542825817.812
2.970,6.436,87.129,0.0,0.0,3.465,8849126.0,1257919.0,1542825818.812
2.564,4.103,89.231,0.0,0.0,4.103,9399113.0,1331137.0,1542825819.812
2.513,4.523,88.945,0.0,0.0,4.020,9251412.0,1309143.0,1542825820.812
4.478,4.478,86.567,0.0,0.0,4.478,9235694.0,1317385.0,1542825821.812
3.553,4.569,89.340,0.0,0.0,2.538,9355762.0,1325583.0,1542825822.812
1.538,5.641,89.744,0.0,0.0,3.077,9216721.0,1304184.0,1542825823.812
4.103,4.615,87.692,0.0,0.0,3.590,9413827.0,1340178.0,1542825824.812
3.500,4.500,86.500,1.0,0.0,4.500,9160416.0,1302028.0,1542825825.812
2.525,3.535,89.394,0.0,0.0,4.545,8982138.0,1270729.0,1542825826.812
3.448,6.404,85.714,0.0,0.0,4.433,9242892.0,1317384.0,1542825827.812
2.591,2.591,91.710,0.0,0.0,3.109,9303742.0,1323567.0,1542825828.813
1.531,6.122,89.286,0.0,0.0,3.061,8795420.0,1243558.0,1542825829.812
3.0,5.500,87.500,0.0,0.0,4.0,9448402.0,1341153.0,1542825830.812
2.577,2.577,91.753,0.0,0.0,3.093,8908561.0,1268177.0,1542825831.812
3.535,5.051,87.374,0.0,0.0,4.040,8799149.0,1247598.0,1542825832.812
2.525,5.556,88.889,0.0,0.0,3.030,8936109.0,1273216.0,1542825833.812
4.103,4.615,88.718,0.0,0.0,2.564,9025564.0,1276549.0,1542825834.812
2.564,4.103,90.256,0.0,0.0,3.077,9560013.0,1357337.0,1542825835.812
3.518,6.030,87.437,0.0,0.0,3.015,9478815.0,1346971.0,1542825836.812
2.083,4.167,91.146,0.0,0.0,2.604,9468679.0,1342048.0,1542825837.812
2.564,2.564,90.769,0.0,0.0,4.103,8751892.0,1237441.0,1542825838.812
2.618,3.665,90.576,0.0,0.0,3.141,9148932.0,1305790.0,1542825839.812
3.015,6.030,87.940,0.0,0.0,3.015,9251707.0,1317750.0,1542825840.812
2.577,3.093,90.722,0.0,0.0,3.608,9225374.0,1304476.0,1542825841.812
3.061,4.082,88.265,0.0,0.0,4.592,9596223.0,1367201.0,1542825842.812
1.596,2.660,93.085,0.0,0.0,2.660,9138511.0,1292914.0,1542825843.812
3.465,4.950,86.139,0.0,0.0,5.446,9386217.0,1330698.0,1542825844.812
2.073,4.145,90.674,0.0,0.0,3.109,8892521.0,1267795.0,1542825845.812
3.093,3.608,90.206,0.0,0.0,3.093,9425159.0,1331891.0,1542825846.812
3.483,3.980,87.562,0.0,0.0,4.975,9151641.0,1297702.0,1542825847.812
3.980,4.975,87.065,0.0,0.0,3.980,9136211.0,1301662.0,1542825848.812
3.590,3.077,88.205,0.0,0.0,5.128,9425301.0,1340742.0,1542825849.812
1.579,3.158,92.105,0.0,0.0,3.158,9433935.0,1336384.0,1542825850.812
2.020,5.051,89.394,0.0,0.0,3.535,8362635.0,1194855.0,1542825851.812
2.513,5.025,88.945,0.0,0.0,3.518,9077646.0,1278255.0,1542825852.812
3.030,4.040,88.889,0.0,0.0,4.040,9308080.0,1324005.0,1542825853.812
3.109,4.663,90.674,0.0,0.0,1.554,8818725.0,1256609.0,1542825854.812
3.431,6.373,86.275,0.0,0.0,3.922,9416326.0,1327190.0,1542825855.812
3.590,3.077,89.231,2.051,0.0,2.051,8669544.0,1230855.0,1542825856.812
3.553,5.076,87.817,0.0,0.0,3.553,9392133.0,1339482.0,1542825857.812
2.604,3.125,92.188,0.0,0.0,2.083,9030026.0,1280745.0,1542825858.812
2.591,3.109,90.155,0.0,0.0,4.145,8651942.0,1225650.0,1542825859.812
3.015,6.030,86.935,0.0,0.0,4.020,9214128.0,1312158.0,1542825860.812
4.020,4.020,88.945,0.0,0.0,3.015,8860536.0,1257907.0,1542825861.812
3.627,3.109,91.710,0.0,0.0,1.554,9286497.0,1319358.0,1542825862.812
2.073,4.145,91.710,0.0,0.0,2.073,8657923.0,1229936.0,1542825863.812
2.538,4.061,88.832,0.0,0.0,4.569,9190740.0,1303269.0,1542825864.812
3.465,4.950,88.119,0.0,0.0,3.465,9499164.0,1351396.0,1542825865.812
3.960,5.941,86.139,0.0,0.0,3.960,9299870.0,1312999.0,1542825866.812
2.041,4.082,90.306,0.0,0.0,3.571,9108968.0,1294178.0,1542825867.812
2.073,3.627,91.192,0.0,0.0,3.109,8960547.0,1274052.0,1542825868.812
2.010,5.528,87.940,0.0,0.0,4.523,9182004.0,1298402.0,1542825869.812
4.040,5.051,88.889,0.0,0.0,2.020,8701378.0,1240186.0,1542825870.812
2.525,6.061,88.889,0.0,0.0,2.525,9173343.0,1302429.0,1542825871.812
2.564,3.077,90.256,0.0,0.0,4.103,9190802.0,1303161.0,1542825872.812
2.956,5.419,86.700,0.0,0.0,4.926,8584054.0,1218476.0,1542825873.812
2.970,7.426,86.634,0.0,0.0,2.970,9290569.0,1315481.0,1542825874.812
2.475,5.941,87.624,0.0,0.0,3.960,8943154.0,1269337.0,1542825875.812
3.646,3.125,91.146,0.0,0.0,2.083,9131503.0,1305046.0,1542825876.812
2.020,4.545,89.394,0.0,0.0,4.040,8760633.0,1237655.0,1542825877.812
2.985,5.473,88.060,0.0,0.0,3.483,9099600.0,1296093.0,1542825878.812
2.488,6.965,86.567,0.0,0.0,3.980,9291948.0,1314844.0,1542825879.812
3.571,4.082,89.286,0.0,0.0,3.061,9460134.0,1346039.0,1542825880.812
3.030,4.040,89.394,0.0,0.0,3.535,9303514.0,1319482.0,1542825881.812
4.061,4.569,88.325,0.0,0.0,3.046,9279133.0,1318543.0,1542825882.812
3.535,3.535,89.899,0.0,0.0,3.030,9103785.0,1291429.0,1542825883.812
2.591,4.663,89.119,0.0,0.0,3.627,9429524.0,1332542.0,1542825884.812
2.970,6.436,87.129,0.0,0.0,3.465,9461627.0,1349874.0,1542825885.813
2.513,5.025,87.940,1.005,0.0,3.518,9360030.0,1325753.0,1542825886.813
3.627,4.145,90.155,0.0,0.0,2.073,9846457.0,1392824.0,1542825887.812
3.518,5.528,87.437,0.0,0.0,3.518,9092406.0,1299729.0,1542825888.812
1.538,5.128,89.744,0.0,0.0,3.590,9633760.0,1364523.0,1542825889.812
1.538,2.564,90.256,0.0,0.0,5.641,9859624.0,1397581.0,1542825890.812
3.061,4.082,89.286,0.0,0.0,3.571,9274779.0,1322695.0,1542825891.812
3.030,6.566,85.859,0.0,0.0,4.545,9004893.0,1275209.0,1542825892.812
2.538,4.061,90.355,0.0,0.0,3.046,8960712.0,1274559.0,1542825893.812
3.093,3.608,89.691,0.0,0.0,3.608,8853351.0,1257494.0,1542825894.812
2.020,5.051,88.889,0.0,0.0,4.040,9785737.0,1387007.0,1542825895.812
2.041,4.082,90.306,0.0,0.0,3.571,9742454.0,1384959.0,1542825896.812
2.030,5.584,89.340,0.0,0.0,3.046,8749002.0,1241639.0,1542825897.812
2.577,4.639,90.722,0.0,0.0,2.062,8808691.0,1252077.0,1542825898.812
2.970,7.426,86.634,0.0,0.0,2.970,9551339.0,1357647.0,1542825899.812
2.538,5.584,88.832,0.0,0.0,3.046,7450688.0,1058580.0,1542825900.812
