"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:9_vc_2_worker_64_rep_3_sharded_true.csv -T 1 90",,,,"Date:","21 Nov 2018 18:56:05 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
3.423,0.957,94.862,0.316,0.0,0.441,0.0,0.0,30681.442,676100.898,0.0,0.0,1216.939,3194.061,1542826565.915
42.021,5.319,50.0,0.0,0.0,2.660,6905247.0,8052093.0,0.0,0.0,0.0,0.0,3373.0,9537.0,1542826566.916
41.347,3.435,52.444,0.0,0.0,2.774,9662091.0,11206209.0,0.0,16384.0,0.0,0.0,4208.0,12327.0,1542826567.916
24.506,2.899,69.565,0.0,0.0,3.030,10416051.0,12032466.0,0.0,0.0,0.0,0.0,4928.0,13234.0,1542826568.916
14.935,4.156,78.442,0.0,0.0,2.468,11861121.0,13686937.0,0.0,0.0,0.0,0.0,5819.0,14898.0,1542826569.916
5.754,4.987,86.317,0.0,0.0,2.941,15289419.0,17625023.0,0.0,0.0,0.0,0.0,7329.0,18959.0,1542826570.916
5.471,4.962,87.150,0.0,0.0,2.417,14110150.0,16261351.0,0.0,0.0,0.0,0.0,6599.0,17399.0,1542826571.916
7.526,4.592,85.459,0.0,0.0,2.423,14491172.0,16722952.0,0.0,0.0,0.0,0.0,6884.0,18008.0,1542826572.917
4.627,3.856,88.817,0.0,0.0,2.699,14280396.0,16467198.0,0.0,0.0,0.0,0.0,6748.0,17652.0,1542826573.916
6.203,5.316,85.823,0.0,0.0,2.658,14308565.0,16501826.0,0.0,0.0,0.0,0.0,6794.0,17797.0,1542826574.916
4.922,4.275,88.601,0.0,0.0,2.202,14977786.0,17253450.0,0.0,0.0,0.0,0.0,7027.0,18442.0,1542826575.916
4.756,4.884,88.303,0.0,0.0,2.057,14847739.0,17112679.0,0.0,0.0,0.0,0.0,6998.0,18355.0,1542826576.916
5.890,4.481,86.812,0.0,0.0,2.817,14659199.0,16889947.0,0.0,0.0,0.0,0.0,7042.0,18450.0,1542826577.916
4.954,4.042,88.918,0.0,0.0,2.086,15416232.0,17782117.0,0.0,0.0,0.0,0.0,7243.0,19127.0,1542826578.916
5.534,4.118,88.031,0.0,0.0,2.317,14681157.0,16925731.0,0.0,0.0,0.0,0.0,6930.0,18301.0,1542826579.916
5.513,4.487,87.308,0.0,0.0,2.692,14690779.0,16915009.0,0.0,0.0,0.0,0.0,6925.0,18219.0,1542826580.916
5.115,5.115,87.340,0.0,0.0,2.430,14771719.0,17047710.0,0.0,0.0,0.0,0.0,6993.0,18321.0,1542826581.916
5.357,5.102,86.607,0.0,0.0,2.934,14437880.0,16649206.0,0.0,0.0,0.0,0.0,6775.0,17835.0,1542826582.916
5.135,5.135,87.420,0.257,0.0,2.054,13674341.0,15759190.0,0.0,90112.0,0.0,0.0,6376.0,16969.0,1542826583.916
5.905,5.006,86.650,0.0,0.0,2.439,15165741.0,17453551.0,0.0,0.0,0.0,0.0,7103.0,18785.0,1542826584.916
5.0,4.872,88.205,0.0,0.0,1.923,14317748.0,16520554.0,0.0,0.0,0.0,0.0,6664.0,17758.0,1542826585.916
5.270,4.756,87.532,0.0,0.0,2.442,13537856.0,15613114.0,0.0,0.0,0.0,0.0,6400.0,16860.0,1542826586.916
6.010,4.220,87.212,0.0,0.0,2.558,15087889.0,17377373.0,0.0,8192.0,0.0,0.0,7087.0,18720.0,1542826587.917
5.141,4.242,87.789,0.0,0.0,2.828,15418765.0,17790541.0,0.0,0.0,0.0,0.0,7256.0,19102.0,1542826588.916
5.732,5.096,86.879,0.0,0.0,2.293,15263639.0,17587461.0,0.0,0.0,0.0,0.0,7207.0,18984.0,1542826589.916
5.696,5.316,86.329,0.0,0.0,2.658,15689370.0,18067890.0,0.0,0.0,0.0,0.0,7306.0,19354.0,1542826590.916
5.019,4.505,88.160,0.0,0.0,2.317,14353515.0,16552651.0,0.0,0.0,0.0,0.0,6774.0,17924.0,1542826591.916
5.109,5.236,87.356,0.0,0.0,2.299,15164099.0,17470764.0,0.0,0.0,0.0,0.0,7106.0,18871.0,1542826592.916
5.216,5.344,87.150,0.0,0.0,2.290,15540559.0,17893730.0,0.0,0.0,0.0,0.0,7216.0,19025.0,1542826593.916
4.787,4.140,88.875,0.0,0.0,2.199,14937924.0,17238560.0,0.0,0.0,0.0,0.0,7036.0,18610.0,1542826594.916
4.370,4.499,88.689,0.0,0.0,2.442,14322656.0,16515400.0,0.0,0.0,0.0,0.0,6720.0,17838.0,1542826595.916
4.609,4.738,87.836,0.0,0.0,2.817,14765775.0,17010133.0,0.0,0.0,0.0,0.0,6925.0,18327.0,1542826596.916
5.052,3.627,89.119,0.130,0.0,2.073,14820952.0,17089010.0,0.0,9015296.0,0.0,0.0,6910.0,18453.0,1542826597.916
4.835,4.962,87.405,0.0,0.0,2.799,14786330.0,17046257.0,0.0,0.0,0.0,0.0,6906.0,18459.0,1542826598.916
5.031,5.283,86.792,0.0,0.0,2.893,14860635.0,17126769.0,0.0,0.0,0.0,0.0,6963.0,18547.0,1542826599.918
5.058,4.280,88.067,0.0,0.0,2.594,15379961.0,17736617.0,0.0,0.0,0.0,0.0,7190.0,19116.0,1542826600.916
5.256,4.231,88.590,0.0,0.0,1.923,13245045.0,15258182.0,0.0,0.0,0.0,0.0,6187.0,16326.0,1542826601.916
4.663,4.145,88.212,0.0,0.0,2.979,15266514.0,17600944.0,0.0,0.0,0.0,0.0,7156.0,19041.0,1542826602.916
4.872,3.846,88.462,0.0,0.0,2.821,14338562.0,16530697.0,0.0,0.0,0.0,0.0,6682.0,17711.0,1542826603.916
3.911,4.172,89.309,0.0,0.0,2.608,15142183.0,17461749.0,0.0,0.0,0.0,0.0,7140.0,18924.0,1542826604.916
