"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:3_vc_2_worker_64_rep_3_sharded_false.csv -T 1 90",,,,"Date:","21 Nov 2018 19:24:07 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
3.686,1.039,94.511,0.263,0.0,0.502,0.0,0.0,28806.438,560960.093,0.0,0.0,1343.762,3529.754,1542828247.688
41.113,4.071,52.374,0.0,0.0,2.442,7409527.0,10624311.0,0.0,0.0,0.0,0.0,3722.0,9956.0,1542828248.689
40.584,3.979,53.183,0.0,0.0,2.255,9176666.0,13129350.0,0.0,0.0,0.0,0.0,4100.0,11842.0,1542828249.689
10.968,5.548,80.903,0.0,0.0,2.581,12278290.0,17521154.0,0.0,8192.0,0.0,0.0,5486.0,15534.0,1542828250.689
9.524,4.247,83.398,0.0,0.0,2.831,12928063.0,18390021.0,0.0,0.0,0.0,0.0,6210.0,16376.0,1542828251.689
6.369,5.096,86.115,0.0,0.0,2.420,13975734.0,19871690.0,0.0,0.0,0.0,0.0,6607.0,17460.0,1542828252.689
4.540,5.044,86.255,0.0,0.0,4.161,14882910.0,21149787.0,0.0,0.0,0.0,0.0,6987.0,18702.0,1542828253.689
5.513,4.231,87.692,0.0,0.0,2.564,14435567.0,20529731.0,0.0,0.0,0.0,0.0,6839.0,18227.0,1542828254.689
4.381,4.253,88.789,0.0,0.0,2.577,14211787.0,20180558.0,0.0,0.0,0.0,0.0,6668.0,17737.0,1542828255.689
5.549,5.801,86.129,0.0,0.0,2.522,14582801.0,20737410.0,0.0,0.0,0.0,0.0,6768.0,18150.0,1542828256.689
5.128,4.231,87.949,0.0,0.0,2.692,14203610.0,20194171.0,0.0,0.0,0.0,0.0,6692.0,17793.0,1542828257.689
4.615,4.615,88.333,0.0,0.0,2.436,14263136.0,20292770.0,0.0,0.0,0.0,0.0,6731.0,17797.0,1542828258.689
5.210,4.066,86.912,0.0,0.0,3.812,14082363.0,20028863.0,0.0,0.0,0.0,0.0,6681.0,17703.0,1542828259.689
5.457,5.076,86.802,0.0,0.0,2.665,15208132.0,21604068.0,0.0,0.0,0.0,0.0,7134.0,19060.0,1542828260.689
4.615,4.487,88.077,0.0,0.0,2.821,14086348.0,20042902.0,0.0,0.0,0.0,0.0,6700.0,17743.0,1542828261.689
4.464,5.612,86.480,0.0,0.0,3.444,14877430.0,21134763.0,0.0,0.0,0.0,0.0,7073.0,18766.0,1542828262.689
5.210,6.607,85.515,0.0,0.0,2.668,15316690.0,21754836.0,0.0,0.0,0.0,0.0,7248.0,19191.0,1542828263.689
4.929,4.410,88.586,0.0,0.0,2.075,14267436.0,20305914.0,0.0,0.0,0.0,0.0,6808.0,18075.0,1542828264.689
4.657,4.916,87.451,0.259,0.0,2.717,14991518.0,21296911.0,0.0,94208.0,0.0,0.0,7145.0,18830.0,1542828265.689
5.860,5.223,86.242,0.0,0.0,2.675,14867571.0,21141669.0,0.0,0.0,0.0,0.0,7011.0,18697.0,1542828266.689
6.053,6.053,85.372,0.0,0.0,2.522,15726724.0,22349924.0,0.0,0.0,0.0,0.0,7471.0,19810.0,1542828267.693
6.091,5.838,84.898,0.0,0.0,3.173,15425837.0,21910339.0,0.0,0.0,0.0,0.0,7323.0,19502.0,1542828268.689
4.353,5.762,87.324,0.0,0.0,2.561,15118800.0,21504396.0,0.0,0.0,0.0,0.0,7141.0,18890.0,1542828269.689
4.738,4.994,87.580,0.0,0.0,2.689,15307634.0,21758677.0,0.0,0.0,0.0,0.0,7151.0,19210.0,1542828270.689
4.768,4.253,88.402,0.0,0.0,2.577,15226153.0,21622158.0,0.0,0.0,0.0,0.0,7090.0,19005.0,1542828271.689
4.621,4.878,87.420,0.0,0.0,3.081,15673348.0,22255217.0,0.0,0.0,0.0,0.0,7278.0,19510.0,1542828272.689
4.872,4.359,88.077,0.0,0.0,2.692,14576512.0,20746821.0,0.0,0.0,0.0,0.0,6878.0,18404.0,1542828273.689
4.476,4.987,87.596,0.0,0.0,2.941,13587965.0,19305114.0,0.0,0.0,0.0,0.0,6403.0,17268.0,1542828274.689
5.122,5.506,87.068,0.0,0.0,2.305,15505513.0,22046724.0,0.0,0.0,0.0,0.0,7303.0,19530.0,1542828275.689
3.959,4.981,87.612,0.0,0.0,3.448,14630305.0,20777373.0,0.0,36864.0,0.0,0.0,6893.0,18381.0,1542828276.689
5.006,4.878,87.805,0.0,0.0,2.311,15348678.0,21807972.0,0.0,0.0,0.0,0.0,7291.0,19329.0,1542828277.689
4.903,4.387,87.871,0.0,0.0,2.839,15078402.0,21452695.0,0.0,0.0,0.0,0.0,7051.0,18936.0,1542828278.689
5.769,4.615,87.051,0.0,0.0,2.564,15294761.0,21731580.0,0.0,0.0,0.0,0.0,7277.0,19449.0,1542828279.689
4.416,4.675,88.052,0.0,0.0,2.857,15912494.0,22608557.0,0.0,0.0,0.0,0.0,7583.0,20111.0,1542828280.689
4.236,4.493,87.805,0.128,0.0,3.338,14918739.0,21199299.0,0.0,9437184.0,0.0,0.0,7021.0,18851.0,1542828281.689
4.215,5.747,87.995,0.0,0.0,2.043,14822029.0,21085927.0,0.0,0.0,0.0,0.0,7001.0,18766.0,1542828282.689
5.128,4.231,87.692,0.0,0.0,2.949,14517546.0,20638418.0,0.0,0.0,0.0,0.0,6828.0,18250.0,1542828283.689
4.847,5.230,86.990,0.0,0.0,2.934,14962904.0,21245596.0,0.0,0.0,0.0,0.0,7165.0,18927.0,1542828284.691
3.959,5.619,86.845,0.0,0.0,3.576,15517720.0,22059429.0,0.0,0.0,0.0,0.0,7355.0,19608.0,1542828285.689
4.872,4.359,87.692,0.0,0.0,3.077,14976884.0,21293572.0,0.0,0.0,0.0,0.0,7047.0,19026.0,1542828286.689
4.768,4.768,87.887,0.0,0.0,2.577,15523335.0,22066809.0,0.0,0.0,0.0,0.0,7370.0,19437.0,1542828287.689
4.353,4.609,87.836,0.0,0.0,3.201,15216927.0,21614359.0,0.0,0.0,0.0,0.0,7157.0,19169.0,1542828288.690
4.236,4.750,88.832,0.0,0.0,2.182,13980804.0,19888749.0,0.0,0.0,0.0,0.0,6572.0,17662.0,1542828289.689
4.097,5.378,87.324,0.0,0.0,3.201,15314095.0,21760042.0,0.0,0.0,0.0,0.0,7224.0,19273.0,1542828290.689
4.108,4.493,88.703,0.0,0.0,2.696,13990408.0,19907592.0,0.0,0.0,0.0,0.0,6617.0,17604.0,1542828291.689
3.359,4.005,89.406,0.0,0.0,3.230,14271382.0,20274654.0,0.0,0.0,0.0,0.0,6714.0,18007.0,1542828292.689
4.247,4.891,87.902,0.0,0.0,2.960,14436722.0,20534475.0,0.0,0.0,0.0,0.0,6818.0,18251.0,1542828293.689
4.337,5.102,87.628,0.0,0.0,2.934,14849143.0,21095061.0,0.0,0.0,0.0,0.0,7086.0,18942.0,1542828294.689
5.076,5.076,86.675,0.381,0.0,2.792,14899612.0,21196958.0,0.0,73728.0,0.0,0.0,7172.0,18990.0,1542828295.689
5.122,3.969,87.964,0.0,0.0,2.945,14682634.0,20878302.0,0.0,90112.0,0.0,0.0,7009.0,18626.0,1542828296.693
5.934,5.303,85.227,0.0,0.0,3.535,15530119.0,22069822.0,0.0,0.0,0.0,0.0,7441.0,19767.0,1542828297.689
5.405,4.376,87.773,0.0,0.0,2.445,15132128.0,21487601.0,0.0,0.0,0.0,0.0,7165.0,19179.0,1542828298.689
5.115,4.476,87.852,0.0,0.0,2.558,15005586.0,21351527.0,0.0,0.0,0.0,0.0,7153.0,18977.0,1542828299.689
3.484,5.161,87.871,0.0,0.0,3.484,15535321.0,22062029.0,0.0,0.0,0.0,0.0,7386.0,19674.0,1542828300.689
4.076,5.350,87.516,0.0,0.0,3.057,15017358.0,21349444.0,0.0,0.0,0.0,0.0,7031.0,18936.0,1542828301.689
4.609,4.866,87.964,0.0,0.0,2.561,14431851.0,20514193.0,0.0,0.0,0.0,0.0,6875.0,18353.0,1542828302.689
5.044,5.170,86.507,0.0,0.0,3.279,14630625.0,20780969.0,0.0,0.0,0.0,0.0,6844.0,18324.0,1542828303.689
4.370,3.728,89.974,0.0,0.0,1.928,12472340.0,17775412.0,0.0,0.0,0.0,0.0,5918.0,15846.0,1542828304.689
4.669,3.891,89.494,0.0,0.0,1.946,13992180.0,19898833.0,0.0,0.0,0.0,0.0,6642.0,17863.0,1542828305.689
4.247,4.376,88.546,0.0,0.0,2.831,14577570.0,20713756.0,0.0,24576.0,0.0,0.0,6901.0,18432.0,1542828306.689
4.092,4.859,88.363,0.0,0.0,2.685,13861109.0,19704397.0,0.0,0.0,0.0,0.0,6486.0,17428.0,1542828307.689
4.974,4.337,87.755,0.0,0.0,2.934,13395726.0,19049322.0,0.0,0.0,0.0,0.0,6366.0,17075.0,1542828308.689
3.599,4.756,89.075,0.0,0.0,2.571,13895416.0,19774226.0,0.0,0.0,0.0,0.0,6579.0,17487.0,1542828309.689
3.827,4.209,89.158,0.0,0.0,2.806,12675910.0,18050059.0,0.0,0.0,0.0,0.0,5996.0,16086.0,1542828310.689
5.0,4.487,87.692,0.0,0.0,2.821,15009274.0,21328025.0,0.0,8867840.0,0.0,0.0,7079.0,18987.0,1542828311.689
5.612,4.719,86.862,0.0,0.0,2.806,15430476.0,21905716.0,0.0,0.0,0.0,0.0,7236.0,19370.0,1542828312.689
3.121,4.681,89.597,0.0,0.0,2.601,14141057.0,20128057.0,0.0,0.0,0.0,0.0,6771.0,17917.0,1542828313.690
5.076,4.442,87.817,0.0,0.0,2.665,14022906.0,19928825.0,0.0,0.0,0.0,0.0,6638.0,17736.0,1542828314.689
4.493,5.135,88.190,0.0,0.0,2.182,14662409.0,20823953.0,0.0,0.0,0.0,0.0,6895.0,18510.0,1542828315.689
3.599,3.470,89.846,0.0,0.0,3.085,12912740.0,18377497.0,0.0,0.0,0.0,0.0,6023.0,16402.0,1542828316.689
