"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:6_vc_2_worker_64_rep_2_sharded_true.csv -T 1 90",,,,"Date:","21 Nov 2018 18:31:18 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
2.930,0.890,95.389,0.396,0.0,0.394,0.0,0.0,38833.053,837094.700,0.0,0.0,1091.371,2847.353,1542825078.513
41.667,4.704,51.210,0.0,0.0,2.419,6671017.0,8282104.0,0.0,0.0,0.0,0.0,3674.0,9643.0,1542825079.519
37.716,3.187,56.308,0.0,0.0,2.789,8080944.0,10050394.0,0.0,0.0,0.0,0.0,3992.0,10684.0,1542825080.514
27.974,3.268,65.752,0.0,0.0,3.007,10383637.0,12811907.0,0.0,0.0,0.0,0.0,4957.0,13159.0,1542825081.514
16.602,4.280,76.524,0.0,0.0,2.594,12229937.0,15056371.0,0.0,0.0,0.0,0.0,6227.0,15462.0,1542825082.514
4.557,4.427,88.802,0.0,0.0,2.214,14204061.0,17443442.0,0.0,0.0,0.0,0.0,6895.0,17817.0,1542825083.514
4.540,4.799,88.067,0.0,0.0,2.594,15161849.0,18666727.0,0.0,0.0,0.0,0.0,7061.0,19005.0,1542825084.514
7.015,4.974,85.587,0.0,0.0,2.423,14112687.0,17364253.0,0.0,0.0,0.0,0.0,6596.0,17717.0,1542825085.514
5.951,4.916,87.451,0.0,0.0,1.682,14544085.0,17891117.0,0.0,0.0,0.0,0.0,6831.0,18089.0,1542825086.514
5.784,3.985,87.147,0.0,0.0,3.085,14240159.0,17533122.0,0.0,0.0,0.0,0.0,6714.0,17897.0,1542825087.514
5.506,5.250,87.196,0.0,0.0,2.049,14774932.0,18164919.0,0.0,0.0,0.0,0.0,6946.0,18534.0,1542825088.514
4.878,4.878,87.420,0.0,0.0,2.824,14878466.0,18312858.0,0.0,0.0,0.0,0.0,6937.0,18555.0,1542825089.514
6.786,4.353,86.044,0.0,0.0,2.817,14117271.0,17372739.0,0.0,0.0,0.0,0.0,6725.0,17897.0,1542825090.514
4.569,4.047,88.903,0.0,0.0,2.480,15328631.0,18842571.0,0.0,0.0,0.0,0.0,7174.0,19162.0,1542825091.514
