"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:9_vc_2_worker_64_rep_1_sharded_false.csv -T 1 90",,,,"Date:","21 Nov 2018 19:48:11 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
3.887,1.069,94.290,0.227,0.0,0.526,0.0,0.0,24724.807,492096.272,0.0,0.0,1404.263,3690.582,1542829691.080
40.108,3.365,54.374,0.0,0.0,2.153,7180475.0,8385875.0,0.0,0.0,0.0,0.0,3288.0,9445.0,1542829692.081
38.705,3.170,55.614,0.0,0.0,2.510,8669849.0,10056604.0,0.0,8192.0,0.0,0.0,3803.0,10807.0,1542829693.081
12.758,4.381,80.026,0.0,0.0,2.835,13359523.0,15424351.0,0.0,0.0,0.0,0.0,5691.0,16627.0,1542829694.081
9.044,4.134,83.850,0.0,0.0,2.972,14531991.0,16736863.0,0.0,0.0,0.0,0.0,6673.0,17983.0,1542829695.081
4.242,4.242,89.075,0.0,0.0,2.442,14106285.0,16272788.0,0.0,0.0,0.0,0.0,6454.0,17306.0,1542829696.081
5.897,4.744,86.410,0.0,0.0,2.949,15748490.0,18152862.0,0.0,0.0,0.0,0.0,7230.0,19337.0,1542829697.081
5.762,4.353,87.196,0.0,0.0,2.689,15960973.0,18372669.0,0.0,0.0,0.0,0.0,7391.0,19775.0,1542829698.081
5.612,4.209,87.372,0.0,0.0,2.806,15460211.0,17832854.0,0.0,0.0,0.0,0.0,7086.0,18861.0,1542829699.081
4.236,4.621,88.447,0.0,0.0,2.696,14424074.0,16627649.0,0.0,0.0,0.0,0.0,6664.0,17740.0,1542829700.081
4.393,4.264,89.406,0.0,0.0,1.938,14374652.0,16577360.0,0.0,0.0,0.0,0.0,6663.0,17739.0,1542829701.081
6.154,4.103,87.436,0.0,0.0,2.308,14565404.0,16785420.0,0.0,0.0,0.0,0.0,6688.0,17776.0,1542829702.081
4.220,4.987,88.235,0.0,0.0,2.558,14374641.0,16575746.0,0.0,0.0,0.0,0.0,6595.0,17598.0,1542829703.081
4.822,4.569,87.563,0.0,0.0,3.046,14924307.0,17191395.0,0.0,0.0,0.0,0.0,6765.0,18302.0,1542829704.081
4.264,4.393,89.535,0.0,0.0,1.809,14272357.0,16459616.0,0.0,0.0,0.0,0.0,6462.0,17506.0,1542829705.081
5.598,3.944,88.422,0.0,0.0,2.036,14442700.0,16647425.0,0.0,0.0,0.0,0.0,6521.0,17650.0,1542829706.081
6.154,4.744,87.051,0.0,0.0,2.051,15014175.0,17304758.0,0.0,0.0,0.0,0.0,6863.0,18420.0,1542829707.081
3.525,4.178,90.470,0.0,0.0,1.828,14407402.0,16609065.0,0.0,0.0,0.0,0.0,6638.0,17766.0,1542829708.081
4.150,4.669,88.586,0.259,0.0,2.335,15713400.0,18118156.0,0.0,90112.0,0.0,0.0,7205.0,19282.0,1542829709.081
5.045,4.787,88.228,0.0,0.0,1.940,16009099.0,18412822.0,0.0,0.0,0.0,0.0,7311.0,19503.0,1542829710.081
4.780,4.780,87.855,0.0,0.0,2.584,14908063.0,17214243.0,0.0,0.0,0.0,0.0,6879.0,18383.0,1542829711.081
4.453,5.471,87.405,0.0,0.0,2.672,16109135.0,18556494.0,0.0,0.0,0.0,0.0,7366.0,19704.0,1542829712.081
4.242,4.884,88.689,0.0,0.0,2.185,15612587.0,17990078.0,0.0,0.0,0.0,0.0,7219.0,19216.0,1542829713.081
3.876,5.039,88.501,0.0,0.0,2.584,15989153.0,18416910.0,0.0,8192.0,0.0,0.0,7368.0,19805.0,1542829714.081
4.108,4.493,88.960,0.0,0.0,2.439,14862681.0,17139251.0,0.0,0.0,0.0,0.0,6801.0,18226.0,1542829715.081
4.231,4.615,88.846,0.0,0.0,2.308,15066534.0,17362684.0,0.0,0.0,0.0,0.0,6873.0,18468.0,1542829716.081
4.713,4.331,87.898,0.0,0.0,3.057,14719126.0,16973517.0,0.0,0.0,0.0,0.0,6703.0,18180.0,1542829717.081
4.269,5.045,88.357,0.0,0.0,2.329,15689177.0,18076839.0,0.0,0.0,0.0,0.0,7227.0,19356.0,1542829718.081
3.776,4.427,89.062,0.0,0.0,2.734,15977182.0,18415462.0,0.0,4096.0,0.0,0.0,7351.0,19767.0,1542829719.081
4.505,4.633,88.674,0.0,0.0,2.188,15011626.0,17308155.0,0.0,0.0,0.0,0.0,6963.0,18552.0,1542829720.081
4.534,4.145,89.249,0.0,0.0,2.073,15815717.0,18209577.0,0.0,0.0,0.0,0.0,7248.0,19488.0,1542829721.081
4.956,4.066,88.056,0.0,0.0,2.922,15351783.0,17695693.0,0.0,0.0,0.0,0.0,7021.0,18922.0,1542829722.081
4.768,4.253,88.531,0.0,0.0,2.448,16038600.0,18489859.0,0.0,0.0,0.0,0.0,7365.0,19825.0,1542829723.081
5.096,4.713,87.516,0.127,0.0,2.548,15771279.0,18162553.0,0.0,10248192.0,0.0,0.0,7195.0,19299.0,1542829724.081
4.188,4.188,89.791,0.0,0.0,1.832,15902038.0,18349522.0,0.0,0.0,0.0,0.0,7286.0,19627.0,1542829725.081
4.326,5.216,87.913,0.0,0.0,2.545,15321424.0,17638927.0,0.0,0.0,0.0,0.0,7054.0,18936.0,1542829726.081
3.866,4.253,89.562,0.0,0.0,2.320,15001161.0,17306425.0,0.0,0.0,0.0,0.0,6885.0,18375.0,1542829727.081
4.113,4.499,88.817,0.0,0.0,2.571,15302480.0,17627897.0,0.0,0.0,0.0,0.0,7027.0,18853.0,1542829728.081
4.365,5.520,88.062,0.0,0.0,2.054,15821613.0,18249548.0,0.0,0.0,0.0,0.0,7225.0,19487.0,1542829729.081
4.225,4.866,88.348,0.0,0.0,2.561,15037112.0,17313282.0,0.0,0.0,0.0,0.0,6971.0,18652.0,1542829730.081
4.962,4.326,88.041,0.0,0.0,2.672,15361554.0,17723745.0,0.0,0.0,0.0,0.0,7251.0,18979.0,1542829731.083
3.876,4.134,89.276,0.0,0.0,2.713,15379250.0,17731716.0,0.0,0.0,0.0,0.0,7006.0,18861.0,1542829732.081
4.108,4.878,88.703,0.0,0.0,2.311,14913375.0,17186966.0,0.0,0.0,0.0,0.0,6895.0,18432.0,1542829733.081
3.771,4.941,88.817,0.0,0.0,2.471,16428489.0,18923855.0,0.0,0.0,0.0,0.0,7623.0,20290.0,1542829734.081
3.660,4.314,90.327,0.0,0.0,1.699,15340941.0,17670045.0,0.0,0.0,0.0,0.0,7009.0,18669.0,1542829735.081
3.742,4.516,89.161,0.0,0.0,2.581,15412889.0,17770436.0,0.0,0.0,0.0,0.0,7072.0,18878.0,1542829736.081
4.994,4.738,88.220,0.0,0.0,2.049,16009490.0,18445638.0,0.0,0.0,0.0,0.0,7347.0,19622.0,1542829737.081
4.943,5.450,87.579,0.0,0.0,2.028,15591550.0,17983720.0,0.0,0.0,0.0,0.0,7112.0,19173.0,1542829738.081
5.115,4.476,86.829,0.895,0.0,2.685,15966155.0,18396312.0,0.0,77824.0,0.0,0.0,7346.0,19807.0,1542829739.081
4.586,4.968,87.643,0.0,0.0,2.803,16117406.0,18568388.0,0.0,98304.0,0.0,0.0,7386.0,19798.0,1542829740.081
3.964,4.092,87.852,0.0,0.0,4.092,16194563.0,18662823.0,0.0,0.0,0.0,0.0,7366.0,19767.0,1542829741.081
4.574,5.210,88.056,0.0,0.0,2.160,15055843.0,17336556.0,0.0,0.0,0.0,0.0,6965.0,18756.0,1542829742.081
4.689,5.450,87.452,0.0,0.0,2.408,15856608.0,18272886.0,0.0,0.0,0.0,0.0,7217.0,19464.0,1542829743.081
4.247,4.633,88.417,0.0,0.0,2.703,16019074.0,18473103.0,0.0,0.0,0.0,0.0,7284.0,19638.0,1542829744.081
4.231,3.974,88.718,0.0,0.0,3.077,14508718.0,16723830.0,0.0,0.0,0.0,0.0,6691.0,18079.0,1542829745.081
4.0,3.871,89.032,0.0,0.0,3.097,15397156.0,17750452.0,0.0,0.0,0.0,0.0,7056.0,18981.0,1542829746.081
4.103,4.487,89.231,0.0,0.0,2.179,14895456.0,17174702.0,0.0,0.0,0.0,0.0,6865.0,18459.0,1542829747.081
5.464,4.193,87.929,0.0,0.0,2.414,14909382.0,17182471.0,0.0,0.0,0.0,0.0,6840.0,18391.0,1542829748.081
4.342,4.215,88.506,0.0,0.0,2.937,14910669.0,17180837.0,0.0,0.0,0.0,0.0,6808.0,18290.0,1542829749.081
