"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_1:6_vc_2_worker_64_rep_3_sharded_true.csv -T 1 90",,,,"Date:","21 Nov 2018 18:37:26 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.045,1.439,96.143,0.619,0.0,0.753,0.0,0.0,1542825446.234
2.513,3.015,92.965,0.0,0.0,1.508,4204989.0,832710.0,1542825447.235
2.500,5.0,90.500,0.0,0.0,2.0,6178647.0,1202836.0,1542825448.235
1.036,3.109,93.782,0.0,0.0,2.073,6200464.0,1208125.0,1542825449.235
4.103,4.103,90.256,0.0,0.0,1.538,8216596.0,1608754.0,1542825450.235
4.040,4.545,88.889,0.0,0.0,2.525,8519641.0,1661094.0,1542825451.235
2.538,4.569,89.848,0.0,0.0,3.046,8415178.0,1636432.0,1542825452.235
2.564,5.128,88.718,0.0,0.0,3.590,8072988.0,1578738.0,1542825453.235
3.077,3.590,90.769,0.0,0.0,2.564,8271720.0,1619175.0,1542825454.235
3.535,6.566,87.879,0.0,0.0,2.020,8672203.0,1695440.0,1542825455.235
2.551,4.592,89.286,0.0,0.0,3.571,8142500.0,1589777.0,1542825456.235
2.051,4.615,90.769,0.0,0.0,2.564,8506512.0,1656539.0,1542825457.235
2.618,3.141,91.623,0.0,0.0,2.618,8363010.0,1630632.0,1542825458.235
3.535,5.556,87.374,0.0,0.0,3.535,8703899.0,1700592.0,1542825459.235
3.030,4.545,88.889,0.0,0.0,3.535,8506796.0,1665283.0,1542825460.235
2.073,4.145,90.674,0.0,0.0,3.109,8902469.0,1733045.0,1542825461.235
2.500,5.0,87.500,1.0,0.0,4.0,8638696.0,1690392.0,1542825462.235
2.591,5.181,89.637,0.0,0.0,2.591,8693740.0,1696699.0,1542825463.235
3.077,3.590,90.256,0.0,0.0,3.077,8615592.0,1685260.0,1542825464.235
3.518,7.035,87.437,0.0,0.0,2.010,9004002.0,1757715.0,1542825465.235
2.564,4.615,89.744,0.0,0.0,3.077,8663444.0,1695502.0,1542825466.235
3.960,5.446,86.139,0.0,0.0,4.455,8885104.0,1728415.0,1542825467.235
3.061,5.612,87.755,0.0,0.0,3.571,8877821.0,1732161.0,1542825468.235
4.0,4.500,87.500,0.0,0.0,4.0,8898360.0,1741281.0,1542825469.235
2.062,4.124,90.206,0.0,0.0,3.608,8885073.0,1728371.0,1542825470.235
2.646,3.175,92.593,0.0,0.0,1.587,8268871.0,1618353.0,1542825471.236
2.538,6.599,86.802,0.0,0.0,4.061,8371450.0,1643909.0,1542825472.235
3.077,5.128,89.231,0.0,0.0,2.564,8632968.0,1681881.0,1542825473.235
3.093,5.155,89.175,0.0,0.0,2.577,8938703.0,1751063.0,1542825474.235
2.956,7.389,86.207,0.0,0.0,3.448,8963619.0,1743603.0,1542825475.235
2.051,5.641,89.231,0.0,0.0,3.077,9076583.0,1772670.0,1542825476.235
3.535,5.556,87.879,0.0,0.0,3.030,8690791.0,1700484.0,1542825477.235
3.046,5.584,87.817,0.0,0.0,3.553,8685141.0,1691959.0,1542825478.235
4.082,4.082,89.796,0.0,0.0,2.041,8672134.0,1696151.0,1542825479.235
2.985,6.468,87.065,0.0,0.0,3.483,8745901.0,1702475.0,1542825480.235
2.538,5.584,88.832,0.0,0.0,3.046,8351489.0,1634342.0,1542825481.235
2.551,4.082,89.796,0.0,0.0,3.571,8680757.0,1696265.0,1542825482.235
1.546,5.155,89.691,0.0,0.0,3.608,8341217.0,1629690.0,1542825483.238
4.569,4.569,88.325,0.0,0.0,2.538,8495347.0,1660876.0,1542825484.235
4.020,4.523,88.442,0.0,0.0,3.015,8506704.0,1656596.0,1542825485.235
2.551,4.082,90.306,0.0,0.0,3.061,8345532.0,1625818.0,1542825486.235
2.604,3.125,91.667,0.0,0.0,2.604,8377549.0,1643329.0,1542825487.235
2.094,5.236,90.576,0.0,0.0,2.094,8598062.0,1680921.0,1542825488.235
1.546,4.124,90.722,0.0,0.0,3.608,8571901.0,1671334.0,1542825489.235
3.046,6.599,88.325,0.0,0.0,2.030,8734297.0,1702224.0,1542825490.235
1.036,4.145,91.710,0.0,0.0,3.109,8397755.0,1636016.0,1542825491.235
3.030,5.051,89.394,0.0,0.0,2.525,8145479.0,1589558.0,1542825492.235
3.571,5.102,86.735,1.020,0.0,3.571,8451519.0,1658589.0,1542825493.235
3.077,3.590,89.744,0.0,0.0,3.590,8458834.0,1646633.0,1542825494.235
1.554,4.145,91.710,0.0,0.0,2.591,8537237.0,1670188.0,1542825495.235
3.077,4.103,89.744,0.0,0.0,3.077,8486223.0,1655699.0,1542825496.235
2.551,4.592,89.286,0.0,0.0,3.571,8811306.0,1721673.0,1542825497.235
3.077,5.641,88.718,0.0,0.0,2.564,8650171.0,1686550.0,1542825498.235
3.535,4.545,87.879,0.0,0.0,4.040,8873383.0,1731822.0,1542825499.235
3.046,4.061,88.832,0.0,0.0,4.061,9133375.0,1783312.0,1542825500.235
2.030,5.076,89.848,0.0,0.0,3.046,8376274.0,1639472.0,1542825501.235
3.030,4.545,88.384,0.0,0.0,4.040,8412259.0,1640527.0,1542825502.235
3.553,4.569,88.325,0.0,0.0,3.553,8350030.0,1630330.0,1542825503.235
1.554,4.145,90.674,0.0,0.0,3.627,8280336.0,1615152.0,1542825504.235
4.500,5.0,87.500,0.0,0.0,3.0,8542962.0,1674170.0,1542825505.235
2.577,3.093,91.237,0.0,0.0,3.093,8576387.0,1675767.0,1542825506.235
2.551,5.102,89.796,0.0,0.0,2.551,8410681.0,1636222.0,1542825507.235
3.015,6.533,87.940,0.0,0.0,2.513,8112222.0,1588595.0,1542825508.235
2.564,3.077,91.282,0.0,0.0,3.077,8606626.0,1676913.0,1542825509.235
3.046,5.076,90.863,0.0,0.0,1.015,8041052.0,1569001.0,1542825510.235
2.551,3.571,89.796,0.0,0.0,4.082,8360278.0,1638970.0,1542825511.235
3.015,5.528,88.442,0.0,0.0,3.015,8384839.0,1635071.0,1542825512.237
2.030,6.091,88.832,0.0,0.0,3.046,8128062.0,1589367.0,1542825513.235
3.093,4.639,90.206,0.0,0.0,2.062,8442870.0,1650154.0,1542825514.235
2.604,3.646,91.146,0.0,0.0,2.604,9015540.0,1753172.0,1542825515.235
3.046,5.076,90.355,0.0,0.0,1.523,8123823.0,1589291.0,1542825516.235
3.980,5.473,87.562,0.0,0.0,2.985,8333884.0,1629288.0,1542825517.234
3.061,4.082,89.796,0.0,0.0,3.061,8484816.0,1651803.0,1542825518.235
3.015,4.523,89.447,0.0,0.0,3.015,8002023.0,1563549.0,1542825519.235
2.051,4.615,90.256,0.0,0.0,3.077,8260029.0,1614459.0,1542825520.235
2.030,4.569,90.355,0.0,0.0,3.046,8362981.0,1630518.0,1542825521.237
3.030,5.051,88.384,0.0,0.0,3.535,8685081.0,1696250.0,1542825522.235
2.591,4.145,88.601,1.036,0.0,3.627,8238263.0,1609364.0,1542825523.235
1.538,5.128,91.282,0.0,0.0,2.051,8358672.0,1634790.0,1542825524.235
2.051,3.590,90.769,0.0,0.0,3.590,8597977.0,1676467.0,1542825525.235
3.077,5.128,89.744,0.0,0.0,2.051,8368955.0,1634891.0,1542825526.235
2.062,4.124,91.753,0.0,0.0,2.062,8336896.0,1625657.0,1542825527.235
2.041,5.612,89.796,0.0,0.0,2.551,7906338.0,1547741.0,1542825528.235
4.0,5.0,88.0,0.0,0.0,3.0,8320865.0,1624755.0,1542825529.235
3.061,3.571,89.796,0.0,0.0,3.571,9015886.0,1762324.0,1542825530.235
2.551,5.102,89.796,0.0,0.0,2.551,8432520.0,1641367.0,1542825531.235
3.646,5.208,88.021,0.0,0.0,3.125,8655738.0,1695255.0,1542825532.235
4.103,4.615,87.692,0.0,0.0,3.590,8657443.0,1695145.0,1542825533.235
3.046,5.076,89.340,0.0,0.0,2.538,8519643.0,1656677.0,1542825534.235
3.046,4.569,88.325,0.0,0.0,4.061,8512508.0,1665475.0,1542825535.235
4.569,4.061,88.832,0.0,0.0,2.538,7945549.0,1549300.0,1542825536.235
