"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_0:1_vc_40_rep_1.csv -T 1 90",,,,"Date:","23 Oct 2018 13:10:16 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
3.412,5.305,86.905,1.278,0.0,3.100,0.0,0.0,1540300216.959
2.041,7.143,88.265,0.0,0.0,2.551,25382002.0,879742.0,1540300217.960
2.525,5.051,88.384,0.0,0.0,4.040,25582178.0,887100.0,1540300218.960
2.525,6.061,87.374,0.0,0.0,4.040,25391887.0,884201.0,1540300219.960
3.571,5.102,89.286,0.0,0.0,2.041,25574956.0,886621.0,1540300220.960
2.525,6.566,88.384,0.0,0.0,2.525,25582043.0,886813.0,1540300221.960
3.015,6.030,86.432,0.0,0.0,4.523,25393454.0,883153.0,1540300222.960
3.500,6.500,87.0,0.0,0.0,3.0,25579549.0,887041.0,1540300223.962
3.015,6.030,85.427,1.508,0.0,4.020,25580878.0,886800.0,1540300224.960
4.040,6.566,85.859,0.0,0.0,3.535,25392989.0,884306.0,1540300225.960
4.040,7.576,85.354,0.0,0.0,3.030,25380072.0,885116.0,1540300226.960
2.525,5.556,87.374,0.0,0.0,4.545,25383317.0,879970.0,1540300227.960
4.500,6.0,86.500,0.0,0.0,3.0,25391841.0,884522.0,1540300228.960
1.538,5.641,90.256,0.0,0.0,2.564,25382804.0,880547.0,1540300229.960
3.500,6.0,87.500,0.0,0.0,3.0,24231714.0,839703.0,1540300230.960
2.577,3.608,88.660,0.0,0.0,5.155,25391702.0,884178.0,1540300231.960
2.538,7.107,87.817,0.0,0.0,2.538,25383115.0,879699.0,1540300232.960
2.030,5.076,88.832,0.0,0.0,4.061,25383183.0,879990.0,1540300233.960
3.590,5.641,88.718,0.0,0.0,2.051,25393126.0,884449.0,1540300234.960
3.030,6.061,88.889,0.0,0.0,2.020,25357111.0,878826.0,1540300235.960
2.030,6.599,88.325,0.0,0.0,3.046,25407472.0,880234.0,1540300236.960
2.513,7.538,87.437,0.0,0.0,2.513,25394605.0,884755.0,1540300237.960
2.538,5.076,88.325,0.0,0.0,4.061,25579372.0,886252.0,1540300238.960
3.535,6.061,87.879,0.0,0.0,2.525,25381717.0,879604.0,1540300239.960
2.538,6.091,87.310,0.0,0.0,4.061,25394669.0,884208.0,1540300240.960
