"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_0:1_vc_4_rep_2.csv -T 1 90",,,,"Date:","23 Oct 2018 12:23:32 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
4.314,4.775,84.309,3.014,0.0,3.589,0.0,0.0,1540297412.253
3.608,5.670,84.536,0.0,0.0,6.186,26678669.0,928187.0,1540297413.254
4.020,6.030,83.920,0.0,0.0,6.030,25388786.0,879329.0,1540297414.254
3.590,4.615,86.667,0.0,0.0,5.128,25385992.0,879308.0,1540297415.254
4.523,7.035,83.417,0.0,0.0,5.025,25367117.0,882572.0,1540297416.254
3.646,4.688,87.500,0.0,0.0,4.167,25400383.0,879317.0,1540297417.254
3.500,5.0,83.500,0.0,0.0,8.0,25266256.0,874474.0,1540297418.254
5.155,5.155,81.443,2.062,0.0,6.186,25501767.0,888852.0,1540297419.254
1.546,6.186,86.082,0.0,0.0,6.186,25391714.0,879687.0,1540297420.254
2.030,6.091,84.772,0.0,0.0,7.107,25320813.0,877242.0,1540297421.254
4.061,6.599,84.264,0.0,0.0,5.076,25433485.0,885335.0,1540297422.254
2.041,6.633,85.204,0.0,0.0,6.122,25417632.0,879867.0,1540297423.254
3.465,7.921,82.178,0.495,0.0,5.941,25374442.0,879428.0,1540297424.254
2.604,6.771,85.938,0.0,0.0,4.688,25387360.0,883196.0,1540297425.254
1.531,7.143,85.714,0.0,0.0,5.612,25365794.0,878765.0,1540297426.254
2.604,5.208,86.458,2.083,0.0,3.646,22530884.0,780733.0,1540297427.254
5.076,6.091,84.264,0.0,0.0,4.569,24444162.0,850905.0,1540297428.254
3.553,7.107,84.264,0.0,0.0,5.076,25413462.0,880097.0,1540297429.254
3.535,5.556,84.343,0.0,0.0,6.566,25361386.0,878455.0,1540297430.254
4.523,7.538,81.910,0.0,0.0,6.030,24252751.0,844963.0,1540297431.254
3.141,3.665,88.482,0.0,0.0,4.712,25387396.0,879848.0,1540297432.254
4.020,7.035,83.920,0.0,0.0,5.025,25615433.0,887097.0,1540297433.254
4.167,6.771,83.333,0.0,0.0,5.729,25355641.0,882538.0,1540297434.254
3.093,6.701,86.598,0.0,0.0,3.608,25368623.0,878731.0,1540297435.254
2.525,7.071,81.818,2.525,0.0,6.061,25404690.0,879230.0,1540297436.254
3.571,5.612,83.673,1.020,0.0,6.122,25384597.0,883938.0,1540297437.254
3.608,5.670,85.567,0.0,0.0,5.155,25417694.0,879766.0,1540297438.254
4.950,6.931,82.673,0.0,0.0,5.446,25422034.0,880994.0,1540297439.254
3.125,6.250,86.979,0.0,0.0,3.646,25518827.0,887818.0,1540297440.254
3.571,6.633,86.224,0.0,0.0,3.571,25387427.0,878991.0,1540297441.254
2.591,4.145,86.528,0.0,0.0,6.736,24246233.0,830637.0,1540297442.254
2.062,7.216,84.536,0.0,0.0,6.186,25742250.0,905379.0,1540297443.254
4.040,6.061,83.838,0.0,0.0,6.061,25385944.0,878741.0,1540297444.254
2.525,7.576,82.323,2.525,0.0,5.051,25388808.0,879949.0,1540297445.254
4.145,6.218,85.492,0.0,0.0,4.145,25378786.0,882722.0,1540297446.254
3.125,4.167,87.500,0.0,0.0,5.208,25391657.0,879181.0,1540297447.254
4.545,5.556,84.848,0.0,0.0,5.051,25387345.0,879795.0,1540297448.254
5.076,5.584,83.756,0.0,0.0,5.584,25339724.0,881559.0,1540297449.254
2.051,6.154,85.128,0.0,0.0,6.667,25430688.0,880164.0,1540297450.254
3.061,6.633,85.204,0.0,0.0,5.102,25388883.0,879419.0,1540297451.254
3.535,8.081,84.343,0.0,0.0,4.040,25367193.0,883321.0,1540297452.254
3.109,5.699,83.938,2.073,0.0,5.181,25416111.0,879842.0,1540297453.254
2.604,6.771,85.417,0.0,0.0,5.208,25369822.0,878968.0,1540297454.254
4.902,5.882,82.353,0.0,0.0,6.863,25381635.0,884065.0,1540297455.254
2.062,6.186,87.113,0.0,0.0,4.639,25352785.0,877077.0,1540297456.258
2.116,6.349,87.831,0.0,0.0,3.704,25404675.0,880648.0,1540297457.254
2.094,7.330,86.387,0.0,0.0,4.188,25259268.0,879310.0,1540297458.254
3.627,6.736,86.528,0.0,0.0,3.109,25527368.0,884214.0,1540297459.254
3.500,5.500,84.0,0.0,0.0,7.0,25371621.0,878717.0,1540297460.254
3.627,8.290,81.865,0.0,0.0,6.218,25368343.0,888269.0,1540297461.254
2.551,8.163,83.163,2.551,0.0,3.571,25417689.0,880297.0,1540297462.254
4.020,6.533,83.920,0.0,0.0,5.528,25062506.0,867903.0,1540297463.254
2.577,6.186,85.052,0.0,0.0,6.186,25302164.0,868019.0,1540297464.254
4.124,7.732,84.021,0.0,0.0,4.124,24303982.0,854325.0,1540297465.254
4.020,6.030,83.920,0.0,0.0,6.030,25566313.0,885557.0,1540297466.254
3.518,7.538,83.920,0.0,0.0,5.025,25416201.0,879673.0,1540297467.254
3.665,6.283,85.340,1.047,0.0,3.665,25372575.0,883820.0,1540297468.254
3.518,7.035,83.920,0.0,0.0,5.528,25387124.0,879485.0,1540297469.254
1.058,4.762,88.360,0.0,0.0,5.820,25365738.0,878786.0,1540297470.254
4.124,5.155,83.505,1.546,0.0,5.670,25341256.0,880992.0,1540297471.254
3.125,6.250,86.458,0.0,0.0,4.167,25456207.0,882047.0,1540297472.254
3.665,4.188,87.958,0.0,0.0,4.188,25374368.0,879507.0,1540297473.254
4.663,6.736,84.974,0.0,0.0,3.627,25392910.0,883428.0,1540297474.254
4.040,6.566,84.848,0.0,0.0,4.545,25396006.0,879282.0,1540297475.254
3.535,6.061,84.343,0.0,0.0,6.061,25346862.0,874416.0,1540297476.254
3.627,4.663,86.528,0.0,0.0,5.181,23195276.0,812070.0,1540297477.254
