"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:0_vc_8_rep_1.csv -T 1 90",,,,"Date:","23 Oct 2018 12:26:47 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
6.220,5.489,83.429,4.552,0.0,0.310,0.0,0.0,1540297607.076
6.122,4.082,89.796,0.0,0.0,0.0,11596306.0,379417.0,1540297608.078
2.083,4.167,93.750,0.0,0.0,0.0,10087562.0,326496.0,1540297609.078
1.042,5.208,92.708,0.0,0.0,1.042,10241772.0,330696.0,1540297610.080
1.031,6.186,91.753,0.0,0.0,1.031,9820773.0,322889.0,1540297611.078
2.041,6.122,91.837,0.0,0.0,0.0,10378987.0,335860.0,1540297612.078
3.093,3.093,92.784,0.0,0.0,1.031,10413568.0,336980.0,1540297613.078
2.105,4.211,93.684,0.0,0.0,0.0,10453680.0,342645.0,1540297614.078
2.083,3.125,94.792,0.0,0.0,0.0,10634263.0,344120.0,1540297615.078
3.125,4.167,92.708,0.0,0.0,0.0,9621896.0,311360.0,1540297616.078
2.105,3.158,94.737,0.0,0.0,0.0,9272831.0,304237.0,1540297617.078
2.062,4.124,93.814,0.0,0.0,0.0,9643506.0,312060.0,1540297618.078
2.062,4.124,93.814,0.0,0.0,0.0,9572669.0,309600.0,1540297619.078
2.062,5.155,92.784,0.0,0.0,0.0,9454685.0,310117.0,1540297620.077
4.082,4.082,90.816,0.0,0.0,1.020,9680513.0,313524.0,1540297621.078
2.041,5.102,92.857,0.0,0.0,0.0,8975382.0,290572.0,1540297622.078
2.020,6.061,91.919,0.0,0.0,0.0,7540376.0,247913.0,1540297623.078
0.0,5.208,94.792,0.0,0.0,0.0,9864232.0,319200.0,1540297624.078
3.061,4.082,92.857,0.0,0.0,0.0,9669469.0,312900.0,1540297625.078
6.061,6.061,86.869,0.0,0.0,1.010,9291060.0,304723.0,1540297626.078
2.062,4.124,93.814,0.0,0.0,0.0,9483423.0,305760.0,1540297627.078
2.062,4.124,93.814,0.0,0.0,0.0,9872904.0,320600.0,1540297628.077
2.062,4.124,81.443,11.340,0.0,1.031,10021472.0,328457.0,1540297629.077
2.105,2.105,95.789,0.0,0.0,0.0,9291447.0,299616.0,1540297630.078
2.083,4.167,93.750,0.0,0.0,0.0,9349473.0,303660.0,1540297631.078
2.105,3.158,94.737,0.0,0.0,0.0,9415641.0,308857.0,1540297632.078
2.062,4.124,93.814,0.0,0.0,0.0,9781984.0,316540.0,1540297633.078
0.0,3.191,96.809,0.0,0.0,0.0,9306173.0,301140.0,1540297634.078
5.155,7.216,86.598,0.0,0.0,1.031,9331891.0,311639.0,1540297635.078
3.158,3.158,93.684,0.0,0.0,0.0,9947853.0,321938.0,1540297636.078
2.083,4.167,93.750,0.0,0.0,0.0,9872958.0,319574.0,1540297637.078
3.061,4.082,91.837,0.0,0.0,1.020,10014091.0,328189.0,1540297638.078
2.062,5.155,92.784,0.0,0.0,0.0,9539742.0,308700.0,1540297639.078
2.0,5.0,92.0,0.0,0.0,1.0,9682450.0,313320.0,1540297640.078
4.167,6.250,89.583,0.0,0.0,0.0,9307532.0,305357.0,1540297641.078
1.031,5.155,93.814,0.0,0.0,0.0,10141077.0,328160.0,1540297642.078
2.020,5.051,91.919,0.0,0.0,1.010,9959340.0,322280.0,1540297643.078
1.075,2.151,96.774,0.0,0.0,0.0,9567082.0,313757.0,1540297644.078
3.061,4.082,92.857,0.0,0.0,0.0,9479213.0,306740.0,1540297645.078
2.083,5.208,92.708,0.0,0.0,0.0,9431511.0,304146.0,1540297646.078
1.042,4.167,94.792,0.0,0.0,0.0,9419743.0,309919.0,1540297647.077
1.042,5.208,93.750,0.0,0.0,0.0,9509657.0,307852.0,1540297648.078
1.020,5.102,93.878,0.0,0.0,0.0,9479051.0,306740.0,1540297649.078
4.040,4.040,91.919,0.0,0.0,0.0,9557041.0,309260.0,1540297650.078
4.124,4.124,91.753,0.0,0.0,0.0,9195089.0,301717.0,1540297651.078
2.105,2.105,95.789,0.0,0.0,0.0,9496508.0,307300.0,1540297652.078
1.020,6.122,91.837,0.0,0.0,1.020,10332658.0,334398.0,1540297653.078
3.093,4.124,91.753,0.0,0.0,1.031,10151254.0,332657.0,1540297654.078
4.082,4.082,91.837,0.0,0.0,0.0,10318441.0,333900.0,1540297655.078
2.062,6.186,91.753,0.0,0.0,0.0,10110726.0,327180.0,1540297656.078
3.093,5.155,91.753,0.0,0.0,0.0,10441054.0,342037.0,1540297657.078
1.064,3.191,95.745,0.0,0.0,0.0,10409149.0,336840.0,1540297658.078
1.010,6.061,88.889,3.030,0.0,1.010,10339914.0,334600.0,1540297659.078
1.031,6.186,91.753,0.0,0.0,1.031,10980368.0,358853.0,1540297660.077
3.061,6.122,90.816,0.0,0.0,0.0,9972423.0,323400.0,1540297661.078
2.105,2.105,95.789,0.0,0.0,0.0,10374801.0,335720.0,1540297662.078
3.125,4.167,91.667,0.0,0.0,1.042,10272687.0,337291.0,1540297663.078
2.083,4.167,93.750,0.0,0.0,0.0,10270926.0,332360.0,1540297664.078
1.042,4.167,94.792,0.0,0.0,0.0,10148286.0,328324.0,1540297665.078
5.155,6.186,88.660,0.0,0.0,0.0,10125167.0,331817.0,1540297666.078
3.125,3.125,93.750,0.0,0.0,0.0,9855729.0,319014.0,1540297667.078
1.064,3.191,95.745,0.0,0.0,0.0,10037256.0,324800.0,1540297668.078
4.0,6.0,89.0,0.0,0.0,1.0,10640036.0,348477.0,1540297669.078
1.042,5.208,93.750,0.0,0.0,0.0,10530406.0,340760.0,1540297670.078
2.041,7.143,90.816,0.0,0.0,0.0,10539133.0,341040.0,1540297671.078
2.105,4.211,93.684,0.0,0.0,0.0,10445401.0,342177.0,1540297672.078
2.083,4.167,93.750,0.0,0.0,0.0,10830359.0,350498.0,1540297673.077
0.0,6.186,93.814,0.0,0.0,0.0,10387701.0,336140.0,1540297674.078
4.124,3.093,91.753,0.0,0.0,1.031,10110421.0,331073.0,1540297675.078
3.093,5.155,91.753,0.0,0.0,0.0,10794290.0,349300.0,1540297676.078
3.960,5.941,89.109,0.0,0.0,0.990,10257717.0,331940.0,1540297677.077
3.125,5.208,91.667,0.0,0.0,0.0,10531853.0,344977.0,1540297678.078
1.042,4.167,94.792,0.0,0.0,0.0,10041517.0,324940.0,1540297679.078
3.093,3.093,93.814,0.0,0.0,0.0,9776081.0,316416.0,1540297680.078
5.155,4.124,89.691,0.0,0.0,1.031,9536855.0,312777.0,1540297681.078
2.020,6.061,91.919,0.0,0.0,0.0,10573575.0,342160.0,1540297682.078
3.125,3.125,93.750,0.0,0.0,0.0,10655877.0,344540.0,1540297683.078
3.061,5.102,90.816,0.0,0.0,1.020,10324304.0,338537.0,1540297684.078
2.062,4.124,93.814,0.0,0.0,0.0,10430912.0,337540.0,1540297685.078
4.255,1.064,93.617,0.0,0.0,1.064,10277863.0,332656.0,1540297686.078
2.083,5.208,92.708,0.0,0.0,0.0,10397784.0,340637.0,1540297687.078
2.105,3.158,94.737,0.0,0.0,0.0,10223210.0,330820.0,1540297688.078
2.083,3.125,91.667,2.083,0.0,1.042,10775412.0,347636.0,1540297689.078
1.053,4.211,94.737,0.0,0.0,0.0,10492920.0,344837.0,1540297690.078
4.082,6.122,89.796,0.0,0.0,0.0,10566418.0,341958.0,1540297691.078
1.053,4.211,94.737,0.0,0.0,0.0,10197302.0,329980.0,1540297692.078
4.124,5.155,90.722,0.0,0.0,0.0,10211834.0,334617.0,1540297693.078
2.105,2.105,94.737,0.0,0.0,1.053,10396354.0,336420.0,1540297694.078
4.124,9.278,86.598,0.0,0.0,0.0,10127851.0,332244.0,1540297695.078
5.208,4.167,89.583,0.0,0.0,1.042,10856375.0,355477.0,1540297696.078
2.062,5.155,92.784,0.0,0.0,0.0,10192411.0,330572.0,1540297697.078
