"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_0:1_vc_8_rep_3.csv -T 1 90",,,,"Date:","23 Oct 2018 12:34:47 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
3.920,4.924,85.309,2.204,0.0,3.643,0.0,0.0,1540298087.181
2.564,7.179,87.179,0.0,0.0,3.077,25386759.0,884349.0,1540298088.182
3.590,6.667,87.179,0.0,0.0,2.564,25356499.0,879993.0,1540298089.183
1.508,5.528,87.437,0.0,0.0,5.528,22377056.0,776667.0,1540298090.182
4.020,5.528,80.905,3.015,0.0,6.533,24230488.0,843964.0,1540298091.182
4.103,3.590,88.205,0.0,0.0,4.103,25385171.0,880362.0,1540298092.182
2.062,4.639,89.175,0.0,0.0,4.124,25588056.0,887115.0,1540298093.182
2.538,7.107,86.294,0.0,0.0,4.061,25381232.0,883937.0,1540298094.183
2.062,4.639,88.660,0.0,0.0,4.639,25387633.0,881116.0,1540298095.183
3.191,4.787,89.362,0.0,0.0,2.660,25388420.0,879183.0,1540298096.183
4.523,6.533,84.925,0.0,0.0,4.020,25375752.0,883290.0,1540298097.183
2.538,5.076,87.310,0.0,0.0,5.076,25344066.0,878071.0,1540298098.182
2.551,6.122,84.694,2.551,0.0,4.082,25538935.0,886510.0,1540298099.183
3.571,5.612,87.245,0.0,0.0,3.571,25424397.0,886163.0,1540298100.182
2.538,5.584,86.802,0.0,0.0,5.076,25443525.0,882868.0,1540298101.183
2.577,6.186,87.629,0.0,0.0,3.608,25384831.0,880889.0,1540298102.182
3.158,5.263,87.895,0.0,0.0,3.684,25389915.0,884137.0,1540298103.183
2.577,5.670,88.144,0.0,0.0,3.608,25381908.0,880634.0,1540298104.182
2.577,5.155,88.144,0.0,0.0,4.124,25385578.0,879723.0,1540298105.182
2.604,5.729,85.938,0.0,0.0,5.729,25390288.0,883825.0,1540298106.182
5.941,4.950,85.644,0.0,0.0,3.465,25355275.0,879237.0,1540298107.182
3.030,7.071,83.838,2.525,0.0,3.535,25413163.0,880424.0,1540298108.183
3.046,6.599,86.294,0.0,0.0,4.061,25392667.0,883548.0,1540298109.183
4.0,6.500,85.500,0.0,0.0,4.0,25282951.0,877601.0,1540298110.183
3.125,5.208,88.021,0.0,0.0,3.646,25479504.0,882903.0,1540298111.182
3.608,4.639,87.629,0.0,0.0,4.124,25394334.0,884133.0,1540298112.183
3.077,5.128,87.692,0.0,0.0,4.103,25381002.0,880193.0,1540298113.183
2.538,5.584,87.310,0.0,0.0,4.569,25322093.0,877212.0,1540298114.182
4.061,6.091,86.294,0.0,0.0,3.553,25456264.0,886151.0,1540298115.182
2.564,6.154,86.667,0.0,0.0,4.615,25351958.0,879954.0,1540298116.182
2.551,5.612,85.714,2.041,0.0,4.082,25316357.0,877218.0,1540298117.182
2.551,8.163,85.204,0.0,0.0,4.082,25481943.0,887288.0,1540298118.182
1.604,3.743,91.979,0.0,0.0,2.674,25105835.0,870073.0,1540298119.183
2.010,8.040,85.930,0.0,0.0,4.020,25661159.0,890721.0,1540298120.182
4.103,5.128,85.641,0.0,0.0,5.128,25392858.0,884156.0,1540298121.182
4.061,7.107,84.264,1.015,0.0,3.553,25375056.0,884944.0,1540298122.182
1.515,7.071,86.364,0.0,0.0,5.051,25584186.0,887149.0,1540298123.182
4.569,6.091,86.294,0.0,0.0,3.046,25366870.0,884124.0,1540298124.182
2.604,5.208,87.500,2.083,0.0,2.604,25418336.0,880594.0,1540298125.185
2.660,4.255,88.298,0.0,0.0,4.787,25749148.0,892842.0,1540298126.183
3.015,7.035,85.427,0.0,0.0,4.523,25388765.0,882787.0,1540298127.183
4.020,6.030,84.925,0.0,0.0,5.025,25342092.0,879735.0,1540298128.182
3.061,6.122,87.755,0.0,0.0,3.061,25447679.0,881790.0,1540298129.182
3.061,7.143,86.735,0.0,0.0,3.061,25394301.0,883794.0,1540298130.183
4.040,6.061,85.859,0.0,0.0,4.040,25573979.0,887093.0,1540298131.182
3.535,6.061,87.374,0.0,0.0,3.030,25387240.0,879405.0,1540298132.182
3.684,5.789,88.947,0.0,0.0,1.579,25394544.0,883706.0,1540298133.182
2.551,5.102,85.204,2.041,0.0,5.102,25377126.0,879240.0,1540298134.182
2.128,4.255,90.957,0.0,0.0,2.660,25388477.0,879964.0,1540298135.182
1.562,7.812,86.979,0.0,0.0,3.646,25392490.0,883610.0,1540298136.183
3.046,5.584,87.310,0.0,0.0,4.061,25546299.0,887459.0,1540298137.182
