"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_0:1_vc_4_rep_2.csv -T 1 90",,,,"Date:","23 Oct 2018 12:23:32 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
6.683,5.307,82.611,5.098,0.0,0.302,0.0,0.0,1540297412.071
1.064,6.383,91.489,0.0,0.0,1.064,428358.0,12002179.0,1540297413.072
4.040,8.081,84.848,3.030,0.0,0.0,440657.0,12508621.0,1540297414.072
2.105,9.474,88.421,0.0,0.0,0.0,440245.0,12517189.0,1540297415.072
2.083,9.375,88.542,0.0,0.0,0.0,445101.0,12498846.0,1540297416.072
1.064,7.447,91.489,0.0,0.0,0.0,438550.0,12471593.0,1540297417.072
1.053,7.368,91.579,0.0,0.0,0.0,439885.0,12517212.0,1540297418.072
5.102,8.163,86.735,0.0,0.0,0.0,446504.0,12510879.0,1540297419.072
1.075,7.527,90.323,0.0,0.0,1.075,439469.0,12500113.0,1540297420.072
2.151,4.301,93.548,0.0,0.0,0.0,439738.0,12500084.0,1540297421.072
4.167,7.292,88.542,0.0,0.0,0.0,445365.0,12500202.0,1540297422.072
0.0,7.447,92.553,0.0,0.0,0.0,440184.0,12518594.0,1540297423.072
1.064,8.511,90.426,0.0,0.0,0.0,438892.0,12481624.0,1540297424.072
5.208,9.375,85.417,0.0,0.0,0.0,445322.0,12500207.0,1540297425.072
0.0,7.447,92.553,0.0,0.0,0.0,439725.0,12500142.0,1540297426.072
0.0,5.376,94.624,0.0,0.0,0.0,393417.0,11170428.0,1540297427.072
4.040,6.061,87.879,0.0,0.0,2.020,360033.0,10075229.0,1540297428.072
0.0,8.511,91.489,0.0,0.0,0.0,439681.0,12500177.0,1540297429.072
4.167,6.250,88.542,0.0,0.0,1.042,440342.0,12519932.0,1540297430.072
2.151,5.376,91.398,0.0,0.0,1.075,444131.0,12445940.0,1540297431.072
2.198,3.297,94.505,0.0,0.0,0.0,437553.0,12454645.0,1540297432.072
2.105,7.368,90.526,0.0,0.0,0.0,448636.0,12755852.0,1540297433.072
1.087,5.435,92.391,0.0,0.0,1.087,446491.0,12518730.0,1540297434.072
2.128,7.447,90.426,0.0,0.0,0.0,433321.0,12321115.0,1540297435.072
2.062,7.216,89.691,0.0,0.0,1.031,445914.0,12679113.0,1540297436.072
1.087,6.522,92.391,0.0,0.0,0.0,445301.0,12498759.0,1540297437.072
2.151,4.301,93.548,0.0,0.0,0.0,439610.0,12500106.0,1540297438.072
1.075,6.452,92.473,0.0,0.0,0.0,439648.0,12500144.0,1540297439.072
4.348,5.435,89.130,0.0,0.0,1.087,452242.0,12696320.0,1540297440.072
3.061,8.163,87.755,0.0,0.0,1.020,439488.0,12498804.0,1540297441.072
2.128,6.383,91.489,0.0,0.0,0.0,433962.0,12333845.0,1540297442.072
5.155,8.247,86.598,0.0,0.0,0.0,458071.0,12862405.0,1540297443.072
1.064,7.447,89.362,2.128,0.0,0.0,437604.0,12456036.0,1540297444.072
2.151,7.527,90.323,0.0,0.0,0.0,441554.0,12534190.0,1540297445.072
3.093,7.216,87.629,0.0,0.0,2.062,445058.0,12504479.0,1540297446.072
2.041,8.163,88.776,0.0,0.0,1.020,440191.0,12504349.0,1540297447.072
1.064,6.383,92.553,0.0,0.0,0.0,439587.0,12500083.0,1540297448.072
2.198,4.396,93.407,0.0,0.0,0.0,444819.0,12491670.0,1540297449.072
1.075,8.602,90.323,0.0,0.0,0.0,433484.0,12321126.0,1540297450.072
3.125,6.250,89.583,0.0,0.0,1.042,446229.0,12687654.0,1540297451.072
2.151,7.527,90.323,0.0,0.0,0.0,445251.0,12500242.0,1540297452.072
