"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_1:6_vc_2_worker_64_rep_1_sharded_true.csv -T 1 30",,,,"Date:","21 Nov 2018 10:33:49 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
5.466,2.671,86.453,4.650,0.0,0.760,0.0,0.0,1542796429.949
1.500,3.500,92.500,0.0,0.0,2.500,6061310.0,1182023.0,1542796430.950
1.531,3.061,93.367,0.0,0.0,2.041,7329050.0,1435752.0,1542796431.950
1.005,5.025,90.955,0.0,0.0,3.015,8463165.0,1654979.0,1542796432.950
2.030,2.538,92.386,0.0,0.0,3.046,8541387.0,1666138.0,1542796433.950
2.0,5.0,90.500,0.0,0.0,2.500,8499302.0,1656265.0,1542796434.950
3.0,4.500,89.500,0.0,0.0,3.0,8393569.0,1644053.0,1542796435.950
1.546,2.577,93.814,0.0,0.0,2.062,8484847.0,1651708.0,1542796436.950
1.538,2.051,92.821,0.0,0.0,3.590,8382276.0,1635630.0,1542796437.950
2.488,4.975,90.050,0.0,0.0,2.488,8454280.0,1646409.0,1542796438.950
2.041,2.551,92.857,0.0,0.0,2.551,8593777.0,1680362.0,1542796439.950
2.073,3.109,92.746,0.0,0.0,2.073,8281896.0,1623790.0,1542796440.950
1.523,3.553,92.386,0.0,0.0,2.538,8571903.0,1671703.0,1542796441.950
2.551,3.571,91.837,0.0,0.0,2.041,9111226.0,1769116.0,1542796442.950
3.015,3.518,90.452,0.0,0.0,3.015,8708567.0,1714291.0,1542796443.950
2.551,2.041,92.347,0.0,0.0,3.061,8567638.0,1671332.0,1542796444.950
2.010,3.015,89.950,1.005,0.0,4.020,8571851.0,1671356.0,1542796445.950
3.500,5.0,90.500,0.0,0.0,1.0,8481772.0,1651221.0,1542796446.950
3.535,3.535,91.414,0.0,0.0,1.515,8560424.0,1675068.0,1542796447.950
1.546,2.577,93.299,0.0,0.0,2.577,8689455.0,1700952.0,1542796448.950
1.031,2.577,93.299,0.0,0.0,3.093,8460323.0,1654958.0,1542796449.950
2.010,3.015,90.955,0.0,0.0,4.020,8476144.0,1655226.0,1542796450.950
1.546,3.093,93.299,0.0,0.0,2.062,8632726.0,1677629.0,1542796451.950
2.525,4.040,91.414,0.0,0.0,2.020,8464625.0,1655219.0,1542796452.950
1.523,4.061,91.878,0.0,0.0,2.538,8928848.0,1746756.0,1542796453.950
2.500,4.0,90.500,0.0,0.0,3.0,8663302.0,1691297.0,1542796454.950
3.553,3.046,91.371,0.0,0.0,2.030,8377466.0,1614034.0,1542796455.950
2.020,3.030,91.919,0.0,0.0,3.030,8319510.0,1646022.0,1542796456.950
2.525,3.030,92.424,0.0,0.0,2.020,7833543.0,1520582.0,1542796457.950
2.551,3.061,92.347,0.0,0.0,2.041,8609277.0,1681049.0,1542796458.950
2.051,3.077,92.821,0.0,0.0,2.051,7474601.0,1465624.0,1542796459.950
