"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_1:9_vc_2_worker_64_rep_1_sharded_false.csv -T 1 30",,,,"Date:","21 Nov 2018 11:02:40 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
3.469,2.048,91.175,2.510,0.0,0.798,0.0,0.0,1542798160.356
1.020,2.041,94.388,0.0,0.0,2.551,5491337.0,785263.0,1542798161.358
1.523,2.538,92.386,0.0,0.0,3.553,7071296.0,999224.0,1542798162.358
2.020,3.535,91.414,0.0,0.0,3.030,8756441.0,1242168.0,1542798163.358
2.020,5.051,90.909,0.0,0.0,2.020,8870683.0,1258185.0,1542798164.358
1.515,3.535,91.414,0.0,0.0,3.535,8756499.0,1246322.0,1542798165.358
2.030,4.061,91.371,0.0,0.0,2.538,8799607.0,1243365.0,1542798166.358
2.970,4.950,88.614,0.0,0.0,3.465,8831881.0,1261283.0,1542798167.358
2.020,4.040,91.414,0.0,0.0,2.525,8595531.0,1219430.0,1542798168.358
3.015,2.010,90.955,0.0,0.0,4.020,8604305.0,1215848.0,1542798169.358
3.046,2.030,91.878,0.0,0.0,3.046,8627106.0,1231124.0,1542798170.358
2.525,2.525,90.909,0.0,0.0,4.040,8717798.0,1234179.0,1542798171.358
1.538,2.564,92.821,0.0,0.0,3.077,8530544.0,1209183.0,1542798172.358
1.546,2.577,93.814,0.0,0.0,2.062,8361240.0,1190499.0,1542798173.358
4.020,3.015,90.452,0.0,0.0,2.513,8727287.0,1240812.0,1542798174.358
1.015,4.061,91.878,0.0,0.0,3.046,8786889.0,1247264.0,1542798175.358
3.015,5.025,89.447,0.0,0.0,2.513,8704316.0,1231848.0,1542798176.358
1.015,4.061,89.340,2.030,0.0,3.553,8766416.0,1241681.0,1542798177.358
1.546,2.062,92.784,0.0,0.0,3.608,8504534.0,1208562.0,1542798178.358
2.010,4.020,90.452,0.0,0.0,3.518,8856366.0,1257779.0,1542798179.358
2.062,2.062,92.784,0.0,0.0,3.093,8658081.0,1234568.0,1542798180.358
2.538,2.538,90.355,0.0,0.0,4.569,8699825.0,1231752.0,1542798181.358
0.505,3.030,91.414,0.0,0.0,5.051,8669489.0,1230485.0,1542798182.358
3.046,2.030,90.863,0.0,0.0,4.061,8618877.0,1224486.0,1542798183.358
0.995,3.980,90.547,0.0,0.0,4.478,8595805.0,1223912.0,1542798184.358
1.515,3.535,91.414,0.0,0.0,3.535,8643240.0,1217138.0,1542798185.358
1.546,3.608,92.784,0.0,0.0,2.062,8640611.0,1229503.0,1542798186.358
1.554,2.591,93.782,0.0,0.0,2.073,8669463.0,1230461.0,1542798187.358
1.523,3.553,91.878,0.0,0.0,3.046,8526098.0,1208596.0,1542798188.358
3.030,2.020,91.919,0.0,0.0,3.030,8575664.0,1223079.0,1542798189.358
1.554,2.073,95.337,0.0,0.0,1.036,7362230.0,1043035.0,1542798190.358
