"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:6_vc_2_worker_64_rep_1_sharded_true.csv -T 1 30",,,,"Date:","21 Nov 2018 10:33:49 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
2.590,0.707,94.671,1.814,0.0,0.217,0.0,0.0,208140.807,2535104.548,0.0,0.0,989.149,2627.078,1542796429.721
32.089,3.873,62.379,0.0,0.0,1.660,8219060.0,9100199.0,0.0,0.0,0.0,0.0,3991.0,11218.0,1542796430.722
27.147,2.632,68.421,0.0,0.0,1.801,11173187.0,12320047.0,0.0,0.0,0.0,0.0,4822.0,14041.0,1542796431.722
21.390,3.542,72.752,0.0,0.0,2.316,13324136.0,14656460.0,0.0,0.0,0.0,0.0,5860.0,16793.0,1542796432.722
3.752,2.458,91.721,0.0,0.0,2.070,15741234.0,17327717.0,0.0,0.0,0.0,0.0,7102.0,19360.0,1542796433.722
2.558,2.558,93.223,0.0,0.0,1.662,15517169.0,17082523.0,0.0,0.0,0.0,0.0,7011.0,18844.0,1542796434.722
3.173,2.919,92.259,0.0,0.0,1.650,15261391.0,16780057.0,0.0,0.0,0.0,0.0,6913.0,18744.0,1542796435.722
2.436,2.692,93.462,0.0,0.0,1.410,15261292.0,16795506.0,0.0,0.0,0.0,0.0,6949.0,18814.0,1542796436.722
4.516,3.097,91.226,0.0,0.0,1.161,15687380.0,17255053.0,0.0,0.0,0.0,0.0,7181.0,19329.0,1542796437.722
3.077,2.692,92.949,0.0,0.0,1.282,15009544.0,16509546.0,0.0,0.0,0.0,0.0,6821.0,18677.0,1542796438.722
2.571,2.699,93.573,0.0,0.0,1.157,15265207.0,16798260.0,0.0,0.0,0.0,0.0,6995.0,18693.0,1542796439.722
2.703,2.960,93.436,0.0,0.0,0.901,15381674.0,16926586.0,0.0,0.0,0.0,0.0,7076.0,18840.0,1542796440.722
3.312,3.312,92.229,0.0,0.0,1.146,15002594.0,16492459.0,0.0,0.0,0.0,0.0,6866.0,18619.0,1542796441.722
2.682,2.554,93.359,0.0,0.0,1.405,14540060.0,16012885.0,0.0,0.0,0.0,0.0,6648.0,18072.0,1542796442.722
2.554,2.810,93.359,0.0,0.0,1.277,14996121.0,16494084.0,0.0,0.0,0.0,0.0,6763.0,18626.0,1542796443.722
2.420,2.930,92.866,0.0,0.0,1.783,14873675.0,16370857.0,0.0,0.0,0.0,0.0,6851.0,18468.0,1542796444.722
2.179,2.692,93.590,0.0,0.0,1.538,14927916.0,16426482.0,0.0,0.0,0.0,0.0,6766.0,18548.0,1542796445.722
2.713,2.584,93.669,0.0,0.0,1.034,15265188.0,16788516.0,0.0,0.0,0.0,0.0,6891.0,18864.0,1542796446.722
2.411,3.807,92.259,0.381,0.0,1.142,15294771.0,16828291.0,0.0,73728.0,0.0,0.0,6910.0,18653.0,1542796447.722
3.189,3.061,92.219,0.0,0.0,1.531,14798862.0,16283081.0,0.0,0.0,0.0,0.0,6754.0,18348.0,1542796448.722
1.802,3.218,93.694,0.0,0.0,1.287,15365259.0,16897534.0,0.0,0.0,0.0,0.0,6999.0,18995.0,1542796449.722
2.679,3.189,92.985,0.0,0.0,1.148,14991450.0,16491752.0,0.0,0.0,0.0,0.0,6928.0,18481.0,1542796450.722
1.813,2.591,94.560,0.0,0.0,1.036,14955224.0,16465620.0,0.0,0.0,0.0,0.0,6876.0,18528.0,1542796451.722
2.675,3.185,92.739,0.0,0.0,1.401,15262241.0,16779391.0,0.0,0.0,0.0,0.0,6962.0,18795.0,1542796452.722
2.436,2.436,93.462,0.0,0.0,1.667,14996286.0,16496036.0,0.0,12288.0,0.0,0.0,6884.0,18686.0,1542796453.722
2.302,2.685,93.350,0.0,0.0,1.662,14978019.0,16488168.0,0.0,0.0,0.0,0.0,6858.0,18613.0,1542796454.722
2.689,2.689,93.470,0.0,0.0,1.152,15130048.0,16646150.0,0.0,0.0,0.0,0.0,6955.0,18494.0,1542796455.722
2.171,3.065,93.103,0.0,0.0,1.660,15164624.0,16679743.0,0.0,0.0,0.0,0.0,6894.0,18629.0,1542796456.722
3.065,2.682,93.103,0.0,0.0,1.149,14921216.0,16421694.0,0.0,0.0,0.0,0.0,6843.0,18684.0,1542796457.722
2.062,2.577,94.330,0.0,0.0,1.031,15242235.0,16754645.0,0.0,32768.0,0.0,0.0,6920.0,18594.0,1542796458.722
3.065,2.937,92.337,0.0,0.0,1.660,14677593.0,16164842.0,0.0,0.0,0.0,0.0,6741.0,18252.0,1542796459.722
