"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:9_vc_2_worker_64_rep_3_sharded_true.csv -T 1 30",,,,"Date:","21 Nov 2018 10:43:44 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
2.875,0.740,94.723,1.412,0.0,0.250,0.0,0.0,161574.632,1985084.028,0.0,0.0,1152.315,3082.554,1542797024.636
36.944,3.472,56.944,0.0,0.0,2.639,11029153.0,11746933.0,0.0,0.0,0.0,0.0,4588.0,14207.0,1542797025.637
25.346,2.909,69.668,0.0,0.0,2.078,12282628.0,13053841.0,0.0,16384.0,0.0,0.0,5149.0,15380.0,1542797026.640
20.896,3.528,73.677,0.0,0.0,1.900,12368970.0,13145195.0,0.0,0.0,0.0,0.0,5485.0,15847.0,1542797027.637
2.448,2.320,94.072,0.0,0.0,1.160,14941120.0,15861098.0,0.0,0.0,0.0,0.0,6376.0,18280.0,1542797028.637
2.699,2.057,93.830,0.0,0.0,1.414,14360624.0,15232579.0,0.0,0.0,0.0,0.0,6456.0,17607.0,1542797029.637
2.953,2.439,93.325,0.0,0.0,1.284,14362770.0,15248996.0,0.0,0.0,0.0,0.0,6597.0,17677.0,1542797030.637
2.672,2.926,93.130,0.0,0.0,1.272,14457468.0,15346051.0,0.0,0.0,0.0,0.0,6524.0,17842.0,1542797031.637
1.948,1.948,95.195,0.0,0.0,0.909,14866913.0,15771545.0,0.0,0.0,0.0,0.0,6732.0,18369.0,1542797032.637
2.655,3.034,92.541,0.0,0.0,1.770,14347996.0,15207600.0,0.0,0.0,0.0,0.0,6535.0,17723.0,1542797033.637
3.270,3.019,92.075,0.0,0.0,1.635,14744940.0,15686049.0,0.0,0.0,0.0,0.0,6728.0,18163.0,1542797034.637
2.320,2.448,94.201,0.0,0.0,1.031,14976423.0,15896979.0,0.0,0.0,0.0,0.0,6809.0,18540.0,1542797035.637
2.293,2.930,93.503,0.0,0.0,1.274,14559379.0,15454036.0,0.0,0.0,0.0,0.0,6659.0,18047.0,1542797036.637
2.788,3.042,92.902,0.0,0.0,1.267,14344530.0,15225379.0,0.0,0.0,0.0,0.0,6455.0,17506.0,1542797037.637
2.672,2.417,93.257,0.0,0.0,1.654,14041067.0,14903933.0,0.0,0.0,0.0,0.0,6454.0,17471.0,1542797038.637
2.163,2.672,93.639,0.0,0.0,1.527,14168392.0,15038349.0,0.0,0.0,0.0,0.0,6365.0,17462.0,1542797039.637
1.795,2.949,94.103,0.0,0.0,1.154,14456922.0,15341695.0,0.0,0.0,0.0,0.0,6519.0,17745.0,1542797040.637
3.571,3.444,91.709,0.255,0.0,1.020,14770546.0,15686272.0,0.0,81920.0,0.0,0.0,6755.0,18237.0,1542797041.637
2.528,3.034,92.920,0.0,0.0,1.517,14487159.0,15376212.0,0.0,0.0,0.0,0.0,6581.0,17869.0,1542797042.637
2.926,2.799,93.003,0.0,0.0,1.272,13828141.0,14678807.0,0.0,0.0,0.0,0.0,6204.0,17058.0,1542797043.637
2.417,2.672,93.384,0.0,0.0,1.527,14119228.0,14986362.0,0.0,0.0,0.0,0.0,6411.0,17400.0,1542797044.637
3.145,2.893,92.453,0.0,0.0,1.509,14298689.0,15183034.0,0.0,0.0,0.0,0.0,6509.0,17798.0,1542797045.638
2.806,2.423,93.878,0.0,0.0,0.893,13882109.0,14733886.0,0.0,0.0,0.0,0.0,6351.0,17137.0,1542797046.637
1.938,2.196,94.961,0.0,0.0,0.904,14324980.0,15190421.0,0.0,4096.0,0.0,0.0,6570.0,17865.0,1542797047.637
2.054,2.696,93.967,0.0,0.0,1.284,14502481.0,15402469.0,0.0,0.0,0.0,0.0,6594.0,17830.0,1542797048.637
2.405,2.785,93.291,0.0,0.0,1.519,13966867.0,14841968.0,0.0,0.0,0.0,0.0,6313.0,17302.0,1542797049.637
1.786,3.827,93.367,0.0,0.0,1.020,14482592.0,15371246.0,0.0,0.0,0.0,0.0,6639.0,17902.0,1542797050.637
2.911,2.911,92.911,0.0,0.0,1.266,14464203.0,15361816.0,0.0,0.0,0.0,0.0,6600.0,17905.0,1542797051.637
2.051,2.692,93.974,0.0,0.0,1.282,14746491.0,15648289.0,0.0,0.0,0.0,0.0,6674.0,18245.0,1542797052.637
2.795,3.558,91.614,0.0,0.0,2.033,16438580.0,17448569.0,0.0,0.0,0.0,0.0,7584.0,20439.0,1542797053.637
3.676,3.676,91.128,0.0,0.0,1.521,18020000.0,19124193.0,0.0,0.0,0.0,0.0,8054.0,22148.0,1542797054.637
