"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:3_vc_2_worker_64_rep_1_sharded_false.csv -T 1 30",,,,"Date:","21 Nov 2018 10:50:50 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
3.007,0.799,94.678,1.219,0.0,0.298,0.0,0.0,139263.608,1724960.699,0.0,0.0,1330.609,3556.791,1542797450.644
32.920,3.030,61.983,0.0,0.0,2.066,7597065.0,9151096.0,0.0,0.0,0.0,0.0,4036.0,10746.0,1542797451.646
20.889,2.291,74.528,0.0,0.0,2.291,11646400.0,13977610.0,0.0,0.0,0.0,0.0,5495.0,15103.0,1542797452.649
9.817,3.403,84.424,0.0,0.0,2.356,17287714.0,20682763.0,0.0,0.0,0.0,0.0,7940.0,22025.0,1542797453.646
2.564,4.359,91.282,0.0,0.0,1.795,18636056.0,22306259.0,0.0,0.0,0.0,0.0,8862.0,23778.0,1542797454.646
4.359,3.333,90.513,0.0,0.0,1.795,17397726.0,20815005.0,0.0,0.0,0.0,0.0,8155.0,22037.0,1542797455.646
3.325,3.453,91.560,0.0,0.0,1.662,17562180.0,21017459.0,0.0,0.0,0.0,0.0,8428.0,22526.0,1542797456.646
2.922,4.320,90.978,0.0,0.0,1.779,17617273.0,21083002.0,0.0,0.0,0.0,0.0,8404.0,22462.0,1542797457.646
3.205,3.205,91.667,0.0,0.0,1.923,17126119.0,20481553.0,0.0,0.0,0.0,0.0,8340.0,22169.0,1542797458.645
3.312,3.312,91.338,0.0,0.0,2.038,17309916.0,20706780.0,0.0,0.0,0.0,0.0,8341.0,22243.0,1542797459.646
3.316,3.444,91.454,0.0,0.0,1.786,17319565.0,20735563.0,0.0,0.0,0.0,0.0,8280.0,22044.0,1542797460.646
4.242,3.213,90.874,0.0,0.0,1.671,17033582.0,20381566.0,0.0,0.0,0.0,0.0,8126.0,21773.0,1542797461.645
3.652,3.652,90.554,0.0,0.0,2.141,17366551.0,20781504.0,0.0,0.0,0.0,0.0,8319.0,22123.0,1542797462.646
2.584,2.713,92.894,0.0,0.0,1.809,17337242.0,20734967.0,0.0,0.0,0.0,0.0,8317.0,22324.0,1542797463.645
5.457,3.299,88.959,0.0,0.0,2.284,16873703.0,20185114.0,0.0,0.0,0.0,0.0,8306.0,22059.0,1542797464.646
3.413,3.666,91.150,0.0,0.0,1.770,17454675.0,20897209.0,0.0,0.0,0.0,0.0,8370.0,22399.0,1542797465.646
3.622,2.975,91.203,0.0,0.0,2.199,16376686.0,19589750.0,0.0,0.0,0.0,0.0,7937.0,21178.0,1542797466.646
3.329,3.457,91.549,0.0,0.0,1.665,17031772.0,20375771.0,0.0,0.0,0.0,0.0,8319.0,22324.0,1542797467.645
3.291,3.544,91.392,0.0,0.0,1.772,16543501.0,19796228.0,0.0,0.0,0.0,0.0,7987.0,21344.0,1542797468.646
2.564,2.821,92.692,0.0,0.0,1.923,16385315.0,19623923.0,0.0,0.0,0.0,0.0,7848.0,20980.0,1542797469.646
2.679,2.934,92.219,0.0,0.0,2.168,16215609.0,19392433.0,0.0,0.0,0.0,0.0,7960.0,21098.0,1542797470.646
2.299,3.448,91.826,0.0,0.0,2.427,16814152.0,20122225.0,0.0,0.0,0.0,0.0,8036.0,21688.0,1542797471.645
1.946,3.243,93.385,0.259,0.0,1.167,16412114.0,19646050.0,0.0,90112.0,0.0,0.0,7972.0,21209.0,1542797472.646
2.831,2.831,92.149,0.0,0.0,2.188,17433797.0,20859711.0,0.0,0.0,0.0,0.0,8484.0,22656.0,1542797473.646
2.792,3.807,91.371,0.0,0.0,2.030,16293071.0,19493651.0,0.0,0.0,0.0,0.0,7829.0,21246.0,1542797474.646
3.069,2.430,92.711,0.0,0.0,1.790,16628754.0,19903050.0,0.0,0.0,0.0,0.0,7857.0,21127.0,1542797475.646
2.703,2.703,92.921,0.0,0.0,1.673,16549564.0,19802052.0,0.0,0.0,0.0,0.0,7937.0,21239.0,1542797476.646
2.059,2.703,93.179,0.0,0.0,2.059,16421437.0,19666517.0,0.0,57344.0,0.0,0.0,7838.0,21122.0,1542797477.646
2.937,2.810,92.209,0.0,0.0,2.043,16936469.0,20268258.0,0.0,0.0,0.0,0.0,7981.0,21744.0,1542797478.646
2.420,3.057,92.229,0.0,0.0,2.293,16064351.0,19215429.0,0.0,0.0,0.0,0.0,7690.0,20849.0,1542797479.646
2.703,2.831,93.050,0.0,0.0,1.416,16860378.0,20174962.0,0.0,0.0,0.0,0.0,7954.0,21630.0,1542797480.645
