"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_0:1_vc_1_worker_8_rep_3.csv -T 1 90",,,,"Date:","04 Nov 2018 07:54:31 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
0.401,0.284,99.190,0.087,0.0,0.039,0.0,0.0,9184.117,156747.799,1541318071.968
35.074,3.748,60.375,0.0,0.0,0.803,5883099.0,5695927.0,0.0,12288.0,1541318072.969
36.242,2.685,60.268,0.0,0.0,0.805,8580151.0,8340891.0,0.0,0.0,1541318073.969
11.443,3.511,84.655,0.0,0.0,0.390,11949453.0,11596374.0,0.0,0.0,1541318074.969
7.417,3.581,88.619,0.0,0.0,0.384,11761872.0,11406549.0,0.0,0.0,1541318075.969
5.699,2.979,91.062,0.0,0.0,0.259,12806479.0,12433370.0,0.0,0.0,1541318076.969
3.105,3.234,93.402,0.0,0.0,0.259,12830046.0,12453703.0,0.0,12288.0,1541318077.969
2.972,3.230,93.669,0.0,0.0,0.129,11609547.0,11266918.0,0.0,0.0,1541318078.969
3.218,2.703,93.694,0.0,0.0,0.386,12610360.0,12233520.0,0.0,0.0,1541318079.969
2.831,3.475,93.308,0.0,0.0,0.386,12577585.0,12215631.0,0.0,0.0,1541318080.969
3.723,3.081,93.068,0.0,0.0,0.128,12324615.0,11961285.0,0.0,0.0,1541318081.969
3.081,3.209,93.453,0.0,0.0,0.257,11979154.0,11625833.0,0.0,0.0,1541318082.969
3.969,3.969,91.805,0.0,0.0,0.256,11932132.0,11575468.0,0.0,0.0,1541318083.969
3.209,3.081,93.582,0.0,0.0,0.128,11670603.0,11321797.0,0.0,0.0,1541318084.969
2.968,3.742,93.290,0.0,0.0,0.0,12990465.0,12595366.0,0.0,0.0,1541318085.969
2.865,2.604,94.271,0.0,0.0,0.260,11812364.0,11483954.0,0.0,0.0,1541318086.969
2.983,3.243,93.645,0.0,0.0,0.130,13498435.0,13100617.0,0.0,0.0,1541318087.969
3.213,3.213,93.316,0.0,0.0,0.257,11918294.0,11567078.0,0.0,0.0,1541318088.969
2.474,3.255,94.141,0.0,0.0,0.130,13146750.0,12754187.0,0.0,0.0,1541318089.969
3.234,2.329,94.179,0.0,0.0,0.259,12155013.0,11796531.0,0.0,0.0,1541318090.969
2.584,3.618,93.540,0.0,0.0,0.258,12827651.0,12449538.0,0.0,0.0,1541318091.969
2.587,3.234,92.755,1.294,0.0,0.129,12641064.0,12272008.0,0.0,86016.0,1541318092.969
3.105,3.364,93.402,0.0,0.0,0.129,12352384.0,11988515.0,0.0,69632.0,1541318093.969
3.226,2.968,93.548,0.0,0.0,0.258,12567490.0,12196779.0,0.0,0.0,1541318094.969
4.398,2.846,92.497,0.0,0.0,0.259,12644038.0,12270697.0,0.0,0.0,1541318095.970
4.627,3.470,91.774,0.0,0.0,0.129,12836944.0,12458134.0,0.0,0.0,1541318096.969
2.956,3.213,93.573,0.0,0.0,0.257,11984025.0,11631057.0,0.0,0.0,1541318097.969
2.953,3.851,93.068,0.0,0.0,0.128,12319047.0,11954244.0,0.0,0.0,1541318098.969
3.732,3.218,92.793,0.0,0.0,0.257,11330871.0,10997145.0,0.0,0.0,1541318099.969
2.817,3.585,93.470,0.0,0.0,0.128,12102112.0,11745346.0,0.0,0.0,1541318100.969
3.488,2.972,93.540,0.0,0.0,0.0,11982805.0,11620344.0,0.0,0.0,1541318101.969
2.442,3.985,93.316,0.0,0.0,0.257,13234399.0,12852647.0,0.0,0.0,1541318102.969
2.706,3.351,93.814,0.0,0.0,0.129,11371897.0,11032320.0,0.0,8183808.0,1541318103.969
2.995,2.734,94.141,0.0,0.0,0.130,13354463.0,12963897.0,0.0,0.0,1541318104.969
3.085,3.085,93.702,0.0,0.0,0.129,12437578.0,12071146.0,0.0,0.0,1541318105.969
2.831,3.346,93.822,0.0,0.0,0.0,12925519.0,12536026.0,0.0,0.0,1541318106.969
2.975,3.364,93.532,0.0,0.0,0.129,13254699.0,12862691.0,0.0,0.0,1541318107.969
2.100,2.625,95.144,0.0,0.0,0.131,12365956.0,12006048.0,0.0,0.0,1541318108.969
3.704,3.959,92.209,0.0,0.0,0.128,13409877.0,13010239.0,0.0,0.0,1541318109.969
3.851,2.953,93.196,0.0,0.0,0.0,13011751.0,12633865.0,0.0,0.0,1541318110.969
2.846,2.587,94.308,0.0,0.0,0.259,12438342.0,12073111.0,0.0,0.0,1541318111.969
3.222,2.964,93.814,0.0,0.0,0.0,12111525.0,11754796.0,0.0,0.0,1541318112.969
2.724,2.464,94.682,0.0,0.0,0.130,11748094.0,11402139.0,0.0,0.0,1541318113.969
3.836,3.581,92.583,0.0,0.0,0.0,12444161.0,12071382.0,0.0,0.0,1541318114.969
2.326,3.618,93.928,0.0,0.0,0.129,12773397.0,12400997.0,0.0,0.0,1541318115.969
2.839,3.097,93.935,0.0,0.0,0.129,12494709.0,12126729.0,0.0,0.0,1541318116.969
