"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_8_worker_8_rep_2.csv -T 1 90",,,,"Date:","04 Nov 2018 09:08:12 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
0.977,0.757,98.056,0.079,0.0,0.132,0.0,0.0,8055.243,172588.821,1541322492.572
49.315,5.479,43.014,0.0,0.0,2.192,12077126.0,11718608.0,0.0,0.0,1541322493.573
47.147,7.473,43.342,0.0,0.0,2.038,21608374.0,20917998.0,0.0,0.0,1541322494.573
25.707,6.460,65.949,0.0,0.0,1.884,24757073.0,24023090.0,0.0,0.0,1541322495.573
10.547,7.210,81.041,0.0,0.0,1.202,27321810.0,26522501.0,0.0,0.0,1541322496.573
11.096,7.888,79.412,0.0,0.0,1.604,26906794.0,26084951.0,0.0,0.0,1541322497.573
10.013,7.642,81.423,0.0,0.0,0.922,28807052.0,27956342.0,0.0,0.0,1541322498.573
8.221,7.278,83.423,0.0,0.0,1.078,27619161.0,26803774.0,0.0,0.0,1541322499.573
9.128,7.517,82.148,0.0,0.0,1.208,28151477.0,27311444.0,0.0,0.0,1541322500.573
8.486,8.094,82.115,0.0,0.0,1.305,26460280.0,25692670.0,0.0,0.0,1541322501.573
8.021,7.754,82.620,0.0,0.0,1.604,31676792.0,30714660.0,0.0,0.0,1541322502.573
9.314,8.279,81.242,0.0,0.0,1.164,28714219.0,27868526.0,0.0,0.0,1541322503.573
7.989,6.391,84.421,0.0,0.0,1.198,28008838.0,27181558.0,0.0,0.0,1541322504.573
9.786,8.177,81.099,0.0,0.0,0.938,29668346.0,28772963.0,0.0,0.0,1541322505.573
10.821,9.126,79.009,0.0,0.0,1.043,29599818.0,28711750.0,0.0,0.0,1541322506.573
7.568,7.162,83.784,0.270,0.0,1.216,28811849.0,27956224.0,0.0,90112.0,1541322507.573
8.707,8.575,81.794,0.0,0.0,0.923,28758000.0,27907967.0,0.0,0.0,1541322508.573
9.647,6.386,83.016,0.0,0.0,0.951,29130507.0,28296033.0,0.0,0.0,1541322509.573
8.047,8.575,82.058,0.0,0.0,1.319,28034771.0,27180971.0,0.0,0.0,1541322510.573
7.682,6.873,84.232,0.0,0.0,1.213,28347615.0,27500612.0,0.0,0.0,1541322511.573
7.867,7.733,82.800,0.0,0.0,1.600,29031604.0,28200297.0,0.0,0.0,1541322512.573
