"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_1:0_vc_32_worker_32_rep_2.csv -T 1 90",,,,"Date:","04 Nov 2018 11:51:59 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
0.994,1.083,97.092,0.152,0.0,0.679,0.0,0.0,1541332319.610
0.0,0.0,100.0,0.0,0.0,0.0,7280.0,325618.0,1541332320.611
0.505,2.020,96.465,0.0,0.0,1.010,72464.0,2059411.0,1541332321.610
1.020,3.571,91.837,0.0,0.0,3.571,257148.0,7964029.0,1541332322.610
2.525,4.545,89.394,0.0,0.0,3.535,275656.0,8344111.0,1541332323.610
2.030,4.061,89.848,0.0,0.0,4.061,310142.0,9389066.0,1541332324.610
3.077,3.077,90.769,0.0,0.0,3.077,298446.0,9086062.0,1541332325.610
2.513,6.030,88.442,0.0,0.0,3.015,308940.0,9385634.0,1541332326.610
2.591,2.073,91.192,0.0,0.0,4.145,311394.0,9304882.0,1541332327.610
2.030,5.076,89.848,0.0,0.0,3.046,297980.0,9071654.0,1541332328.610
1.531,4.082,91.327,0.0,0.0,3.061,279234.0,8415224.0,1541332329.613
3.590,4.103,89.744,0.0,0.0,2.564,290620.0,8772385.0,1541332330.610
1.036,3.627,91.710,0.0,0.0,3.627,305398.0,9262106.0,1541332331.610
3.093,4.639,89.175,0.0,0.0,3.093,296814.0,8967994.0,1541332332.610
3.535,4.040,87.374,1.010,0.0,4.040,317374.0,9504894.0,1541332333.610
3.030,6.061,87.879,0.0,0.0,3.030,317588.0,9668273.0,1541332334.610
1.554,4.145,91.710,0.0,0.0,2.591,300994.0,9121503.0,1541332335.610
2.062,4.124,91.753,0.0,0.0,2.062,315750.0,9594394.0,1541332336.610
2.564,3.590,89.231,0.0,0.0,4.615,319244.0,9595868.0,1541332337.610
2.062,3.608,91.237,0.0,0.0,3.093,305204.0,9219454.0,1541332338.610
2.551,5.612,88.776,0.0,0.0,3.061,327448.0,10020449.0,1541332339.610
1.546,4.639,90.722,0.0,0.0,3.093,285146.0,8500128.0,1541332340.610
2.051,5.128,90.256,0.0,0.0,2.564,330260.0,10050229.0,1541332341.610
1.554,3.627,92.228,0.0,0.0,2.591,324750.0,9884065.0,1541332342.610
3.030,5.556,88.384,0.0,0.0,3.030,317882.0,9495637.0,1541332343.610
3.500,5.0,88.0,0.0,0.0,3.500,300744.0,9168294.0,1541332344.610
2.073,3.627,91.192,0.0,0.0,3.109,302294.0,9199020.0,1541332345.610
2.062,5.155,90.206,0.0,0.0,2.577,319638.0,9560388.0,1541332346.610
2.105,3.684,93.158,0.0,0.0,1.053,318182.0,9649655.0,1541332347.610
3.627,2.591,90.674,0.0,0.0,3.109,305752.0,9326020.0,1541332348.610
3.061,5.612,88.265,0.0,0.0,3.061,317444.0,9419830.0,1541332349.611
1.554,3.109,91.192,0.0,0.0,4.145,297676.0,9147010.0,1541332350.610
2.041,4.592,90.306,0.0,0.0,3.061,298860.0,9070371.0,1541332351.610
3.046,4.569,88.832,0.0,0.0,3.553,306744.0,9121538.0,1541332352.610
2.564,3.077,91.795,0.0,0.0,2.564,293906.0,8993682.0,1541332353.610
3.500,5.0,88.500,0.0,0.0,3.0,298572.0,9074586.0,1541332354.610
3.590,4.103,89.744,0.0,0.0,2.564,310488.0,9296248.0,1541332355.610
3.0,5.0,88.500,0.0,0.0,3.500,298076.0,9078847.0,1541332356.610
1.531,4.592,89.796,0.0,0.0,4.082,312752.0,9509141.0,1541332357.610
2.051,4.103,89.744,0.0,0.0,4.103,298416.0,8904216.0,1541332358.610
3.500,5.0,87.500,0.0,0.0,4.0,306520.0,9342283.0,1541332359.610
3.061,4.592,89.796,0.0,0.0,2.551,308956.0,9385580.0,1541332360.610
3.030,4.545,88.384,0.0,0.0,4.040,341800.0,10254408.0,1541332361.610
2.030,4.569,89.848,0.0,0.0,3.553,309344.0,9367044.0,1541332362.610
3.046,4.061,88.832,0.0,0.0,4.061,318234.0,9735025.0,1541332363.610
2.010,6.533,86.432,1.005,0.0,4.020,304242.0,9074566.0,1541332364.610
2.030,3.553,89.340,0.0,0.0,5.076,315602.0,9585862.0,1541332365.610
2.564,3.590,90.256,0.0,0.0,3.590,302458.0,9206663.0,1541332366.610
2.538,5.076,89.340,0.0,0.0,3.046,329812.0,9845741.0,1541332367.610
2.094,3.665,92.670,0.0,0.0,1.571,310616.0,9479134.0,1541332368.610
2.604,4.167,90.104,0.0,0.0,3.125,328754.0,9990593.0,1541332369.610
3.0,6.0,88.0,0.0,0.0,3.0,313592.0,9402839.0,1541332370.610
2.010,5.025,89.447,0.0,0.0,3.518,309820.0,9432467.0,1541332371.610
2.020,5.051,88.889,0.0,0.0,4.040,320916.0,9713672.0,1541332372.610
3.590,3.077,90.256,0.0,0.0,3.077,310808.0,9321819.0,1541332373.610
2.525,6.061,88.384,0.0,0.0,3.030,321970.0,9813088.0,1541332374.610
1.010,4.545,89.899,0.0,0.0,4.545,294520.0,8942574.0,1541332375.610
3.571,4.592,88.776,0.0,0.0,3.061,318716.0,9531491.0,1541332376.610
1.523,4.061,90.355,0.0,0.0,4.061,309950.0,9437986.0,1541332377.610
2.551,4.082,89.796,0.0,0.0,3.571,315176.0,9608492.0,1541332378.610
4.040,5.051,87.374,0.0,0.0,3.535,302476.0,9027852.0,1541332379.610
2.513,6.030,87.940,0.0,0.0,3.518,327914.0,9960709.0,1541332380.610
2.564,3.077,91.282,0.0,0.0,3.077,307604.0,9372837.0,1541332381.610
3.535,4.040,88.384,0.0,0.0,4.040,321192.0,9558724.0,1541332382.610
1.026,4.103,91.282,0.0,0.0,3.590,305352.0,9348490.0,1541332383.610
4.020,3.015,87.940,0.0,0.0,5.025,302952.0,9210949.0,1541332384.610
2.538,4.569,88.832,0.0,0.0,4.061,310760.0,9291993.0,1541332385.610
2.488,4.478,87.065,0.0,0.0,5.970,321090.0,9709339.0,1541332386.610
2.551,3.061,89.796,0.0,0.0,4.592,324116.0,9871350.0,1541332387.610
2.105,2.632,93.158,0.0,0.0,2.105,308180.0,9257804.0,1541332388.610
2.062,4.124,90.206,0.0,0.0,3.608,314694.0,9557335.0,1541332389.610
2.010,4.523,88.442,0.0,0.0,5.025,306970.0,9372876.0,1541332390.610
2.591,4.145,91.192,0.0,0.0,2.073,321608.0,9590213.0,1541332391.610
1.587,3.175,90.476,0.0,0.0,4.762,322944.0,9753325.0,1541332392.610
2.062,3.093,91.237,0.0,0.0,3.608,303984.0,9267745.0,1541332393.610
2.970,5.941,85.149,1.485,0.0,4.455,303606.0,9032135.0,1541332394.610
2.020,4.545,89.899,0.0,0.0,3.535,297616.0,9036284.0,1541332395.610
1.523,4.569,90.863,0.0,0.0,3.046,301436.0,9198187.0,1541332396.610
