"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_24_worker_64_rep_3.csv -T 1 90",,,,"Date:","04 Nov 2018 11:09:58 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
1.912,1.545,96.118,0.069,0.0,0.356,0.0,0.0,6695.112,206681.790,1541329798.848
48.093,6.948,41.553,0.0,0.0,3.406,10823120.0,10181313.0,0.0,0.0,1541329799.849
45.691,10.670,40.082,0.0,0.0,3.557,18573759.0,17533154.0,0.0,0.0,1541329800.849
20.261,10.980,63.660,0.0,0.0,5.098,27459164.0,26539551.0,0.0,0.0,1541329801.849
10.700,11.757,73.448,0.0,0.0,4.095,27319836.0,26496731.0,0.0,0.0,1541329802.849
11.726,11.331,72.991,0.0,0.0,3.953,28113548.0,27252525.0,0.0,0.0,1541329803.858
11.331,13.043,71.542,0.0,0.0,4.084,27530206.0,26724701.0,0.0,16384.0,1541329804.850
10.902,11.306,74.293,0.0,0.0,3.499,28237692.0,27428609.0,0.0,0.0,1541329805.849
11.288,12.218,71.182,1.859,0.0,3.453,29451479.0,28601466.0,0.0,262144.0,1541329806.849
12.336,12.992,70.866,0.0,0.0,3.806,29989235.0,29217252.0,0.0,0.0,1541329807.849
11.734,12.386,72.751,0.0,0.0,3.129,28303373.0,27464972.0,0.0,0.0,1541329808.852
11.482,12.550,71.829,0.0,0.0,4.139,28475214.0,27591827.0,0.0,389120.0,1541329809.851
10.638,12.633,71.410,0.0,0.0,5.319,30216586.0,29296440.0,0.0,0.0,1541329810.852
12.929,11.741,71.108,0.0,0.0,4.222,28979560.0,28113247.0,0.0,0.0,1541329811.849
13.871,11.625,70.277,0.0,0.0,4.227,30536867.0,29638756.0,0.0,0.0,1541329812.849
12.630,11.979,70.964,0.0,0.0,4.427,30342254.0,29441631.0,0.0,0.0,1541329813.849
12.237,11.053,73.289,0.0,0.0,3.421,28224022.0,27520439.0,0.0,0.0,1541329814.849
12.417,10.700,72.523,0.0,0.0,4.359,28766517.0,27875663.0,0.0,0.0,1541329815.849
11.704,11.964,72.042,0.0,0.0,4.291,29113993.0,28297551.0,0.0,0.0,1541329816.856
11.678,11.678,73.020,0.0,0.0,3.624,29647879.0,28763469.0,0.0,0.0,1541329817.849
10.512,12.089,73.850,0.0,0.0,3.548,28520490.0,27723528.0,0.0,0.0,1541329818.849
11.858,12.385,71.410,0.0,0.0,4.348,30554973.0,29747064.0,0.0,0.0,1541329819.849
11.051,12.129,73.585,0.0,0.0,3.235,30615938.0,29732247.0,0.0,0.0,1541329820.849
10.610,12.599,71.883,0.0,0.0,4.907,30125047.0,29420907.0,0.0,0.0,1541329821.851
11.984,13.582,70.439,0.0,0.0,3.995,30781991.0,29689278.0,0.0,0.0,1541329822.849
11.462,13.834,71.014,0.0,0.0,3.689,30561036.0,29661985.0,0.0,0.0,1541329823.849
10.576,12.985,72.691,0.0,0.0,3.748,31253003.0,30342864.0,0.0,0.0,1541329824.849
10.892,11.680,72.703,0.0,0.0,4.724,28090254.0,27271169.0,0.0,0.0,1541329825.849
10.583,11.398,73.948,0.0,0.0,4.071,29258611.0,28428810.0,0.0,0.0,1541329826.849
11.488,12.010,72.846,0.0,0.0,3.655,28689126.0,27881556.0,0.0,0.0,1541329827.849
12.766,11.835,71.144,0.0,0.0,4.255,28063349.0,27123290.0,0.0,0.0,1541329828.849
10.904,11.303,74.069,0.266,0.0,3.457,28190771.0,27425375.0,0.0,18669568.0,1541329829.852
11.554,10.491,74.104,0.0,0.0,3.851,29562723.0,28755756.0,0.0,0.0,1541329830.849
9.733,12.133,74.0,0.0,0.0,4.133,27598383.0,26849400.0,0.0,0.0,1541329831.849
11.905,12.302,71.825,0.0,0.0,3.968,29519864.0,28666491.0,0.0,0.0,1541329832.849
12.680,12.418,70.980,0.0,0.0,3.922,29524400.0,28578238.0,0.0,0.0,1541329833.849
10.672,13.175,72.069,0.0,0.0,4.084,29122038.0,28328012.0,0.0,4096.0,1541329834.849
10.618,13.710,72.849,0.0,0.0,2.823,31155719.0,30194796.0,0.0,0.0,1541329835.849
10.512,13.272,71.748,0.263,0.0,4.205,29464978.0,28599939.0,0.0,49152.0,1541329836.849
9.960,12.882,72.377,0.0,0.0,4.781,28036353.0,27233970.0,0.0,0.0,1541329837.849
13.117,13.247,68.961,0.0,0.0,4.675,29878095.0,28960711.0,0.0,0.0,1541329838.849
