"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_8_worker_16_rep_3.csv -T 1 90",,,,"Date:","04 Nov 2018 09:16:40 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
1.071,0.834,97.874,0.078,0.0,0.143,0.0,0.0,7943.108,176801.008,1541323000.285
47.034,7.724,43.310,0.0,0.0,1.931,11174981.0,10827198.0,0.0,0.0,1541323001.286
47.897,10.448,38.263,0.0,0.0,3.392,22662350.0,22047978.0,0.0,0.0,1541323002.286
30.872,11.409,54.362,0.0,0.0,3.356,29219487.0,28303617.0,0.0,0.0,1541323003.286
10.612,11.973,75.238,0.0,0.0,2.177,33106369.0,32078665.0,0.0,0.0,1541323004.286
11.231,11.096,76.049,0.0,0.0,1.624,32095974.0,31174093.0,0.0,0.0,1541323005.286
10.577,11.126,76.923,0.0,0.0,1.374,33247887.0,32259309.0,0.0,0.0,1541323006.286
14.189,10.676,72.703,0.0,0.0,2.432,31639859.0,30711734.0,0.0,0.0,1541323007.286
12.432,9.730,76.351,0.0,0.0,1.486,31439767.0,30494424.0,0.0,0.0,1541323008.286
13.715,10.120,74.168,0.266,0.0,1.731,30625889.0,29754249.0,0.0,86016.0,1541323009.286
11.662,11.260,75.603,0.0,0.0,1.475,31998412.0,31001502.0,0.0,0.0,1541323010.286
11.096,11.631,75.535,0.0,0.0,1.738,32957983.0,31974697.0,0.0,0.0,1541323011.286
12.202,9.947,76.260,0.0,0.0,1.592,32368857.0,31409268.0,0.0,0.0,1541323012.286
9.783,11.413,77.717,0.0,0.0,1.087,31616158.0,30707304.0,0.0,0.0,1541323013.286
11.245,9.371,77.912,0.0,0.0,1.473,29349249.0,28463007.0,0.0,0.0,1541323014.285
12.316,11.379,74.565,0.0,0.0,1.740,31421250.0,30500115.0,0.0,0.0,1541323015.286
11.216,9.054,77.297,0.0,0.0,2.432,33701622.0,32720278.0,0.0,0.0,1541323016.287
10.771,10.638,76.995,0.0,0.0,1.596,31403867.0,30480048.0,0.0,0.0,1541323017.286
10.598,10.326,76.902,0.0,0.0,2.174,33930714.0,32876141.0,0.0,0.0,1541323018.286
10.377,11.321,76.819,0.0,0.0,1.482,33641027.0,32711529.0,0.0,0.0,1541323019.286
9.783,11.549,77.174,0.0,0.0,1.495,32453153.0,31467940.0,0.0,0.0,1541323020.286
10.902,10.498,76.985,0.0,0.0,1.615,32437187.0,31459440.0,0.0,0.0,1541323021.286
9.677,10.215,78.763,0.0,0.0,1.344,30552254.0,29668221.0,0.0,0.0,1541323022.286
10.137,10.274,77.945,0.0,0.0,1.644,32602406.0,31642901.0,0.0,0.0,1541323023.286
10.284,9.743,78.214,0.0,0.0,1.759,32558770.0,31552931.0,0.0,0.0,1541323024.287
