"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_16_worker_8_rep_3.csv -T 1 90",,,,"Date:","04 Nov 2018 10:00:29 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
1.381,1.097,97.217,0.074,0.0,0.230,0.0,0.0,7408.933,186626.054,1541325629.886
50.941,5.376,41.263,0.0,0.0,2.419,12648701.0,11915175.0,0.0,12288.0,1541325630.887
49.051,7.317,40.244,0.0,0.0,3.388,22448185.0,21615847.0,0.0,0.0,1541325631.887
31.635,7.507,58.177,0.0,0.0,2.681,27088856.0,26292246.0,0.0,0.0,1541325632.887
10.861,7.947,80.530,0.0,0.0,0.662,31399225.0,30445820.0,0.0,0.0,1541325633.887
11.637,6.631,80.785,0.0,0.0,0.947,27847593.0,27028548.0,0.0,0.0,1541325634.887
8.777,6.649,84.043,0.0,0.0,0.532,29857734.0,28951336.0,0.0,0.0,1541325635.887
9.055,7.057,82.690,0.0,0.0,1.198,29881227.0,29010709.0,0.0,0.0,1541325636.887
7.941,7.537,83.445,0.0,0.0,1.077,31296219.0,30405198.0,0.0,0.0,1541325637.887
10.672,9.091,79.710,0.0,0.0,0.527,32656288.0,31619774.0,0.0,0.0,1541325638.887
9.247,7.794,81.770,0.0,0.0,1.189,29598596.0,28733309.0,0.0,0.0,1541325639.887
9.198,8.147,81.866,0.0,0.0,0.788,31864752.0,30904906.0,0.0,0.0,1541325640.887
9.030,8.221,82.075,0.0,0.0,0.674,31505153.0,30561401.0,0.0,0.0,1541325641.887
8.177,8.445,82.440,0.0,0.0,0.938,31474807.0,30557735.0,0.0,0.0,1541325642.887
8.267,7.600,83.200,0.0,0.0,0.933,30833053.0,29919612.0,0.0,0.0,1541325643.887
8.871,7.124,83.468,0.0,0.0,0.538,31621016.0,30670623.0,0.0,0.0,1541325644.887
7.968,7.437,83.798,0.0,0.0,0.797,29509300.0,28659992.0,0.0,0.0,1541325645.889
8.470,7.104,83.743,0.0,0.0,0.683,30345956.0,29450540.0,0.0,0.0,1541325646.887
7.314,7.713,84.309,0.0,0.0,0.665,29701421.0,28772168.0,0.0,0.0,1541325647.887
