"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_0:1_vc_16_worker_32_rep_2.csv -T 1 90",,,,"Date:","04 Nov 2018 10:36:20 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
1.658,1.330,96.636,0.072,0.0,0.305,0.0,0.0,7022.728,196684.578,1541327780.237
44.158,6.793,46.196,0.0,0.0,2.853,10266899.0,9948442.0,0.0,0.0,1541327781.237
37.885,3.748,55.689,0.0,0.0,2.677,13529611.0,13227220.0,0.0,12288.0,1541327782.240
9.045,3.392,84.925,0.0,0.0,2.638,13136207.0,12810941.0,0.0,0.0,1541327783.238
3.189,2.551,92.092,0.0,0.0,2.168,13137346.0,12806049.0,0.0,0.0,1541327784.238
2.781,4.298,91.024,0.379,0.0,1.517,13544766.0,13180305.0,0.0,90112.0,1541327785.238
2.041,2.806,93.367,0.0,0.0,1.786,13132582.0,12828091.0,0.0,0.0,1541327786.238
3.157,3.030,92.172,0.0,0.0,1.641,13133514.0,12812169.0,0.0,0.0,1541327787.238
2.795,2.795,92.249,0.0,0.0,2.160,13134693.0,12804088.0,0.0,0.0,1541327788.238
2.155,3.042,92.395,0.0,0.0,2.408,13135763.0,12805576.0,0.0,0.0,1541327789.238
3.959,3.065,91.315,0.0,0.0,1.660,13139525.0,12798530.0,0.0,0.0,1541327790.238
2.554,3.193,92.337,0.0,0.0,1.916,13139748.0,12787705.0,0.0,0.0,1541327791.237
2.930,2.293,92.866,0.0,0.0,1.911,13140842.0,12820164.0,0.0,0.0,1541327792.238
3.287,3.161,92.162,0.0,0.0,1.391,13136143.0,12812181.0,0.0,0.0,1541327793.238
2.545,3.308,92.112,0.0,0.0,2.036,13137981.0,12806215.0,0.0,0.0,1541327794.238
2.665,3.299,92.132,0.0,0.0,1.904,13137337.0,12805266.0,0.0,0.0,1541327795.238
2.427,2.810,93.231,0.0,0.0,1.533,13342295.0,13009082.0,0.0,0.0,1541327796.238
3.057,2.675,92.739,0.0,0.0,1.529,13138235.0,12803772.0,0.0,0.0,1541327797.238
3.042,3.042,91.762,0.0,0.0,2.155,13137445.0,12807424.0,0.0,0.0,1541327798.238
2.545,2.926,92.748,0.0,0.0,1.781,13134663.0,12802359.0,0.0,0.0,1541327799.238
3.153,2.774,91.677,0.0,0.0,2.396,13138013.0,12809873.0,0.0,0.0,1541327800.238
2.675,2.548,92.866,0.0,0.0,1.911,13132801.0,12794709.0,0.0,0.0,1541327801.237
2.658,3.418,91.899,0.0,0.0,2.025,13139033.0,12824412.0,0.0,0.0,1541327802.238
2.817,3.073,93.214,0.0,0.0,0.896,13128389.0,12748364.0,0.0,0.0,1541327803.238
2.658,2.911,92.405,0.0,0.0,2.025,13148741.0,12853307.0,0.0,0.0,1541327804.237
2.893,3.899,91.195,0.0,0.0,2.013,13142886.0,12812755.0,0.0,0.0,1541327805.238
2.155,3.042,92.649,0.0,0.0,2.155,13144220.0,12808183.0,0.0,0.0,1541327806.240
2.571,2.699,93.188,0.0,0.0,1.542,13142027.0,12803980.0,0.0,4096.0,1541327807.238
2.284,3.934,92.766,0.0,0.0,1.015,13141348.0,12804719.0,0.0,0.0,1541327808.238
2.806,3.444,92.092,0.0,0.0,1.658,13136031.0,12795650.0,0.0,0.0,1541327809.238
2.185,2.828,93.702,0.0,0.0,1.285,13089608.0,12769816.0,0.0,0.0,1541327810.238
3.685,2.922,91.868,0.0,0.0,1.525,13194464.0,12864305.0,0.0,0.0,1541327811.238
2.635,3.890,91.217,0.0,0.0,2.258,13341254.0,12998459.0,0.0,9252864.0,1541327812.238
2.427,3.065,92.593,0.0,0.0,1.916,13139407.0,12773993.0,0.0,0.0,1541327813.237
2.433,3.073,93.470,0.0,0.0,1.024,13140736.0,12846478.0,0.0,0.0,1541327814.238
3.034,3.540,91.403,0.379,0.0,1.643,13142296.0,12813857.0,0.0,32768.0,1541327815.238
1.673,3.218,93.308,0.0,0.0,1.802,13143005.0,12818156.0,0.0,0.0,1541327816.238
2.904,3.409,91.793,0.0,0.0,1.894,13139639.0,12809591.0,0.0,0.0,1541327817.238
1.928,2.571,93.830,0.0,0.0,1.671,13137637.0,12791553.0,0.0,40960.0,1541327818.238
2.417,3.435,92.748,0.0,0.0,1.399,13145151.0,12816993.0,0.0,0.0,1541327819.237
2.785,3.165,91.899,0.0,0.0,2.152,13130835.0,12787359.0,0.0,0.0,1541327820.238
2.308,2.949,93.333,0.0,0.0,1.410,13351833.0,13021232.0,0.0,0.0,1541327821.237
2.908,2.781,92.035,0.0,0.0,2.276,13138360.0,12781478.0,0.0,0.0,1541327822.237
3.165,3.165,91.646,0.0,0.0,2.025,13141548.0,12819224.0,0.0,0.0,1541327823.237
2.682,2.299,93.103,0.0,0.0,1.916,13144333.0,12830833.0,0.0,0.0,1541327824.238
2.442,2.828,93.316,0.0,0.0,1.414,13134377.0,12785782.0,0.0,0.0,1541327825.237
2.911,2.785,92.405,0.0,0.0,1.899,13147530.0,12824114.0,0.0,0.0,1541327826.237
3.061,3.316,92.347,0.0,0.0,1.276,13126142.0,12768210.0,0.0,0.0,1541327827.237
