"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_8_worker_16_rep_2.csv -T 1 90",,,,"Date:","04 Nov 2018 09:14:32 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
1.045,0.812,97.926,0.078,0.0,0.140,0.0,0.0,7971.033,175716.849,1541322872.518
46.980,6.980,43.893,0.0,0.0,2.148,10432700.0,9904347.0,0.0,0.0,1541322873.522
45.344,9.177,41.835,0.0,0.0,3.644,21654919.0,21062616.0,0.0,0.0,1541322874.519
20.652,11.277,66.033,0.0,0.0,2.038,29335938.0,28437927.0,0.0,0.0,1541322875.519
12.281,10.661,75.439,0.0,0.0,1.619,30263273.0,29362295.0,0.0,12288.0,1541322876.519
11.421,11.687,75.033,0.0,0.0,1.859,33091768.0,32070698.0,0.0,0.0,1541322877.519
11.156,12.245,74.422,0.0,0.0,2.177,29915782.0,29027057.0,0.0,0.0,1541322878.519
13.752,10.147,74.499,0.0,0.0,1.602,28705618.0,27802640.0,0.0,0.0,1541322879.519
11.898,12.032,74.064,0.401,0.0,1.604,31254263.0,30340482.0,0.0,77824.0,1541322880.519
10.882,10.468,77.273,0.0,0.0,1.377,30886349.0,30036898.0,0.0,0.0,1541322881.519
12.231,11.290,74.731,0.0,0.0,1.747,31432916.0,30446714.0,0.0,0.0,1541322882.521
10.753,10.887,76.747,0.0,0.0,1.613,31249716.0,30345380.0,0.0,0.0,1541322883.519
12.071,10.837,75.309,0.0,0.0,1.783,32006433.0,31016515.0,0.0,0.0,1541322884.519
9.556,10.229,78.062,0.0,0.0,2.153,31082824.0,30237118.0,0.0,0.0,1541322885.519
11.081,10.948,75.434,0.0,0.0,2.537,31912573.0,30938329.0,0.0,0.0,1541322886.519
12.092,11.413,74.592,0.0,0.0,1.902,33385616.0,32354790.0,0.0,0.0,1541322887.519
10.789,11.579,76.316,0.0,0.0,1.316,31116632.0,30259060.0,0.0,0.0,1541322888.519
9.664,11.007,77.718,0.0,0.0,1.611,31302730.0,30313742.0,0.0,0.0,1541322889.519
10.490,10.763,77.384,0.0,0.0,1.362,31963094.0,31069273.0,0.0,0.0,1541322890.519
10.109,11.749,76.776,0.0,0.0,1.366,32714864.0,31707136.0,0.0,0.0,1541322891.519
10.738,10.067,77.315,0.0,0.0,1.879,32226939.0,31296866.0,0.0,0.0,1541322892.519
10.561,9.893,77.273,0.0,0.0,2.273,32060013.0,31142429.0,0.0,0.0,1541322893.519
10.700,10.964,76.618,0.0,0.0,1.717,31676141.0,30748836.0,0.0,0.0,1541322894.519
10.312,10.312,78.155,0.0,0.0,1.221,32341197.0,31380734.0,0.0,0.0,1541322895.519
11.156,11.290,76.075,0.0,0.0,1.478,32744807.0,31756111.0,0.0,0.0,1541322896.519
10.855,10.041,77.748,0.0,0.0,1.357,32196570.0,31219829.0,0.0,0.0,1541322897.519
10.512,10.108,77.898,0.0,0.0,1.482,31015480.0,30159840.0,0.0,0.0,1541322898.519
11.185,11.185,75.100,0.0,0.0,2.530,32612244.0,31571959.0,0.0,0.0,1541322899.519
10.109,10.109,78.279,0.0,0.0,1.503,32083890.0,31193676.0,0.0,0.0,1541322900.519
11.096,11.367,75.913,0.0,0.0,1.624,33178243.0,32256574.0,0.0,32768.0,1541322901.519
11.171,10.498,76.851,0.0,0.0,1.480,32474538.0,31429068.0,0.0,0.0,1541322902.519
11.201,11.606,75.574,0.0,0.0,1.619,33949486.0,32975795.0,0.0,0.0,1541322903.519
10.470,11.141,76.644,0.0,0.0,1.745,31842571.0,30903019.0,0.0,0.0,1541322904.519
10.149,11.773,76.184,0.0,0.0,1.894,33622183.0,32577617.0,0.0,0.0,1541322905.519
12.113,10.498,75.505,0.135,0.0,1.750,32770985.0,31853863.0,0.0,22646784.0,1541322906.519
9.932,11.701,77.415,0.0,0.0,0.952,32163033.0,31138259.0,0.0,0.0,1541322907.519
9.252,10.884,78.503,0.0,0.0,1.361,32530736.0,31622800.0,0.0,0.0,1541322908.519
9.642,10.193,78.926,0.0,0.0,1.240,31777547.0,30873446.0,0.0,0.0,1541322909.519
11.081,10.948,76.101,0.134,0.0,1.736,32534633.0,31546121.0,0.0,32768.0,1541322910.522
11.293,10.476,76.735,0.0,0.0,1.497,33466739.0,32508608.0,0.0,0.0,1541322911.519
10.095,11.187,77.353,0.0,0.0,1.364,31336036.0,30389223.0,0.0,61440.0,1541322912.519
9.413,9.686,79.945,0.0,0.0,0.955,31649841.0,30673704.0,0.0,0.0,1541322913.519
10.041,11.398,76.255,0.0,0.0,2.307,33060020.0,32070583.0,0.0,0.0,1541322914.520
11.201,9.717,78.138,0.0,0.0,0.945,31713354.0,30793738.0,0.0,0.0,1541322915.519
10.505,11.702,75.532,0.0,0.0,2.261,32856289.0,31932888.0,0.0,0.0,1541322916.519
11.172,10.490,76.839,0.0,0.0,1.499,31224894.0,30302373.0,0.0,0.0,1541322917.519
