"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_0:1_vc_32_worker_8_rep_1.csv -T 1 90",,,,"Date:","04 Nov 2018 12:02:30 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
2.213,1.798,95.473,0.070,0.0,0.446,0.0,0.0,6243.011,217673.656,1541332950.109
44.730,5.676,46.892,0.0,0.0,2.703,10395606.0,10075352.0,0.0,0.0,1541332951.106
40.080,4.660,51.931,0.0,0.0,3.329,13158502.0,13018283.0,0.0,0.0,1541332952.105
14.433,3.866,78.479,0.0,0.0,3.222,13153221.0,13030305.0,0.0,0.0,1541332953.105
3.181,3.435,90.840,0.0,0.0,2.545,13179047.0,13019509.0,0.0,0.0,1541332954.105
3.929,3.676,90.114,0.0,0.0,2.281,13150548.0,12971377.0,0.0,0.0,1541332955.105
10.038,3.304,83.990,0.0,0.0,2.668,13164934.0,12997196.0,0.0,0.0,1541332956.105
3.209,3.466,91.399,0.0,0.0,1.926,13154543.0,12998377.0,0.0,0.0,1541332957.105
3.287,3.540,90.645,0.0,0.0,2.528,13165698.0,12965624.0,0.0,0.0,1541332958.105
3.909,3.279,90.290,0.0,0.0,2.522,13129392.0,12969009.0,0.0,0.0,1541332959.105
3.169,3.422,90.875,0.0,0.0,2.535,13370008.0,13168424.0,0.0,0.0,1541332960.105
3.325,2.174,92.072,0.0,0.0,2.430,13162692.0,12969243.0,0.0,0.0,1541332961.105
3.567,3.057,91.338,0.0,0.0,2.038,13136727.0,12968877.0,0.0,0.0,1541332962.105
3.567,3.567,90.701,0.0,0.0,2.166,13146399.0,12947408.0,0.0,0.0,1541332963.105
3.201,2.817,92.318,0.0,0.0,1.665,13153715.0,12995029.0,0.0,0.0,1541332964.105
2.911,3.291,91.392,0.0,0.0,2.405,13132515.0,12909804.0,0.0,0.0,1541332965.105
3.774,2.642,90.189,0.377,0.0,3.019,13132685.0,12962167.0,0.0,86016.0,1541332966.105
3.295,3.676,90.748,0.0,0.0,2.281,13133071.0,12970917.0,0.0,0.0,1541332967.105
2.964,2.706,91.753,0.0,0.0,2.577,13180104.0,12972991.0,0.0,0.0,1541332968.105
2.696,2.953,92.298,0.0,0.0,2.054,13135219.0,12970974.0,0.0,0.0,1541332969.105
3.329,2.945,91.165,0.0,0.0,2.561,13144205.0,12978821.0,0.0,0.0,1541332970.105
3.401,3.401,90.428,0.0,0.0,2.771,13195124.0,13022673.0,0.0,0.0,1541332971.105
4.489,3.990,87.781,0.0,0.0,3.741,13138544.0,12970174.0,0.0,0.0,1541332972.105
3.544,3.797,90.506,0.0,0.0,2.152,13369023.0,13209647.0,0.0,0.0,1541332973.105
4.381,2.835,89.691,0.0,0.0,3.093,13159642.0,12973620.0,0.0,0.0,1541332974.105
2.658,3.797,90.886,0.0,0.0,2.658,13161033.0,12993619.0,0.0,0.0,1541332975.105
2.803,3.185,91.338,0.0,0.0,2.675,13172285.0,12992736.0,0.0,0.0,1541332976.105
3.283,3.662,90.404,0.0,0.0,2.652,13155030.0,12996576.0,0.0,12288.0,1541332977.105
3.042,3.676,90.748,0.0,0.0,2.535,13157522.0,12970843.0,0.0,0.0,1541332978.105
2.408,3.422,91.001,0.0,0.0,3.169,13154909.0,12988770.0,0.0,0.0,1541332979.105
2.911,3.291,91.139,0.0,0.0,2.658,13155867.0,12956795.0,0.0,0.0,1541332980.105
2.785,3.038,91.519,0.0,0.0,2.658,13138693.0,12961607.0,0.0,0.0,1541332981.105
2.682,2.810,92.082,0.128,0.0,2.299,13142052.0,12966549.0,0.0,3670016.0,1541332982.105
2.672,3.944,89.949,0.763,0.0,2.672,13147005.0,12967814.0,0.0,6316032.0,1541332983.105
2.692,2.179,92.308,0.0,0.0,2.821,13157463.0,12985777.0,0.0,0.0,1541332984.105
2.692,3.077,92.179,0.0,0.0,2.051,13236282.0,13046582.0,0.0,0.0,1541332985.105
2.174,3.581,91.560,0.0,0.0,2.685,13087282.0,12916250.0,0.0,0.0,1541332986.105
3.662,2.904,90.404,0.0,0.0,3.030,13171181.0,13024256.0,0.0,0.0,1541332987.105
2.692,3.205,91.538,0.0,0.0,2.564,13167923.0,12983090.0,0.0,0.0,1541332988.105
3.513,3.639,90.213,0.0,0.0,2.635,13154521.0,12977952.0,0.0,0.0,1541332989.105
3.205,2.949,91.667,0.0,0.0,2.179,13155013.0,12978749.0,0.0,0.0,1541332990.105
2.672,3.181,91.858,0.0,0.0,2.290,12960846.0,12801919.0,0.0,0.0,1541332991.105
2.675,3.057,91.847,0.0,0.0,2.420,13338902.0,13132586.0,0.0,0.0,1541332992.105
3.444,2.679,91.327,0.0,0.0,2.551,13167597.0,12996839.0,0.0,0.0,1541332993.105
2.185,2.828,92.031,0.0,0.0,2.956,13158301.0,13008234.0,0.0,0.0,1541332994.105
3.531,3.279,90.921,0.0,0.0,2.270,13142887.0,12924765.0,0.0,0.0,1541332995.105
3.057,2.930,89.936,2.166,0.0,1.911,12771221.0,12604600.0,0.0,65536.0,1541332996.105
2.806,3.189,91.964,0.0,0.0,2.041,13154660.0,12967753.0,0.0,0.0,1541332997.105
2.411,3.299,91.244,0.0,0.0,3.046,13151304.0,12967405.0,0.0,77824.0,1541332998.105
3.209,2.696,92.041,0.0,0.0,2.054,13343362.0,13194641.0,0.0,0.0,1541332999.105
4.266,3.513,89.837,0.0,0.0,2.384,13165433.0,12997207.0,0.0,0.0,1541333000.105
2.689,3.201,91.933,0.0,0.0,2.177,13183069.0,12997966.0,0.0,0.0,1541333001.105
3.019,3.270,90.943,0.0,0.0,2.767,13158010.0,12962868.0,0.0,0.0,1541333002.105
3.413,3.287,90.898,0.0,0.0,2.402,13130911.0,12972955.0,0.0,6455296.0,1541333003.105
3.291,3.038,91.519,0.0,0.0,2.152,13166291.0,12966231.0,0.0,0.0,1541333004.105
2.785,3.038,91.266,0.0,0.0,2.911,13128483.0,12980405.0,0.0,0.0,1541333005.105
2.689,2.817,92.446,0.0,0.0,2.049,13171502.0,12999907.0,0.0,0.0,1541333006.105
2.417,3.435,91.603,0.0,0.0,2.545,13146765.0,12980855.0,0.0,0.0,1541333007.105
3.065,2.937,91.699,0.0,0.0,2.299,13157324.0,12969259.0,0.0,0.0,1541333008.105
3.634,3.008,90.977,0.0,0.0,2.381,13143600.0,12956375.0,0.0,0.0,1541333009.105
2.778,3.283,90.783,0.0,0.0,3.157,13156946.0,12985488.0,0.0,0.0,1541333010.105
3.625,3.625,90.500,0.0,0.0,2.250,13145285.0,12958866.0,0.0,0.0,1541333011.105
2.781,2.908,91.783,0.0,0.0,2.528,13143789.0,12956472.0,0.0,0.0,1541333012.105
2.445,2.831,92.664,0.0,0.0,2.059,13350356.0,13166762.0,0.0,0.0,1541333013.105
3.177,3.177,91.487,0.0,0.0,2.160,13150757.0,12968403.0,0.0,0.0,1541333014.105
3.662,3.409,90.909,0.0,0.0,2.020,13157259.0,12983765.0,0.0,0.0,1541333015.105
3.312,3.057,91.592,0.0,0.0,2.038,13037342.0,12830660.0,0.0,0.0,1541333016.105
4.167,2.778,90.530,0.0,0.0,2.525,13566183.0,13421174.0,0.0,0.0,1541333017.105
2.713,2.326,93.152,0.0,0.0,1.809,13152267.0,12969726.0,0.0,0.0,1541333018.105
2.299,3.576,91.826,0.0,0.0,2.299,13175567.0,13018521.0,0.0,0.0,1541333019.105
2.886,4.266,89.962,0.0,0.0,2.886,13163006.0,12993940.0,0.0,0.0,1541333020.105
2.314,2.828,92.802,0.0,0.0,2.057,13149589.0,12970864.0,0.0,0.0,1541333021.105
2.561,2.945,92.830,0.0,0.0,1.665,13152650.0,12975245.0,0.0,0.0,1541333022.105
2.196,2.326,93.282,0.129,0.0,2.067,13143577.0,12956017.0,0.0,6434816.0,1541333023.105
2.934,2.551,92.219,0.0,0.0,2.296,13152794.0,12973761.0,0.0,0.0,1541333024.105
2.414,3.177,91.360,0.0,0.0,3.050,13158706.0,12985792.0,0.0,0.0,1541333025.105
2.846,2.587,93.014,0.259,0.0,1.294,13158790.0,12980146.0,0.0,32768.0,1541333026.105
2.548,3.185,91.975,0.0,0.0,2.293,13151190.0,12975256.0,0.0,0.0,1541333027.105
2.049,3.713,92.446,0.0,0.0,1.793,13150718.0,12966651.0,0.0,0.0,1541333028.105
2.538,3.426,91.244,0.0,0.0,2.792,13167450.0,13000274.0,0.0,0.0,1541333029.105
3.634,4.261,90.100,0.0,0.0,2.005,13170771.0,13011074.0,0.0,0.0,1541333030.105
3.426,2.919,91.878,0.0,0.0,1.777,13153263.0,12974282.0,0.0,0.0,1541333031.105
3.042,3.169,91.255,0.0,0.0,2.535,13357345.0,13172298.0,0.0,0.0,1541333032.105
2.934,2.806,92.219,0.0,0.0,2.041,13143155.0,12957422.0,0.0,0.0,1541333033.105
3.153,3.026,91.299,0.0,0.0,2.522,13144154.0,12961220.0,0.0,0.0,1541333034.105
2.679,3.444,91.964,0.0,0.0,1.913,13158460.0,12979765.0,0.0,0.0,1541333035.105
3.161,3.034,91.403,0.0,0.0,2.402,13153154.0,12976075.0,0.0,0.0,1541333036.105
3.295,3.549,90.621,0.0,0.0,2.535,13165784.0,12996034.0,0.0,0.0,1541333037.105
2.699,2.699,92.545,0.0,0.0,2.057,13156985.0,12983504.0,0.0,0.0,1541333038.105
2.689,2.689,92.574,0.0,0.0,2.049,13151602.0,12971980.0,0.0,0.0,1541333039.105
2.411,3.807,91.751,0.0,0.0,2.030,13157912.0,12981110.0,0.0,0.0,1541333040.105
