"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:0_vc_4_worker_16_rep_3.csv -T 1 90",,,,"Date:","04 Nov 2018 08:25:49 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
0.970,1.128,97.357,0.336,0.0,0.209,0.0,0.0,1541319949.517
5.319,6.383,87.234,0.0,0.0,1.064,11916364.0,389917.0,1541319950.518
6.316,11.579,81.053,0.0,0.0,1.053,19616076.0,634060.0,1541319951.517
7.527,16.129,75.269,0.0,0.0,1.075,26642016.0,862680.0,1541319952.518
5.814,12.791,80.233,0.0,0.0,1.163,26587527.0,865231.0,1541319953.517
5.682,13.636,79.545,0.0,0.0,1.136,28640518.0,926940.0,1541319954.518
10.465,17.442,69.767,0.0,0.0,2.326,28895539.0,939994.0,1541319955.518
8.333,16.667,72.619,0.0,0.0,2.381,29081810.0,941500.0,1541319956.519
9.091,18.182,71.591,0.0,0.0,1.136,29031409.0,942423.0,1541319957.517
6.667,13.333,77.778,0.0,0.0,2.222,28571526.0,925754.0,1541319958.518
5.682,14.773,78.409,0.0,0.0,1.136,26851681.0,868840.0,1541319959.518
6.742,15.730,76.404,0.0,0.0,1.124,29325670.0,951943.0,1541319960.518
10.345,12.644,74.713,0.0,0.0,2.299,28168947.0,912734.0,1541319961.518
4.545,18.182,75.0,0.0,0.0,2.273,30167930.0,975660.0,1541319962.518
8.989,17.978,71.910,0.0,0.0,1.124,29594178.0,962377.0,1541319963.518
4.545,15.909,78.409,0.0,0.0,1.136,30522796.0,987280.0,1541319964.518
7.059,11.765,80.0,0.0,0.0,1.176,30661119.0,992320.0,1541319965.517
6.818,18.182,73.864,0.0,0.0,1.136,30887539.0,1002697.0,1541319966.518
7.609,18.478,71.739,0.0,0.0,2.174,29878023.0,966700.0,1541319967.518
