"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_1:0_vc_4_worker_16_rep_2.csv -T 1 90",,,,"Date:","04 Nov 2018 08:23:43 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
0.554,0.492,98.528,0.190,0.0,0.237,0.0,0.0,1541319823.710
1.523,1.015,95.939,0.0,0.0,1.523,120782.0,3631244.0,1541319824.710
2.010,3.518,90.955,0.0,0.0,3.518,216680.0,6309982.0,1541319825.710
1.531,3.571,91.327,0.0,0.0,3.571,272242.0,8149753.0,1541319826.710
1.571,2.094,93.717,0.0,0.0,2.618,270052.0,8103544.0,1541319827.710
2.646,4.762,90.476,0.0,0.0,2.116,289906.0,8423810.0,1541319828.710
2.051,3.077,91.282,0.0,0.0,3.590,288970.0,8671097.0,1541319829.710
2.010,3.518,88.442,1.005,0.0,5.025,283494.0,8508902.0,1541319830.710
2.020,4.040,89.899,0.0,0.0,4.040,282728.0,8296599.0,1541319831.710
1.508,5.025,89.447,0.0,0.0,4.020,280696.0,8406909.0,1541319832.710
2.010,3.518,90.452,0.0,0.0,4.020,283648.0,8497858.0,1541319833.710
3.077,2.051,90.769,0.0,0.0,4.103,298144.0,8762232.0,1541319834.710
2.500,3.500,89.500,0.0,0.0,4.500,291146.0,8734045.0,1541319835.710
3.448,4.926,88.177,0.0,0.0,3.448,275586.0,8244688.0,1541319836.710
4.545,3.030,89.394,0.0,0.0,3.030,274912.0,8057597.0,1541319837.710
3.109,2.591,92.228,0.0,0.0,2.073,291846.0,8763519.0,1541319838.710
1.538,3.590,91.795,0.0,0.0,3.077,285328.0,8531453.0,1541319839.710
1.538,3.077,91.795,0.0,0.0,3.590,283148.0,8330195.0,1541319840.710
2.970,4.455,89.109,0.0,0.0,3.465,278044.0,8327230.0,1541319841.710
2.062,2.577,91.237,0.0,0.0,4.124,302540.0,9051473.0,1541319842.710
2.020,4.545,88.889,0.0,0.0,4.545,301516.0,8871261.0,1541319843.710
2.488,3.980,89.055,0.0,0.0,4.478,300662.0,9013773.0,1541319844.710
2.551,3.571,91.837,0.0,0.0,2.041,290566.0,8695006.0,1541319845.710
3.015,5.025,88.945,0.0,0.0,3.015,290790.0,8552563.0,1541319846.710
2.062,3.608,90.722,0.0,0.0,3.608,298258.0,8929896.0,1541319847.710
1.531,2.551,91.327,0.0,0.0,4.592,290038.0,8693598.0,1541319848.710
2.551,2.551,89.796,0.0,0.0,5.102,313478.0,9215244.0,1541319849.710
2.020,3.030,89.394,0.0,0.0,5.556,304434.0,9135409.0,1541319850.710
3.0,4.0,89.500,0.0,0.0,3.500,296990.0,8883741.0,1541319851.710
3.030,5.556,88.889,0.0,0.0,2.525,279862.0,8216968.0,1541319852.710
3.030,4.040,89.899,0.0,0.0,3.030,291422.0,8732764.0,1541319853.710
2.051,2.564,91.795,0.0,0.0,3.590,300794.0,9005399.0,1541319854.710
3.030,3.535,89.394,0.0,0.0,4.040,294694.0,8665782.0,1541319855.710
1.010,5.051,90.909,0.0,0.0,3.030,297944.0,8929895.0,1541319856.710
1.026,5.641,90.256,0.0,0.0,3.077,312958.0,9370294.0,1541319857.710
2.073,4.145,90.674,0.0,0.0,3.109,300920.0,8846108.0,1541319858.710
1.031,2.577,92.784,0.0,0.0,3.608,271138.0,8124537.0,1541319859.710
1.562,2.083,92.708,0.0,0.0,3.646,302416.0,9071029.0,1541319860.710
3.535,3.030,88.384,1.515,0.0,3.535,289876.0,8498001.0,1541319861.710
2.451,4.412,86.765,0.0,0.0,6.373,287140.0,8619450.0,1541319862.710
1.562,2.083,92.708,0.0,0.0,3.646,298826.0,8950834.0,1541319863.710
2.041,4.082,89.796,0.0,0.0,4.082,298696.0,8779001.0,1541319864.710
2.020,2.525,90.909,0.0,0.0,4.545,282088.0,8440503.0,1541319865.710
3.030,2.525,89.899,0.0,0.0,4.545,291998.0,8762063.0,1541319866.710
3.046,4.061,89.848,0.0,0.0,3.046,272596.0,7971601.0,1541319867.710
2.010,4.523,88.945,0.0,0.0,4.523,299134.0,8967567.0,1541319868.710
2.0,4.0,90.0,0.0,0.0,4.0,272526.0,8162221.0,1541319869.710
3.046,3.046,89.848,0.0,0.0,4.061,293310.0,8611223.0,1541319870.710
1.036,2.591,92.746,0.0,0.0,3.627,295960.0,8871149.0,1541319871.710
3.980,3.483,88.060,0.0,0.0,4.478,301366.0,9010891.0,1541319872.711
3.0,5.0,89.500,0.0,0.0,2.500,284754.0,8372187.0,1541319873.710
3.046,3.553,89.848,0.0,0.0,3.553,287440.0,8612413.0,1541319874.710
1.531,3.571,90.816,0.0,0.0,4.082,303726.0,9106020.0,1541319875.710
2.525,4.040,89.899,0.0,0.0,3.535,292214.0,8580437.0,1541319876.710
3.061,3.571,89.796,0.0,0.0,3.571,307424.0,9210852.0,1541319877.710
1.005,5.528,90.452,0.0,0.0,3.015,300472.0,8999743.0,1541319878.710
2.577,2.577,91.237,0.0,0.0,3.608,300796.0,8841873.0,1541319879.710
3.046,3.046,91.371,0.0,0.0,2.538,301840.0,9038881.0,1541319880.710
1.523,4.569,90.355,0.0,0.0,3.553,291002.0,8728540.0,1541319881.710
1.579,3.158,92.632,0.0,0.0,2.632,289292.0,8497954.0,1541319882.710
3.500,3.0,89.500,0.0,0.0,4.0,290170.0,8694971.0,1541319883.710
1.546,3.608,92.268,0.0,0.0,2.577,283570.0,8499246.0,1541319884.710
3.553,3.553,90.355,0.0,0.0,2.538,295990.0,8688158.0,1541319885.710
3.046,3.046,90.863,0.0,0.0,3.046,292872.0,8787210.0,1541319886.710
3.061,3.061,91.327,0.0,0.0,2.551,300662.0,9013800.0,1541319887.710
4.082,2.551,89.796,0.0,0.0,3.571,309678.0,9191329.0,1541319888.710
2.564,3.077,91.282,0.0,0.0,3.077,291226.0,8542684.0,1541319889.710
2.051,2.051,91.795,0.0,0.0,4.103,287478.0,8619506.0,1541319890.710
2.513,3.015,88.945,1.508,0.0,4.020,292114.0,8753739.0,1541319891.710
3.077,3.077,90.256,0.0,0.0,3.590,285140.0,8380528.0,1541319892.711
1.546,1.546,92.784,0.0,0.0,4.124,286844.0,8590106.0,1541319893.711
1.042,3.646,92.708,0.0,0.0,2.604,297006.0,8887920.0,1541319894.711
2.564,2.564,91.282,0.0,0.0,3.590,291284.0,8560909.0,1541319895.711
