"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_0:1_vc_24_worker_16_rep_1.csv -T 1 90",,,,"Date:","04 Nov 2018 11:18:22 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.700,2.787,94.796,0.279,0.0,0.438,0.0,0.0,1541330302.632
0.0,7.447,90.426,0.0,0.0,2.128,427201.0,11753306.0,1541330303.633
2.128,4.255,92.553,0.0,0.0,1.064,452868.0,12500205.0,1541330304.633
2.128,6.383,91.489,0.0,0.0,0.0,461200.0,12499756.0,1541330305.633
1.042,8.333,90.625,0.0,0.0,0.0,455937.0,12500057.0,1541330306.633
2.151,4.301,92.473,0.0,0.0,1.075,448651.0,12499480.0,1541330307.633
2.083,7.292,89.583,0.0,0.0,1.042,460386.0,12696393.0,1541330308.633
0.0,5.376,94.624,0.0,0.0,0.0,442588.0,12499644.0,1541330309.633
1.053,6.316,92.632,0.0,0.0,0.0,446772.0,12499316.0,1541330310.633
1.064,4.255,92.553,0.0,0.0,2.128,447355.0,12500513.0,1541330311.633
1.020,9.184,88.776,0.0,0.0,1.020,439719.0,12433983.0,1541330312.634
1.053,6.316,92.632,0.0,0.0,0.0,447312.0,12565908.0,1541330313.634
2.062,9.278,87.629,0.0,0.0,1.031,447043.0,12500161.0,1541330314.633
3.125,5.208,90.625,0.0,0.0,1.042,442405.0,12499860.0,1541330315.633
2.062,6.186,90.722,0.0,0.0,1.031,444585.0,12499995.0,1541330316.633
2.128,7.447,90.426,0.0,0.0,0.0,452250.0,12500445.0,1541330317.634
1.064,6.383,92.553,0.0,0.0,0.0,458642.0,12695426.0,1541330318.633
2.0,9.0,88.0,0.0,0.0,1.0,443587.0,12499292.0,1541330319.633
2.151,4.301,93.548,0.0,0.0,0.0,449706.0,12499821.0,1541330320.633
2.083,5.208,91.667,0.0,0.0,1.042,442145.0,12501079.0,1541330321.633
