"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_0:1_vc_24_worker_64_rep_3.csv -T 1 90",,,,"Date:","04 Nov 2018 11:35:00 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
0.958,1.031,97.218,0.155,0.0,0.638,0.0,0.0,1541331300.600
1.005,1.508,96.482,0.0,0.0,1.005,2981949.0,108037.0,1541331301.601
2.030,1.015,94.924,0.0,0.0,2.030,4274054.0,158332.0,1541331302.601
1.015,2.538,94.924,0.0,0.0,1.523,4515045.0,163171.0,1541331303.601
2.020,2.020,93.434,0.0,0.0,2.525,4318746.0,159438.0,1541331304.601
1.010,1.515,94.444,0.0,0.0,3.030,4460648.0,166827.0,1541331305.601
2.020,1.515,94.949,0.0,0.0,1.515,4489379.0,159682.0,1541331306.601
1.036,1.554,97.409,0.0,0.0,0.0,4347532.0,153924.0,1541331307.601
1.531,1.531,95.918,0.0,0.0,1.020,4473561.0,157946.0,1541331308.601
2.538,1.523,93.909,0.0,0.0,2.030,4399953.0,160229.0,1541331309.601
1.020,3.061,94.388,0.0,0.0,1.531,4363160.0,157955.0,1541331310.601
1.531,1.531,95.918,0.0,0.0,1.020,4479685.0,155333.0,1541331311.601
1.015,2.538,94.924,0.0,0.0,1.523,4439659.0,158923.0,1541331312.601
0.513,1.538,95.897,0.0,0.0,2.051,4425118.0,155792.0,1541331313.601
1.531,2.041,94.898,0.0,0.0,1.531,4542354.0,162712.0,1541331314.601
1.515,2.525,94.444,0.0,0.0,1.515,4364391.0,161710.0,1541331315.601
2.010,2.513,93.970,0.0,0.0,1.508,4428821.0,161164.0,1541331316.601
2.020,2.020,93.939,0.0,0.0,2.020,4367380.0,160488.0,1541331317.601
1.523,1.523,94.924,0.0,0.0,2.030,4473357.0,167008.0,1541331318.601
1.523,2.030,94.924,0.0,0.0,1.523,4410074.0,159981.0,1541331319.601
1.015,3.553,94.924,0.0,0.0,0.508,4406803.0,160447.0,1541331320.601
1.020,2.041,95.408,0.0,0.0,1.531,4434029.0,163706.0,1541331321.601
1.010,2.020,94.949,0.0,0.0,2.020,4501204.0,161058.0,1541331322.601
1.010,3.030,93.434,1.515,0.0,1.010,4488975.0,158103.0,1541331323.601
2.041,2.041,94.898,0.0,0.0,1.020,4589118.0,166792.0,1541331324.601
2.020,2.020,93.434,0.0,0.0,2.525,4423021.0,157638.0,1541331325.601
1.010,2.020,94.949,0.0,0.0,2.020,4424282.0,160863.0,1541331326.601
2.030,2.538,94.416,0.0,0.0,1.015,4375002.0,162599.0,1541331327.603
1.515,3.030,93.939,0.0,0.0,1.515,4350581.0,159948.0,1541331328.601
1.020,2.041,95.408,0.0,0.0,1.531,4478676.0,161436.0,1541331329.601
1.538,2.051,94.359,0.0,0.0,2.051,4449628.0,163841.0,1541331330.601
2.488,2.488,93.532,0.0,0.0,1.493,4480406.0,160186.0,1541331331.601
0.510,1.531,95.918,0.0,0.0,2.041,4544004.0,162134.0,1541331332.601
1.531,2.041,94.898,0.0,0.0,1.531,4406037.0,162043.0,1541331333.601
1.523,1.523,94.924,0.0,0.0,2.030,4423804.0,157866.0,1541331334.601
1.020,3.061,94.898,0.0,0.0,1.020,4464535.0,159007.0,1541331335.601
1.531,1.531,94.898,0.0,0.0,2.041,4425696.0,163881.0,1541331336.601
1.020,2.551,95.408,0.0,0.0,1.020,4388271.0,157155.0,1541331337.601
