"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_0:1_vc_16_worker_64_rep_2.csv -T 1 90",,,,"Date:","04 Nov 2018 10:42:37 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
1.673,1.340,96.603,0.071,0.0,0.313,0.0,0.0,6959.010,196839.136,1541328157.945
46.101,7.250,43.228,0.0,0.0,3.420,10673069.0,10373144.0,0.0,0.0,1541328158.946
41.216,3.784,52.973,0.0,0.0,2.027,13352738.0,12998005.0,0.0,0.0,1541328159.946
11.518,4.188,82.199,0.0,0.0,2.094,13349161.0,12992792.0,0.0,12288.0,1541328160.946
2.323,2.710,93.161,0.0,0.0,1.806,13140477.0,12792243.0,0.0,0.0,1541328161.946
3.567,3.439,92.102,0.0,0.0,0.892,13339353.0,12964403.0,0.0,0.0,1541328162.946
3.173,3.173,92.005,0.0,0.0,1.650,13140803.0,12836964.0,0.0,0.0,1541328163.946
3.213,2.571,93.059,0.0,0.0,1.157,13135845.0,12799960.0,0.0,0.0,1541328164.946
4.025,3.899,90.692,0.0,0.0,1.384,13347481.0,12998037.0,0.0,0.0,1541328165.946
2.528,3.793,91.656,0.0,0.0,2.023,13335418.0,12990054.0,0.0,0.0,1541328166.946
3.558,3.431,91.741,0.0,0.0,1.271,13344859.0,12997398.0,0.0,0.0,1541328167.946
2.532,4.051,91.899,0.0,0.0,1.519,13146514.0,12801190.0,0.0,0.0,1541328168.946
3.662,3.283,91.540,0.0,0.0,1.515,13339897.0,12999254.0,0.0,0.0,1541328169.946
3.181,3.562,92.366,0.0,0.0,0.891,13133343.0,12789182.0,0.0,0.0,1541328170.946
2.675,4.331,91.847,0.0,0.0,1.146,13349020.0,13013643.0,0.0,0.0,1541328171.946
3.797,4.304,90.759,0.0,0.0,1.139,13139084.0,12805124.0,0.0,0.0,1541328172.946
3.409,2.904,91.793,0.0,0.0,1.894,13128700.0,12793792.0,0.0,0.0,1541328173.946
4.134,2.067,92.894,0.0,0.0,0.904,13143045.0,12799996.0,0.0,0.0,1541328174.946
3.671,3.544,91.646,0.0,0.0,1.139,13134231.0,12798115.0,0.0,0.0,1541328175.946
3.333,2.692,92.436,0.0,0.0,1.538,13135130.0,12794827.0,0.0,0.0,1541328176.946
3.061,3.316,92.347,0.0,0.0,1.276,13139861.0,12807705.0,0.0,0.0,1541328177.946
3.177,3.304,91.868,0.0,0.0,1.652,13132026.0,12795351.0,0.0,0.0,1541328178.946
2.558,2.685,92.711,0.256,0.0,1.790,13341291.0,12998340.0,0.0,81920.0,1541328179.946
2.934,2.551,92.985,0.0,0.0,1.531,13348829.0,13004040.0,0.0,0.0,1541328180.946
2.930,3.567,92.102,0.0,0.0,1.401,13133698.0,12798761.0,0.0,0.0,1541328181.946
