"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_0:1_vc_4_worker_64_rep_3.csv -T 1 90",,,,"Date:","04 Nov 2018 09:03:50 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.120,1.495,96.794,0.320,0.0,0.271,0.0,0.0,1541322230.363
2.083,2.083,91.667,0.0,0.0,4.167,330316.0,9019412.0,1541322231.364
2.062,9.278,85.567,0.0,0.0,3.093,443199.0,12499928.0,1541322232.364
2.062,5.155,88.660,0.0,0.0,4.124,452531.0,12695360.0,1541322233.364
1.075,6.452,90.323,0.0,0.0,2.151,441534.0,12500226.0,1541322234.364
1.053,6.316,88.421,2.105,0.0,2.105,441482.0,12500188.0,1541322235.364
2.083,6.250,89.583,0.0,0.0,2.083,445256.0,12498909.0,1541322236.364
2.083,6.250,90.625,0.0,0.0,1.042,441519.0,12500210.0,1541322237.364
1.031,6.186,88.660,0.0,0.0,4.124,448642.0,12696181.0,1541322238.364
3.061,6.122,85.714,0.0,0.0,5.102,445462.0,12499107.0,1541322239.364
2.020,8.081,87.879,0.0,0.0,2.020,441881.0,12500437.0,1541322240.364
2.105,10.526,85.263,0.0,0.0,2.105,443843.0,12500138.0,1541322241.364
3.0,6.0,86.0,0.0,0.0,5.0,448590.0,12499960.0,1541322242.364
2.083,8.333,88.542,0.0,0.0,1.042,442116.0,12499427.0,1541322243.364
1.042,8.333,88.542,0.0,0.0,2.083,442035.0,12500528.0,1541322244.364
2.062,6.186,88.660,0.0,0.0,3.093,452966.0,12695720.0,1541322245.364
1.042,7.292,89.583,0.0,0.0,2.083,443343.0,12498959.0,1541322246.364
1.010,7.071,86.869,0.0,0.0,5.051,459158.0,12891351.0,1541322247.364
2.128,5.319,91.489,0.0,0.0,1.064,455205.0,12694504.0,1541322248.364
4.167,6.250,87.500,0.0,0.0,2.083,443771.0,12500855.0,1541322249.364
1.020,8.163,87.755,0.0,0.0,3.061,440580.0,12499461.0,1541322250.364
1.075,5.376,91.398,0.0,0.0,2.151,453507.0,12695941.0,1541322251.364
2.083,5.208,90.625,0.0,0.0,2.083,440316.0,12499457.0,1541322252.364
2.128,4.255,92.553,0.0,0.0,1.064,441345.0,12499982.0,1541322253.364
4.124,6.186,85.567,0.0,0.0,4.124,455638.0,12695540.0,1541322254.364
0.0,7.292,89.583,0.0,0.0,3.125,442603.0,12500404.0,1541322255.364
2.128,3.191,91.489,0.0,0.0,3.191,442342.0,12499426.0,1541322256.364
3.125,5.208,87.500,0.0,0.0,4.167,447863.0,12499656.0,1541322257.364
1.053,4.211,90.526,0.0,0.0,4.211,442197.0,12500762.0,1541322258.364
2.083,6.250,89.583,0.0,0.0,2.083,442473.0,12499801.0,1541322259.368
2.128,4.255,90.426,0.0,0.0,3.191,446745.0,12499590.0,1541322260.364
1.053,5.263,90.526,0.0,0.0,3.158,441264.0,12499985.0,1541322261.364
1.020,8.163,88.776,0.0,0.0,2.041,442007.0,12507272.0,1541322262.364
4.167,5.208,87.500,0.0,0.0,3.125,451382.0,12660098.0,1541322263.364
2.062,5.155,89.691,0.0,0.0,3.093,446376.0,12527554.0,1541322264.364
1.042,7.292,85.417,2.083,0.0,4.167,452814.0,12696599.0,1541322265.364
1.042,7.292,89.583,0.0,0.0,2.083,442943.0,12499127.0,1541322266.364
4.124,6.186,87.629,0.0,0.0,2.062,455007.0,12695341.0,1541322267.364
3.0,6.0,87.0,0.0,0.0,4.0,442730.0,12500182.0,1541322268.364
0.0,7.143,87.755,0.0,0.0,5.102,443489.0,12500435.0,1541322269.364
2.128,9.574,86.170,0.0,0.0,2.128,449222.0,12499918.0,1541322270.364
1.010,8.081,86.869,0.0,0.0,4.040,441143.0,12499742.0,1541322271.364
0.0,8.163,88.776,0.0,0.0,3.061,440146.0,12500433.0,1541322272.364
2.062,10.309,86.598,0.0,0.0,1.031,446079.0,12499963.0,1541322273.364
0.0,6.383,91.489,0.0,0.0,2.128,440088.0,12500093.0,1541322274.364
2.083,5.208,88.542,0.0,0.0,4.167,433368.0,12312815.0,1541322275.364
1.087,7.609,90.217,0.0,0.0,1.087,451174.0,12686505.0,1541322276.364
1.0,8.0,87.0,0.0,0.0,4.0,440554.0,12500280.0,1541322277.364
2.041,7.143,88.776,0.0,0.0,2.041,439935.0,12500238.0,1541322278.364
2.128,6.383,89.362,0.0,0.0,2.128,446419.0,12499645.0,1541322279.364
0.0,8.333,88.542,0.0,0.0,3.125,447493.0,12695648.0,1541322280.364
2.0,9.0,86.0,0.0,0.0,3.0,440860.0,12501036.0,1541322281.364
1.020,9.184,87.755,0.0,0.0,2.041,446470.0,12498542.0,1541322282.364
1.031,8.247,88.660,0.0,0.0,2.062,441944.0,12500437.0,1541322283.364
1.053,6.316,91.579,0.0,0.0,1.053,441230.0,12500174.0,1541322284.364
3.093,7.216,86.598,0.0,0.0,3.093,446991.0,12500132.0,1541322285.364
2.128,5.319,91.489,0.0,0.0,1.064,441549.0,12498600.0,1541322286.364
1.042,6.250,90.625,0.0,0.0,2.083,441516.0,12500351.0,1541322287.364
3.030,7.071,84.848,0.0,0.0,5.051,453664.0,12696001.0,1541322288.364
2.041,5.102,88.776,0.0,0.0,4.082,447746.0,12694487.0,1541322289.364
1.064,6.383,89.362,0.0,0.0,3.191,441622.0,12500223.0,1541322290.364
1.064,5.319,90.426,0.0,0.0,3.191,447007.0,12500064.0,1541322291.364
2.020,9.091,86.869,0.0,0.0,2.020,441068.0,12500070.0,1541322292.364
2.041,6.122,87.755,0.0,0.0,4.082,441166.0,12499897.0,1541322293.364
3.125,7.292,87.500,0.0,0.0,2.083,445762.0,12499833.0,1541322294.364
1.042,6.250,85.417,2.083,0.0,5.208,442607.0,12500068.0,1541322295.364
1.042,6.250,89.583,0.0,0.0,3.125,441448.0,12500404.0,1541322296.364
2.0,10.0,84.0,0.0,0.0,4.0,447071.0,12498727.0,1541322297.364
2.083,6.250,89.583,0.0,0.0,2.083,441007.0,12501126.0,1541322298.364
0.0,8.333,89.583,0.0,0.0,2.083,441292.0,12499954.0,1541322299.364
3.125,8.333,85.417,0.0,0.0,3.125,446702.0,12499793.0,1541322300.364
3.226,8.602,87.097,0.0,0.0,1.075,443388.0,12499550.0,1541322301.364
0.0,9.278,88.660,0.0,0.0,2.062,441200.0,12500190.0,1541322302.364
2.062,8.247,86.598,0.0,0.0,3.093,447289.0,12500435.0,1541322303.364
2.083,5.208,89.583,0.0,0.0,3.125,441387.0,12500017.0,1541322304.364
1.042,10.417,86.458,0.0,0.0,2.083,441550.0,12498971.0,1541322305.364
3.191,4.255,90.426,0.0,0.0,2.128,447787.0,12500757.0,1541322306.364
2.020,7.071,87.879,0.0,0.0,3.030,441736.0,12499190.0,1541322307.364
1.075,3.226,93.548,0.0,0.0,2.151,441271.0,12501283.0,1541322308.364
4.082,5.102,85.714,0.0,0.0,5.102,446493.0,12499772.0,1541322309.364
3.158,7.368,88.421,0.0,0.0,1.053,441146.0,12498580.0,1541322310.364
1.042,5.208,90.625,0.0,0.0,3.125,441787.0,12501755.0,1541322311.364
2.128,5.319,90.426,0.0,0.0,2.128,446649.0,12499509.0,1541322312.365
3.0,6.0,86.0,0.0,0.0,5.0,441640.0,12499192.0,1541322313.366
0.0,6.316,91.579,0.0,0.0,2.105,440491.0,12501083.0,1541322314.364
3.125,6.250,87.500,0.0,0.0,3.125,441538.0,12499738.0,1541322315.364
3.030,5.051,85.859,0.0,0.0,6.061,446370.0,12499878.0,1541322316.364
2.105,6.316,90.526,0.0,0.0,1.053,441052.0,12499803.0,1541322317.364
0.0,5.319,92.553,0.0,0.0,2.128,441018.0,12499735.0,1541322318.364
4.167,7.292,87.500,0.0,0.0,1.042,453918.0,12696137.0,1541322319.364
3.093,7.216,86.598,0.0,0.0,3.093,441759.0,12500101.0,1541322320.364
