"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_4_worker_64_rep_2.csv -T 1 90",,,,"Date:","04 Nov 2018 08:36:23 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
0.783,0.600,98.448,0.082,0.0,0.088,0.0,0.0,8506.743,168129.230,1541320583.732
48.660,7.641,41.153,0.0,0.0,2.547,10209629.0,9983714.0,0.0,0.0,1541320584.735
47.137,9.587,40.080,0.0,0.0,3.196,16551940.0,16080055.0,0.0,0.0,1541320585.733
37.601,10.108,47.305,0.0,0.0,4.987,23143109.0,22515790.0,0.0,0.0,1541320586.733
10.767,9.556,75.639,0.0,0.0,4.038,27989492.0,27120276.0,0.0,12288.0,1541320587.734
12.336,9.711,73.491,0.0,0.0,4.462,26989766.0,26270549.0,0.0,0.0,1541320588.733
14.136,11.911,70.026,0.0,0.0,3.927,28552527.0,27655669.0,0.0,0.0,1541320589.733
10.438,10.954,74.613,0.0,0.0,3.995,27523944.0,26746173.0,0.0,0.0,1541320590.734
11.346,10.422,74.670,0.0,0.0,3.562,27485152.0,26711176.0,0.0,0.0,1541320591.734
10.464,11.258,74.172,0.0,0.0,4.106,29796017.0,28886444.0,0.0,0.0,1541320592.733
9.396,10.470,76.913,0.0,0.0,3.221,27704083.0,26892299.0,0.0,0.0,1541320593.733
11.331,10.145,75.494,0.0,0.0,3.030,27956882.0,27177072.0,0.0,0.0,1541320594.733
9.449,11.155,75.853,0.0,0.0,3.543,28383502.0,27568055.0,0.0,0.0,1541320595.733
10.890,9.163,75.830,0.0,0.0,4.117,28514074.0,27625498.0,0.0,0.0,1541320596.734
10.624,11.687,74.369,0.0,0.0,3.320,28380019.0,27534587.0,0.0,0.0,1541320597.735
10.067,9.262,74.899,0.0,0.0,5.772,26373439.0,25631964.0,0.0,0.0,1541320598.733
8.367,8.898,78.619,0.0,0.0,4.117,25966599.0,25164235.0,0.0,0.0,1541320599.735
9.960,10.890,75.564,0.0,0.0,3.586,29104490.0,28281500.0,0.0,0.0,1541320600.733
9.517,11.528,75.469,0.0,0.0,3.485,29608365.0,28756753.0,0.0,0.0,1541320601.734
10.013,11.081,74.766,0.0,0.0,4.139,28922284.0,28062850.0,0.0,0.0,1541320602.733
