"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_8_worker_8_rep_3.csv -T 1 90",,,,"Date:","04 Nov 2018 09:10:18 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
0.998,0.773,98.017,0.078,0.0,0.134,0.0,0.0,8027.139,173534.017,1541322618.484
47.897,6.106,44.369,0.0,0.0,1.628,11057836.0,10600287.0,0.0,0.0,1541322619.486
45.760,6.729,45.357,0.0,0.0,2.153,21618579.0,20971396.0,0.0,8192.0,1541322620.485
16.931,7.540,73.810,0.0,0.0,1.720,27090499.0,26271256.0,0.0,0.0,1541322621.485
9.358,8.957,80.882,0.0,0.0,0.802,31496030.0,30579369.0,0.0,0.0,1541322622.485
12.129,7.547,78.976,0.0,0.0,1.348,29737441.0,28849811.0,0.0,0.0,1541322623.485
9.115,6.702,83.244,0.0,0.0,0.938,28966387.0,28095647.0,0.0,0.0,1541322624.486
9.743,7.984,81.055,0.0,0.0,1.218,30419225.0,29571949.0,0.0,4096.0,1541322625.485
10.0,7.105,81.842,0.0,0.0,1.053,30522007.0,29566230.0,0.0,0.0,1541322626.485
9.772,6.693,82.329,0.0,0.0,1.205,29462555.0,28602354.0,0.0,0.0,1541322627.485
8.933,8.533,80.133,0.933,0.0,1.467,31184468.0,30249762.0,0.0,110592.0,1541322628.485
10.372,7.979,80.585,0.0,0.0,1.064,30342826.0,29435276.0,0.0,0.0,1541322629.485
9.656,7.540,81.349,0.0,0.0,1.455,28650682.0,27749172.0,0.0,4096.0,1541322630.485
10.743,7.427,81.167,0.0,0.0,0.663,30036785.0,29144563.0,0.0,0.0,1541322631.485
9.486,6.983,82.477,0.0,0.0,1.054,28879322.0,28034748.0,0.0,0.0,1541322632.485
8.311,7.105,83.512,0.0,0.0,1.072,32583505.0,31623059.0,0.0,0.0,1541322633.485
7.507,6.971,84.584,0.0,0.0,0.938,29039744.0,28157054.0,0.0,0.0,1541322634.485
8.609,7.417,82.914,0.0,0.0,1.060,31609451.0,30695783.0,0.0,0.0,1541322635.485
8.508,8.246,82.330,0.0,0.0,0.916,30836317.0,29903393.0,0.0,0.0,1541322636.485
6.739,8.491,84.232,0.0,0.0,0.539,32555547.0,31597528.0,0.0,0.0,1541322637.485
7.652,8.707,82.850,0.0,0.0,0.792,31234320.0,30331741.0,0.0,0.0,1541322638.485
7.930,6.452,84.812,0.0,0.0,0.806,29279854.0,28402830.0,0.0,0.0,1541322639.485
7.314,7.713,84.176,0.0,0.0,0.798,31198180.0,30275336.0,0.0,0.0,1541322640.485
9.318,7.743,82.021,0.0,0.0,0.919,31746427.0,30813197.0,0.0,0.0,1541322641.485
8.105,8.497,82.222,0.0,0.0,1.176,29657722.0,28733335.0,0.0,0.0,1541322642.485
7.560,7.294,84.085,0.0,0.0,1.061,29532235.0,28680890.0,0.0,0.0,1541322643.485
7.258,6.317,85.484,0.0,0.0,0.941,30220889.0,29343803.0,0.0,0.0,1541322644.485
7.473,6.250,85.870,0.0,0.0,0.408,28908288.0,28052283.0,0.0,8192.0,1541322645.485
8.177,7.641,83.110,0.0,0.0,1.072,30610929.0,29714562.0,0.0,0.0,1541322646.485
7.827,7.018,84.211,0.0,0.0,0.945,29906862.0,28992720.0,0.0,0.0,1541322647.485
8.522,7.989,82.690,0.0,0.0,0.799,32276467.0,31345969.0,0.0,0.0,1541322648.485
7.437,6.773,85.126,0.0,0.0,0.664,28911258.0,28047545.0,0.0,0.0,1541322649.485
7.402,7.133,84.791,0.135,0.0,0.538,30710491.0,29799340.0,0.0,20430848.0,1541322650.485
9.221,7.662,82.078,0.0,0.0,1.039,30158326.0,29261710.0,0.0,0.0,1541322651.485
7.622,8.541,83.180,0.0,0.0,0.657,30826174.0,29915916.0,0.0,0.0,1541322652.485
8.874,7.550,82.384,0.0,0.0,1.192,31315003.0,30405378.0,0.0,0.0,1541322653.485
8.650,7.864,82.831,0.0,0.0,0.655,29502296.0,28625105.0,0.0,0.0,1541322654.485
9.318,7.480,82.021,0.0,0.0,1.181,32426543.0,31480723.0,0.0,0.0,1541322655.485
7.084,7.493,84.469,0.0,0.0,0.954,32304860.0,31329952.0,0.0,0.0,1541322656.485
7.853,8.508,82.984,0.0,0.0,0.654,30551241.0,29655721.0,0.0,0.0,1541322657.485
9.091,7.754,82.219,0.134,0.0,0.802,30643993.0,29725302.0,0.0,77824.0,1541322658.486
7.057,8.256,83.888,0.0,0.0,0.799,30824253.0,29907347.0,0.0,0.0,1541322659.486
7.258,7.796,84.274,0.0,0.0,0.672,29879958.0,28984646.0,0.0,0.0,1541322660.485
7.152,5.803,86.100,0.0,0.0,0.945,28281394.0,27476020.0,0.0,98304.0,1541322661.485
8.678,6.809,83.712,0.0,0.0,0.801,29451078.0,28563764.0,0.0,0.0,1541322662.485
8.090,8.355,82.228,0.0,0.0,1.326,31334789.0,30418711.0,0.0,0.0,1541322663.485
8.511,7.846,82.979,0.0,0.0,0.665,29861721.0,28962451.0,0.0,0.0,1541322664.485
8.065,7.527,83.737,0.0,0.0,0.672,31444650.0,30501574.0,0.0,0.0,1541322665.485
7.229,7.095,84.605,0.0,0.0,1.071,30528219.0,29621536.0,0.0,0.0,1541322666.485
6.766,6.766,85.927,0.0,0.0,0.541,30792198.0,29871832.0,0.0,0.0,1541322667.485
