"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_1:0_vc_32_worker_64_rep_3.csv -T 1 80",,,,"Date:","07 Dec 2018 13:02:02 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.892,2.230,94.370,0.176,0.0,1.332,0.0,0.0,1544187722.260
1.005,2.010,93.467,0.0,0.0,3.518,199126.0,6063070.0,1544187723.261
2.083,6.250,87.500,0.0,0.0,4.167,558860.0,16939600.0,1544187724.261
4.412,7.843,80.882,0.0,0.0,6.863,649670.0,19360674.0,1544187725.261
3.608,8.763,83.505,0.0,0.0,4.124,640760.0,19284388.0,1544187726.261
4.569,7.614,83.756,0.0,0.0,4.061,657860.0,19759451.0,1544187727.261
5.0,10.0,80.500,0.0,0.0,4.500,689782.0,20538402.0,1544187728.261
3.500,8.500,83.0,0.0,0.0,5.0,654212.0,19692314.0,1544187729.261
5.670,6.701,83.505,0.0,0.0,4.124,651974.0,19425673.0,1544187730.261
5.729,7.812,82.812,0.0,0.0,3.646,669386.0,20011363.0,1544187731.261
4.124,8.763,84.021,0.0,0.0,3.093,675432.0,20330165.0,1544187732.261
3.109,6.218,84.974,0.0,0.0,5.699,678368.0,20337823.0,1544187733.261
5.025,9.045,81.407,0.0,0.0,4.523,687762.0,20526460.0,1544187734.261
3.590,5.641,84.615,0.0,0.0,6.154,658898.0,19791331.0,1544187735.261
3.627,6.736,85.492,0.0,0.0,4.145,645562.0,19412693.0,1544187736.261
5.076,9.645,81.218,0.0,0.0,4.061,685280.0,20428881.0,1544187737.261
3.046,6.599,83.756,0.0,0.0,6.599,676682.0,20293897.0,1544187738.261
4.103,7.179,84.615,0.0,0.0,4.103,648512.0,19450535.0,1544187739.261
5.155,7.216,84.021,0.0,0.0,3.608,659946.0,19632815.0,1544187740.261
3.646,7.292,85.938,0.0,0.0,3.125,655402.0,19732209.0,1544187741.261
5.970,9.453,80.597,0.0,0.0,3.980,670016.0,20132297.0,1544187742.261
5.670,7.216,82.990,0.0,0.0,4.124,704460.0,20909375.0,1544187743.261
5.584,6.599,82.741,0.0,0.0,5.076,670994.0,20124822.0,1544187744.261
4.615,6.154,85.128,0.0,0.0,4.103,647542.0,19407711.0,1544187745.261
4.082,8.163,83.163,0.0,0.0,4.592,669254.0,19843877.0,1544187746.263
3.109,5.699,88.601,0.0,0.0,2.591,456216.0,11856668.0,1544187747.261
0.510,1.020,96.939,0.0,0.0,1.531,168952.0,6097438.0,1544187748.261
3.571,5.612,86.735,0.0,0.0,4.082,482118.0,14704303.0,1544187749.261
4.082,5.612,86.224,0.0,0.0,4.082,573208.0,15425603.0,1544187750.261
0.0,1.538,96.923,0.0,0.0,1.538,175754.0,6362311.0,1544187751.261
3.046,6.091,81.218,7.614,0.0,2.030,392298.0,6795445.0,1544187752.261
2.041,2.551,46.429,46.939,0.0,2.041,238788.0,11848379.0,1544187753.261
2.073,3.109,83.420,6.736,0.0,4.663,444730.0,11753849.0,1544187754.261
5.208,5.208,86.458,0.0,0.0,3.125,604080.0,16948745.0,1544187755.261
1.015,2.030,95.431,0.0,0.0,1.523,207036.0,7244281.0,1544187756.269
3.608,5.670,86.598,0.0,0.0,4.124,497514.0,16675658.0,1544187757.261
1.515,3.535,92.424,0.0,0.0,2.525,358868.0,9059338.0,1544187758.270
3.046,5.584,87.817,0.0,0.0,3.553,451786.0,14934231.0,1544187759.261
4.545,3.030,88.889,0.0,0.0,3.535,349472.0,9012880.0,1544187760.261
1.005,2.010,95.477,0.0,0.0,1.508,149580.0,3726414.0,1544187761.262
2.564,3.077,90.769,0.0,0.0,3.590,287370.0,10242400.0,1544187762.261
2.451,6.373,87.255,0.0,0.0,3.922,386658.0,8967169.0,1544187763.261
1.531,4.082,91.837,0.0,0.0,2.551,350924.0,9180492.0,1544187764.262
2.030,3.046,92.386,0.0,0.0,2.538,310596.0,13035930.0,1544187765.261
2.985,2.488,91.045,0.0,0.0,3.483,275164.0,7441543.0,1544187766.267
2.062,3.608,89.175,0.0,0.0,5.155,372464.0,8739525.0,1544187767.261
3.518,8.040,84.925,0.0,0.0,3.518,570668.0,20068821.0,1544187768.261
4.569,8.122,83.756,0.0,0.0,3.553,670436.0,20135673.0,1544187769.261
4.124,6.186,85.052,0.0,0.0,4.639,647552.0,19270288.0,1544187770.261
4.545,8.586,83.333,0.0,0.0,3.535,666976.0,20012448.0,1544187771.261
4.082,7.653,82.653,0.0,0.0,5.612,668140.0,20030713.0,1544187772.261
5.612,5.612,83.673,0.0,0.0,5.102,641130.0,19146224.0,1544187773.261
4.455,7.921,81.188,0.0,0.0,6.436,692518.0,20720386.0,1544187774.261
2.577,6.701,84.536,0.0,0.0,6.186,648872.0,19465024.0,1544187775.261
5.208,6.771,84.896,0.0,0.0,3.125,670748.0,19931498.0,1544187776.261
5.128,7.179,83.590,0.0,0.0,4.103,670438.0,20143309.0,1544187777.261
3.061,7.653,84.184,0.0,0.0,5.102,657406.0,19762635.0,1544187778.261
4.926,8.867,80.296,0.0,0.0,5.911,658304.0,19643043.0,1544187779.261
2.591,7.772,85.492,0.0,0.0,4.145,680874.0,20416980.0,1544187780.261
3.608,7.732,85.052,0.0,0.0,3.608,662842.0,19878862.0,1544187781.261
4.592,6.122,81.122,1.531,0.0,6.633,671606.0,19967610.0,1544187782.261
4.663,5.699,84.974,0.0,0.0,4.663,678534.0,20331971.0,1544187783.261
4.040,6.061,83.333,0.0,0.0,6.566,672184.0,20177535.0,1544187784.261
3.980,5.970,82.090,0.0,0.0,7.960,654942.0,19474595.0,1544187785.261
2.577,5.670,85.052,0.0,0.0,6.701,646642.0,19410713.0,1544187786.261
4.082,9.184,82.653,0.0,0.0,4.082,676254.0,20302092.0,1544187787.261
4.412,7.843,80.882,0.0,0.0,6.863,643976.0,19169076.0,1544187788.261
3.125,7.812,85.938,0.0,0.0,3.125,657294.0,19733871.0,1544187789.261
5.612,7.143,81.633,0.0,0.0,5.612,652796.0,19552094.0,1544187790.261
3.093,7.216,84.536,0.0,0.0,5.155,658132.0,19580765.0,1544187791.261
4.688,5.208,84.896,0.0,0.0,5.208,649818.0,19493104.0,1544187792.261
5.208,5.208,85.938,0.0,0.0,3.646,670758.0,20107284.0,1544187793.261
4.188,6.806,84.293,0.0,0.0,4.712,703714.0,20997085.0,1544187794.261
4.020,6.030,82.915,0.0,0.0,7.035,646028.0,19335541.0,1544187795.261
3.608,6.186,85.052,0.0,0.0,5.155,656142.0,19730523.0,1544187796.261
4.569,9.137,81.218,0.0,0.0,5.076,684564.0,20380359.0,1544187797.261
4.545,7.576,84.343,0.0,0.0,3.535,662596.0,19891403.0,1544187798.261
4.545,6.566,83.333,0.0,0.0,5.556,671076.0,20262738.0,1544187799.261
2.577,7.216,84.021,0.0,0.0,6.186,670160.0,19859162.0,1544187800.261
2.970,7.426,82.673,0.0,0.0,6.931,632202.0,18973568.0,1544187801.261
6.806,6.806,82.723,0.0,0.0,3.665,667972.0,19784096.0,1544187802.261
