"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_0:1_vc_16_worker_64_rep_3.csv -T 1 80",,,,"Date:","07 Dec 2018 10:55:48 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
3.650,2.916,92.617,0.080,0.0,0.737,0.0,0.0,10562.604,325432.627,0.0,0.0,2950.219,9375.742,1544180148.254
35.040,4.043,59.299,0.270,0.0,1.348,6177969.0,6012398.0,0.0,69632.0,0.0,0.0,2722.0,7145.0,1544180149.255
35.262,2.692,60.834,0.0,0.0,1.211,6611335.0,6450872.0,0.0,0.0,0.0,0.0,2466.0,6498.0,1544180150.255
3.680,1.777,93.909,0.0,0.0,0.635,7050047.0,6885143.0,0.0,0.0,0.0,0.0,2293.0,6851.0,1544180151.255
4.076,1.529,93.503,0.0,0.0,0.892,6128295.0,5991584.0,0.0,0.0,0.0,0.0,2087.0,6173.0,1544180152.255
5.897,1.795,91.795,0.0,0.0,0.513,6427168.0,6283978.0,0.0,0.0,0.0,0.0,2143.0,6320.0,1544180153.255
1.652,2.287,95.807,0.0,0.0,0.254,5831923.0,5692370.0,0.0,0.0,0.0,0.0,1918.0,5786.0,1544180154.255
1.013,2.278,95.696,0.0,0.0,1.013,6871975.0,6708564.0,0.0,0.0,0.0,0.0,2229.0,6618.0,1544180155.255
1.765,1.765,95.586,0.0,0.0,0.883,6455263.0,6305351.0,0.0,0.0,0.0,0.0,2191.0,6448.0,1544180156.255
1.656,1.274,96.433,0.0,0.0,0.637,6692615.0,6537707.0,0.0,0.0,0.0,0.0,2214.0,6577.0,1544180157.255
1.519,1.772,95.949,0.0,0.0,0.759,6579184.0,6431583.0,0.0,0.0,0.0,0.0,2168.0,6403.0,1544180158.255
2.138,2.013,94.843,0.0,0.0,1.006,6515119.0,6367049.0,0.0,0.0,0.0,0.0,2199.0,6349.0,1544180159.255
2.503,2.753,93.992,0.0,0.0,0.751,6535682.0,6391604.0,0.0,0.0,0.0,0.0,2209.0,6526.0,1544180160.255
2.491,2.864,94.147,0.0,0.0,0.498,6715423.0,6556033.0,0.0,0.0,0.0,0.0,2313.0,6694.0,1544180161.255
2.648,1.639,94.451,0.0,0.0,1.261,6608587.0,6455276.0,0.0,0.0,0.0,0.0,2255.0,6533.0,1544180162.255
1.639,2.270,95.208,0.0,0.0,0.883,6774919.0,6622327.0,0.0,0.0,0.0,0.0,2300.0,6729.0,1544180163.255
1.635,2.138,95.472,0.0,0.0,0.755,6368604.0,6228377.0,0.0,0.0,0.0,0.0,2120.0,6241.0,1544180164.255
1.643,2.276,95.575,0.0,0.0,0.506,6852241.0,6688616.0,0.0,0.0,0.0,0.0,2226.0,6715.0,1544180165.255
1.394,1.901,96.198,0.0,0.0,0.507,6434753.0,6296297.0,0.0,0.0,0.0,0.0,2159.0,6321.0,1544180166.255
2.015,1.889,95.466,0.0,0.0,0.630,6571929.0,6422741.0,0.0,0.0,0.0,0.0,2219.0,6459.0,1544180167.255
2.013,2.390,95.094,0.0,0.0,0.503,6415125.0,6273338.0,0.0,0.0,0.0,0.0,2220.0,6498.0,1544180168.255
1.643,1.896,95.954,0.0,0.0,0.506,6665357.0,6512555.0,0.0,0.0,0.0,0.0,2114.0,6363.0,1544180169.255
1.407,1.279,96.931,0.0,0.0,0.384,6513536.0,6365218.0,0.0,8192.0,0.0,0.0,2197.0,6443.0,1544180170.255
2.136,2.261,95.226,0.0,0.0,0.377,6366166.0,6223909.0,0.0,0.0,0.0,0.0,2239.0,6397.0,1544180171.255
2.247,2.247,94.507,0.0,0.0,0.999,6508116.0,6353100.0,0.0,0.0,0.0,0.0,2184.0,6432.0,1544180172.255
1.264,2.023,96.081,0.0,0.0,0.632,6397270.0,6255432.0,0.0,0.0,0.0,0.0,2058.0,6183.0,1544180173.255
2.128,2.128,94.994,0.0,0.0,0.751,6356322.0,6194897.0,0.0,0.0,0.0,0.0,2099.0,6279.0,1544180174.255
1.894,2.273,95.581,0.0,0.0,0.253,6829906.0,6666824.0,0.0,4096.0,0.0,0.0,2205.0,6638.0,1544180175.255
1.926,1.027,96.919,0.0,0.0,0.128,6710715.0,6555777.0,0.0,0.0,0.0,0.0,2250.0,6649.0,1544180176.255
1.271,2.033,95.934,0.0,0.0,0.762,6532761.0,6377796.0,0.0,0.0,0.0,0.0,2162.0,6390.0,1544180177.255
1.772,1.519,95.949,0.0,0.0,0.759,6513413.0,6376763.0,0.0,0.0,0.0,0.0,2143.0,6394.0,1544180178.255
1.901,1.394,95.564,0.380,0.0,0.760,6853404.0,6696619.0,0.0,45056.0,0.0,0.0,2280.0,6630.0,1544180179.255
1.770,1.770,95.702,0.0,0.0,0.759,6629751.0,6480628.0,0.0,4542464.0,0.0,0.0,2191.0,6580.0,1544180180.255
1.519,2.025,95.823,0.0,0.0,0.633,6586737.0,6433551.0,0.0,0.0,0.0,0.0,2187.0,6495.0,1544180181.255
2.015,2.015,95.466,0.0,0.0,0.504,6461151.0,6307187.0,0.0,0.0,0.0,0.0,2188.0,6426.0,1544180182.255
1.384,2.138,95.220,0.0,0.0,1.258,6494070.0,6338405.0,0.0,0.0,0.0,0.0,2214.0,6545.0,1544180183.255
1.525,1.271,96.442,0.0,0.0,0.762,6688130.0,6530979.0,0.0,0.0,0.0,0.0,2251.0,6649.0,1544180184.255
1.650,1.523,95.812,0.0,0.0,1.015,6419440.0,6268251.0,0.0,0.0,0.0,0.0,2162.0,6383.0,1544180185.255
1.525,1.779,96.315,0.0,0.0,0.381,6514363.0,6351040.0,0.0,0.0,0.0,0.0,2128.0,6482.0,1544180186.255
1.515,1.515,95.581,0.0,0.0,1.389,6707323.0,6550197.0,0.0,0.0,0.0,0.0,2225.0,6614.0,1544180187.255
2.177,1.408,96.159,0.0,0.0,0.256,6563149.0,6408171.0,0.0,0.0,0.0,0.0,2207.0,6487.0,1544180188.255
