"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_0:1_vc_1_worker_32_rep_2.csv -T 1 80",,,,"Date:","07 Dec 2018 08:17:18 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.640,2.020,94.918,0.206,0.0,1.216,0.0,0.0,1544170638.395
1.026,1.538,96.410,0.0,0.0,1.026,3147114.0,109354.0,1544170639.396
1.020,1.531,95.918,0.0,0.0,1.531,3462314.0,120064.0,1544170640.396
1.538,1.538,95.385,0.0,0.0,1.538,4307730.0,153023.0,1544170641.396
1.020,2.041,95.408,0.0,0.0,1.531,4024936.0,139696.0,1544170642.396
1.538,2.564,94.872,0.0,0.0,1.026,4003306.0,138506.0,1544170643.396
1.508,3.518,93.467,0.0,0.0,1.508,4294891.0,153046.0,1544170644.396
2.041,1.531,95.408,0.0,0.0,1.020,4081174.0,141320.0,1544170645.396
0.508,2.538,94.924,0.0,0.0,2.030,4133132.0,143292.0,1544170646.396
1.523,2.538,94.924,0.0,0.0,1.015,4281786.0,152447.0,1544170647.396
2.010,3.518,93.467,0.0,0.0,1.005,4280272.0,148230.0,1544170648.396
1.020,1.020,95.918,0.0,0.0,2.041,4176404.0,144633.0,1544170649.396
1.515,3.030,93.939,0.0,0.0,1.515,4026417.0,143281.0,1544170650.396
2.041,2.041,93.367,1.020,0.0,1.531,4048830.0,142653.0,1544170651.396
1.020,2.551,95.408,0.0,0.0,1.020,4258624.0,147322.0,1544170652.396
1.508,3.518,93.467,0.0,0.0,1.508,4124499.0,143165.0,1544170653.396
1.500,4.0,93.500,0.0,0.0,1.0,4069787.0,145184.0,1544170654.396
0.510,3.061,95.408,0.0,0.0,1.020,4016339.0,138869.0,1544170655.396
2.020,1.010,94.949,0.0,0.0,2.020,4124472.0,143138.0,1544170656.396
1.015,2.030,94.416,0.0,0.0,2.538,4117323.0,146748.0,1544170657.396
1.531,2.041,94.898,0.0,0.0,1.531,4115816.0,142238.0,1544170658.396
2.010,2.010,94.472,0.0,0.0,1.508,4159111.0,144353.0,1544170659.396
2.985,2.985,92.537,0.0,0.0,1.493,4186566.0,149142.0,1544170660.396
0.521,1.042,97.396,0.0,0.0,1.042,4072550.0,140903.0,1544170661.396
1.020,2.551,94.898,0.0,0.0,1.531,4124484.0,143000.0,1544170662.396
2.538,2.538,93.401,0.0,0.0,1.523,4242839.0,151101.0,1544170663.396
1.531,2.041,94.898,0.0,0.0,1.531,4172096.0,144505.0,1544170664.396
0.510,2.041,95.918,0.0,0.0,1.531,4055225.0,140439.0,1544170665.396
2.041,2.551,94.388,0.0,0.0,1.020,4121638.0,146885.0,1544170666.396
1.010,2.525,94.444,0.0,0.0,2.020,4076873.0,140897.0,1544170667.396
1.538,2.564,95.385,0.0,0.0,0.513,4206715.0,145849.0,1544170668.396
3.030,2.020,93.939,0.0,0.0,1.010,4160588.0,148383.0,1544170669.396
1.010,3.030,93.939,0.0,0.0,2.020,4167776.0,144212.0,1544170670.396
1.031,1.546,96.392,0.0,0.0,1.031,4146115.0,143741.0,1544170671.396
2.051,1.538,95.385,0.0,0.0,1.026,4177895.0,148828.0,1544170672.396
1.523,3.046,94.416,0.0,0.0,1.015,4340873.0,150339.0,1544170673.396
1.515,2.525,93.939,0.0,0.0,2.020,4236996.0,146434.0,1544170674.396
1.026,2.051,95.385,0.0,0.0,1.538,4234165.0,150934.0,1544170675.396
1.010,2.525,94.949,0.0,0.0,1.515,4111508.0,142258.0,1544170676.396
2.0,2.500,93.500,0.0,0.0,2.0,4185056.0,145230.0,1544170677.396
2.525,4.545,92.929,0.0,0.0,0.0,4173572.0,148682.0,1544170678.396
2.020,2.525,94.444,0.0,0.0,1.010,4176423.0,144654.0,1544170679.396
1.005,3.015,93.970,0.0,0.0,2.010,4141876.0,143544.0,1544170680.396
2.500,2.0,92.500,1.0,0.0,2.0,4212967.0,150766.0,1544170681.396
1.026,2.051,95.897,0.0,0.0,1.026,4098581.0,142029.0,1544170682.396
2.010,3.015,92.965,0.0,0.0,2.010,4189406.0,145102.0,1544170683.396
0.510,3.061,94.898,0.0,0.0,1.531,4195279.0,149514.0,1544170684.396
0.518,1.554,97.409,0.0,0.0,0.518,4033749.0,139731.0,1544170685.396
0.521,1.042,96.875,0.0,0.0,1.562,4301990.0,149222.0,1544170686.396
1.538,2.051,94.872,0.0,0.0,1.538,4091339.0,145832.0,1544170687.396
1.042,1.562,96.875,0.0,0.0,0.521,4141781.0,143435.0,1544170688.396
2.041,1.020,95.408,0.0,0.0,1.531,4111502.0,142402.0,1544170689.396
2.500,3.0,93.0,0.0,0.0,1.500,4104324.0,146132.0,1544170690.396
0.518,2.591,96.373,0.0,0.0,0.518,4224004.0,146127.0,1544170691.396
1.523,1.523,94.924,0.0,0.0,2.030,4172071.0,144779.0,1544170692.396
2.513,4.020,91.960,0.0,0.0,1.508,4199517.0,149560.0,1544170693.396
1.523,2.030,94.924,0.0,0.0,1.523,4249979.0,147033.0,1544170694.396
0.518,1.554,97.409,0.0,0.0,0.518,4202392.0,145704.0,1544170695.396
