"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_0:1_vc_8_worker_32_rep_3.csv -T 1 80",,,,"Date:","07 Dec 2018 09:59:16 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
3.328,6.677,88.603,0.274,0.0,1.118,0.0,0.0,1544176756.049
2.970,7.921,84.158,0.0,0.0,4.950,461990.0,13069860.0,1544176757.050
2.062,8.247,89.691,0.0,0.0,0.0,445450.0,12407903.0,1544176758.050
0.0,6.316,92.632,0.0,0.0,1.053,440159.0,12612440.0,1544176759.050
1.042,5.208,90.625,0.0,0.0,3.125,440253.0,12387819.0,1544176760.050
3.191,7.447,89.362,0.0,0.0,0.0,445596.0,12500288.0,1544176761.050
1.031,7.216,91.753,0.0,0.0,0.0,447763.0,12850899.0,1544176762.050
2.041,6.122,89.796,0.0,0.0,2.041,438822.0,12481640.0,1544176763.051
2.041,9.184,88.776,0.0,0.0,0.0,452436.0,12592533.0,1544176764.050
2.041,8.163,89.796,0.0,0.0,0.0,447271.0,12690699.0,1544176765.050
2.062,8.247,89.691,0.0,0.0,0.0,440009.0,12470308.0,1544176766.050
4.167,6.250,89.583,0.0,0.0,0.0,446522.0,12693372.0,1544176767.050
2.062,6.186,90.722,0.0,0.0,1.031,439029.0,12318209.0,1544176768.050
1.031,6.186,91.753,0.0,0.0,1.031,440025.0,12487425.0,1544176769.050
3.125,6.250,90.625,0.0,0.0,0.0,455910.0,12890918.0,1544176770.050
2.174,7.609,89.130,0.0,0.0,1.087,445412.0,12499730.0,1544176771.050
2.062,5.155,91.753,0.0,0.0,1.031,440274.0,12501550.0,1544176772.050
2.062,8.247,89.691,0.0,0.0,0.0,445726.0,12498638.0,1544176773.050
1.053,6.316,90.526,2.105,0.0,0.0,440387.0,12499914.0,1544176774.050
2.083,6.250,91.667,0.0,0.0,0.0,439909.0,12500191.0,1544176775.050
6.186,4.124,87.629,0.0,0.0,2.062,445339.0,12539526.0,1544176776.050
3.061,6.122,89.796,0.0,0.0,1.020,443257.0,12655467.0,1544176777.050
2.062,7.216,90.722,0.0,0.0,0.0,437450.0,12305555.0,1544176778.050
2.062,6.186,90.722,0.0,0.0,1.031,440050.0,12498618.0,1544176779.050
1.042,7.292,90.625,0.0,0.0,1.042,447394.0,12500263.0,1544176780.050
2.062,9.278,88.660,0.0,0.0,0.0,439899.0,12500162.0,1544176781.050
2.062,4.124,91.753,0.0,0.0,2.062,440059.0,12500089.0,1544176782.050
1.053,6.316,91.579,0.0,0.0,1.053,452616.0,12694944.0,1544176783.050
2.083,5.208,92.708,0.0,0.0,0.0,440144.0,12499922.0,1544176784.050
2.041,5.102,90.816,0.0,0.0,2.041,440241.0,12500205.0,1544176785.050
1.053,6.316,90.526,0.0,0.0,2.105,447323.0,12500369.0,1544176786.050
1.075,3.226,94.624,0.0,0.0,1.075,440769.0,12500214.0,1544176787.050
0.0,6.250,92.708,0.0,0.0,1.042,446897.0,12694699.0,1544176788.050
3.061,6.122,88.776,0.0,0.0,2.041,446031.0,12500425.0,1544176789.050
1.053,5.263,93.684,0.0,0.0,0.0,440387.0,12500157.0,1544176790.050
3.093,5.155,91.753,0.0,0.0,0.0,445062.0,12693296.0,1544176791.054
4.040,8.081,85.859,0.0,0.0,2.020,440661.0,12307027.0,1544176792.050
2.062,6.186,90.722,0.0,0.0,1.031,447156.0,12694805.0,1544176793.050
1.064,4.255,94.681,0.0,0.0,0.0,439839.0,12500191.0,1544176794.050
4.255,3.191,91.489,0.0,0.0,1.064,445745.0,12500094.0,1544176795.050
1.053,5.263,93.684,0.0,0.0,0.0,439780.0,12498724.0,1544176796.050
2.041,10.204,87.755,0.0,0.0,0.0,439756.0,12500187.0,1544176797.050
2.020,8.081,88.889,0.0,0.0,1.010,445819.0,12500373.0,1544176798.050
1.042,5.208,92.708,0.0,0.0,1.042,446717.0,12696071.0,1544176799.050
1.053,5.263,92.632,0.0,0.0,1.053,440027.0,12500082.0,1544176800.050
3.030,7.071,88.889,0.0,0.0,1.010,445610.0,12498768.0,1544176801.050
3.158,5.263,89.474,0.0,0.0,2.105,440369.0,12500026.0,1544176802.050
1.053,6.316,92.632,0.0,0.0,0.0,439940.0,12501246.0,1544176803.050
2.062,7.216,88.660,2.062,0.0,0.0,439815.0,12498622.0,1544176804.050
2.062,7.216,89.691,0.0,0.0,1.031,446159.0,12500128.0,1544176805.050
2.062,6.186,90.722,0.0,0.0,1.031,439775.0,12500272.0,1544176806.050
1.010,10.101,86.869,0.0,0.0,2.020,439864.0,12498594.0,1544176807.050
2.128,6.383,91.489,0.0,0.0,0.0,445906.0,12501697.0,1544176808.050
1.042,7.292,90.625,0.0,0.0,1.042,446632.0,12694659.0,1544176809.050
2.020,7.071,89.899,0.0,0.0,1.010,439981.0,12501600.0,1544176810.050
2.062,7.216,88.660,0.0,0.0,2.062,445849.0,12499001.0,1544176811.050
2.062,6.186,89.691,0.0,0.0,2.062,439885.0,12500000.0,1544176812.050
0.0,7.292,90.625,0.0,0.0,2.083,440045.0,12500109.0,1544176813.050
2.062,5.155,91.753,0.0,0.0,1.031,445485.0,12500206.0,1544176814.050
2.062,5.155,91.753,0.0,0.0,1.031,440016.0,12500069.0,1544176815.050
2.020,7.071,89.899,0.0,0.0,1.010,440108.0,12500171.0,1544176816.050
2.128,6.383,91.489,0.0,0.0,0.0,446638.0,12499484.0,1544176817.050
2.105,4.211,93.684,0.0,0.0,0.0,440181.0,12500233.0,1544176818.050
1.010,7.071,90.909,0.0,0.0,1.010,440133.0,12498706.0,1544176819.050
3.030,8.081,87.879,0.0,0.0,1.010,450685.0,12696241.0,1544176820.050
1.053,6.316,92.632,0.0,0.0,0.0,435218.0,12305417.0,1544176821.050
1.031,8.247,89.691,0.0,0.0,1.031,439766.0,12497338.0,1544176822.050
2.151,4.301,93.548,0.0,0.0,0.0,445755.0,12501696.0,1544176823.050
2.062,5.155,91.753,0.0,0.0,1.031,447309.0,12694966.0,1544176824.050
1.031,8.247,90.722,0.0,0.0,0.0,440193.0,12500223.0,1544176825.050
2.105,5.263,91.579,0.0,0.0,1.053,445809.0,12500133.0,1544176826.050
2.105,6.316,90.526,0.0,0.0,1.053,440303.0,12499964.0,1544176827.050
2.020,8.081,87.879,0.0,0.0,2.020,439504.0,12499925.0,1544176828.050
1.010,10.101,88.889,0.0,0.0,0.0,444886.0,12499669.0,1544176829.050
2.062,6.186,90.722,0.0,0.0,1.031,441123.0,12500562.0,1544176830.050
2.083,8.333,88.542,0.0,0.0,1.042,449146.0,12694799.0,1544176831.050
2.083,6.250,90.625,0.0,0.0,1.042,440033.0,12500051.0,1544176832.050
2.020,7.071,88.889,0.0,0.0,2.020,445704.0,12500201.0,1544176833.050
1.042,6.250,92.708,0.0,0.0,0.0,439825.0,12500110.0,1544176834.050
1.042,5.208,91.667,2.083,0.0,0.0,439659.0,12500040.0,1544176835.050
2.062,6.186,89.691,0.0,0.0,2.062,443131.0,12500249.0,1544176836.050
