"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_0:1_vc_8_worker_16_rep_2.csv -T 1 80",,,,"Date:","07 Dec 2018 09:50:55 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
3.695,2.979,92.488,0.086,0.0,0.752,0.0,0.0,11503.535,338814.336,0.0,0.0,2997.569,9519.159,1544176255.926
38.995,4.212,55.571,0.0,0.0,1.223,6564220.0,6351261.0,0.0,0.0,0.0,0.0,2476.0,6638.0,1544176256.928
16.925,2.326,79.845,0.0,0.0,0.904,6608438.0,6405179.0,0.0,0.0,0.0,0.0,1630.0,5469.0,1544176257.928
5.109,1.916,91.954,0.0,0.0,1.022,6694792.0,6505903.0,0.0,0.0,0.0,0.0,1596.0,5768.0,1544176258.928
3.964,1.407,93.990,0.0,0.0,0.639,6618242.0,6436351.0,0.0,0.0,0.0,0.0,1674.0,5813.0,1544176259.928
7.089,1.772,89.873,0.0,0.0,1.266,6506644.0,6318592.0,0.0,0.0,0.0,0.0,1655.0,5740.0,1544176260.928
2.028,1.394,95.944,0.0,0.0,0.634,6572006.0,6375691.0,0.0,0.0,0.0,0.0,1478.0,5501.0,1544176261.928
1.396,1.269,96.701,0.0,0.0,0.635,6551332.0,6340654.0,0.0,0.0,0.0,0.0,1483.0,5580.0,1544176262.928
1.646,1.139,96.456,0.0,0.0,0.759,6469536.0,6297006.0,0.0,0.0,0.0,0.0,1466.0,5423.0,1544176263.928
1.508,2.136,95.854,0.0,0.0,0.503,6525565.0,6319111.0,0.0,0.0,0.0,0.0,1403.0,5442.0,1544176264.928
3.435,1.781,94.148,0.0,0.0,0.636,6647082.0,6462644.0,0.0,0.0,0.0,0.0,1580.0,5777.0,1544176265.928
1.387,1.513,96.343,0.0,0.0,0.757,6576659.0,6379037.0,0.0,0.0,0.0,0.0,1405.0,5425.0,1544176266.928
1.394,1.014,96.578,0.0,0.0,1.014,6516274.0,6329204.0,0.0,0.0,0.0,0.0,1447.0,5452.0,1544176267.928
1.517,1.517,96.460,0.0,0.0,0.506,6496471.0,6298176.0,0.0,0.0,0.0,0.0,1442.0,5398.0,1544176268.928
0.889,1.906,96.315,0.0,0.0,0.889,6485993.0,6300553.0,0.0,0.0,0.0,0.0,1408.0,5450.0,1544176269.928
1.761,1.635,95.849,0.0,0.0,0.755,6505773.0,6313995.0,0.0,0.0,0.0,0.0,1479.0,5452.0,1544176270.928
1.263,1.263,96.338,0.0,0.0,1.136,6479615.0,6288445.0,0.0,0.0,0.0,0.0,1411.0,5357.0,1544176271.928
1.631,1.882,95.483,0.376,0.0,0.627,6501239.0,6301109.0,0.0,73728.0,0.0,0.0,1406.0,5439.0,1544176272.928
1.398,1.398,96.569,0.0,0.0,0.635,6485451.0,6301557.0,0.0,61440.0,0.0,0.0,1502.0,5581.0,1544176273.928
1.750,2.250,95.250,0.0,0.0,0.750,6455906.0,6240772.0,0.0,0.0,0.0,0.0,1481.0,5463.0,1544176274.928
1.765,1.387,95.839,0.0,0.0,1.009,6485845.0,6318605.0,0.0,0.0,0.0,0.0,1428.0,5450.0,1544176275.928
1.019,1.274,96.943,0.0,0.0,0.764,6500715.0,6310065.0,0.0,0.0,0.0,0.0,1457.0,5513.0,1544176276.928
1.274,0.637,97.070,0.0,0.0,1.019,6449004.0,6249217.0,0.0,0.0,0.0,0.0,1447.0,5350.0,1544176277.928
2.652,1.263,94.949,0.0,0.0,1.136,6551648.0,6362231.0,0.0,8192.0,0.0,0.0,1440.0,5503.0,1544176278.928
1.387,1.135,96.343,0.0,0.0,1.135,6500910.0,6314402.0,0.0,0.0,0.0,0.0,1453.0,5430.0,1544176279.928
1.142,1.523,96.827,0.0,0.0,0.508,6546369.0,6353595.0,0.0,0.0,0.0,0.0,1418.0,5493.0,1544176280.928
2.008,1.631,95.358,0.0,0.0,1.004,6503389.0,6310220.0,0.0,0.0,0.0,0.0,1471.0,5544.0,1544176281.928
1.144,1.144,96.950,0.0,0.0,0.762,6511335.0,6318807.0,0.0,0.0,0.0,0.0,1400.0,5402.0,1544176282.928
1.264,1.264,96.713,0.0,0.0,0.759,6478372.0,6258099.0,0.0,4096.0,0.0,0.0,1334.0,5213.0,1544176283.928
1.635,1.509,95.849,0.0,0.0,1.006,6552364.0,6375234.0,0.0,0.0,0.0,0.0,1420.0,5402.0,1544176284.928
1.884,1.884,95.729,0.0,0.0,0.503,6511749.0,6323183.0,0.0,0.0,0.0,0.0,1393.0,5447.0,1544176285.928
