"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:1_vc_2_worker_64_rep_1_sharded_false.csv -T 1 60",,,,"Date:","22 Nov 2018 12:24:02 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
2.601,0.752,95.672,0.523,0.0,0.452,0.0,0.0,55311.409,1129695.209,0.0,0.0,1386.072,3807.140,1542889442.573
33.243,2.849,61.601,0.0,0.0,2.307,7966205.0,14878903.0,0.0,0.0,0.0,0.0,3962.0,11599.0,1542889443.573
33.844,2.228,62.117,0.0,0.0,1.811,8284610.0,15473325.0,0.0,0.0,0.0,0.0,3930.0,11348.0,1542889444.573
9.391,3.553,84.772,0.0,0.0,2.284,13114821.0,24396872.0,0.0,0.0,0.0,0.0,6211.0,17603.0,1542889445.576
8.431,4.021,85.214,0.0,0.0,2.335,13288902.0,24708383.0,0.0,0.0,0.0,0.0,6551.0,17923.0,1542889446.573
3.057,2.675,91.975,0.0,0.0,2.293,13567508.0,25218909.0,0.0,0.0,0.0,0.0,6681.0,17868.0,1542889447.574
3.422,3.422,90.494,0.0,0.0,2.662,15572491.0,28878298.0,0.0,0.0,0.0,0.0,7573.0,20464.0,1542889448.573
3.690,3.308,90.840,0.0,0.0,2.163,14741601.0,27369343.0,0.0,0.0,0.0,0.0,7403.0,19868.0,1542889449.573
2.414,3.050,91.995,0.0,0.0,2.541,14054328.0,26103812.0,0.0,0.0,0.0,0.0,6861.0,18565.0,1542889450.573
2.675,3.439,91.210,0.0,0.0,2.675,15259505.0,28325332.0,0.0,0.0,0.0,0.0,7485.0,20128.0,1542889451.574
3.894,3.518,89.824,0.0,0.0,2.764,15083375.0,28003315.0,0.0,0.0,0.0,0.0,7454.0,20027.0,1542889452.574
2.561,3.073,92.061,0.0,0.0,2.305,14543109.0,27012691.0,0.0,0.0,0.0,0.0,7296.0,19466.0,1542889453.573
3.042,3.676,90.494,0.0,0.0,2.788,14618620.0,27127179.0,0.0,0.0,0.0,0.0,7259.0,19396.0,1542889454.573
3.011,3.388,90.590,0.0,0.0,3.011,14543854.0,27002691.0,0.0,0.0,0.0,0.0,7251.0,19419.0,1542889455.574
2.821,3.205,91.538,0.0,0.0,2.436,15562698.0,28901239.0,0.0,0.0,0.0,0.0,7602.0,20587.0,1542889456.574
2.915,3.295,91.001,0.0,0.0,2.788,15282883.0,28361608.0,0.0,0.0,0.0,0.0,7427.0,20048.0,1542889457.573
